reviews_text,reviews_header,Asin
"One of the best budget TV ypu could get for under 10k. Picture quality is adequate, dont expect a 4k kind of display. This is a HD ready panel, so 720p is what u get. 1 thing i liked about this TV is it gives you ample settings option to tune your audio and picture quality as per your taste. I could see a huge difference in the quality after I changed my settings. BTW it has also got a eco mode which is amazing. One thing that needs improvement is Audio quality. Its Okayish, could have been better. But overall satisified. PS. I have been using all smart features(inbuilt and chromecast) since day 1 without any issues.",Good budget smart TV for under 10k,B07RJQYL97
"Please check product , before packing.",Negligence,B07RJQYL97
First one week the TV was working well but now the picture quality is very bad. The picture is showing pixels and is straining our eyes.,Bad picture quality,B07RJQYL97
a great disappointment for us . the TV which is delivered is not working at all. and nobody could respond to the complaint seriously. I think there is big mistake from the part of amazon.,delivered an item which is not working,B07RJQYL97
"Once you buy the product, you can't return it, if you don't like it. Amazon will not take any responsibility. They are saying talk to Kodak.",Don't think Kodak will make quality product,B07RJQYL97
"Purchased this TV At 15k, 1. unbelievable price for this segment 2. Sound quality is best 3. Lot of room for improvement in smart features 4. Prime video can play but have to face lots of issue in navigation 5. Jio TV doesnt run on this platform, 6. Casting feature works quite well My recommendation if you have low budget and want to enjoy features of smart TV this is best product in market considering ROI",Value for money,B07RJQYL97
"The best thing about the Tv is that it works on mobile hotspot. you can expect best features compared to sony,samsung and LG at this price range. The Picture Quality is HD and the TV works efficiently. the only lagging feature is that the language option and subtitles do not change easily in Amazon prime and you cannot sign in to google play or you-tube sign in, the Wrost is the customer service, the Installation of the TV took a long time, the agent did not arrive and has still not arrived, I had to hire some-else to install my TV, The Customer service number does not work most of the time and the agents are so lousy that they do not give good response and cut the call from their end. I'm Satisfied with the TV but the Customer Service is not Good.",Value for Money but Kodak Customer service is worst,B07RJQYL97
Product is good for a beginner smart TV. Bad service from Amazon. It was purchased under emi but the same has not been communicated to the bank.,Good product but bad service from amazon,B07RJQYL97
"Finally, I bought this TV after reading so many reviews and analysis, so I though of sharing my feedback. Here are my reviews after three months of usage, hope this would be useful for other people, Kodak is offering smart TV with all the features other brands are proposing and that too within our budget. The Eastman Kodak Company (referred to simply as Kodak) is an American technology company. Price: Value for money, as the price is very low compared to all other brands, my rating for this is 3.8/5. Sound Quality: Excellent, with and without sound bar. Connectivity: Wi-Fi connectivity is good. Miracast allows you to cast your smartphone on your TV and use it as a remote and keyboard. Google Playstore is NOT available to install apps in TV. Have to install from Kodak’s app store Preloaded with Sun NXT, YouTube, Netflix, Amazon Prime, HotStar, etc.. Negatives: ~~~~~~~~~ 1) Dolby videos no working while using SunNxt Application 2) Google Accounts blocked 3) Occasionally TV is undergoing a flickering when connected to and showing content from a Setup Box via HDMI because of some Electrical Interference, for example TV blink off and signal returns after few second when the wall switch for the fans/lights is turned on/off 4) TV flickers occasionally while swapping HDMI connected port selection via remote","Excellent TV, Value for Money",B07RJQYL97
"The look and feel of the product is not great, it feels light. Packaging was good, installation part was easy as the packaging includes nuts and stand which is easy to install, I didn't wait for the installation call and did it myself. The picture quality is more than average if viewing HD, sound quality is not that great, smart tv options work fine, have been streaming Hotstar and Netflix over wifi on TV and no issues there. Overall, a very good product for this price. Perfect if you're looking for a temporary TV till the time you have enough money to buy a Samsung UHD 50 in' 😉",Value for money,B07RJQYL97
"I got a call from a person asking to write review about my Kodak TV purchase from amazon. I told him that, the product is very good and giving value for money, but the only problem facing is , casting from mobile is is not working. Then he told that he will inform this to technical team and they will contact you. But it been three weeks after that, I haven't received any call from the concerned team.,","Good product, Casting is not working.",B07RJQYL97
"I was looking for a monitor and landed up buying this product and happy so far. Pros: Needed connectivity options and value for money. Corns: You can't expect intelligent volume adjustment for multiple sources with this price, LAN port is available but not helping (could be configurable) , but never mind you may hardly use it than wifi, HDMI, USB etc. Notification noice settings not easily found out (better a remote option) - not great to hear beep when wifi goes off/on etc. One easy improvement could be made is a built-in holder in the side or back to keep USB devices, Mobile etc when wall mounted.",Good buy and Value of money,B07RJQYL97
"For the price paid, it is a decent buy. Don't expect too much out of it though. The smart features lag a bit and the quality ia quite low, but the picture and sound quality is good enough when you use it with HD DTH or though HDMI.",Buy this if you're low on budget.,B07RJQYL97
Real experience I buy this Tv 2 Month ago I will explain my Real experience Don't Go through Fake comments in this products Because other companies person's put negative reviews....This is a good tv ...Only one word SUPERB....SIMPLY AMAZING...All Smart features..and sound clarity is superb.....In this price The product is giving company such a wonderful...Thanks to kODAK..... OUT OF 10/9.5,AMAZING TV 10/9.5,B07RJQYL97
"After long waited, it is installed and now it is working fine, Good Voice, Good look, and nice picture quality..",Installed and Working,B07RJQYL97
"I think the product is very good, considering the price. Picture quality is very good. Feels great to watch cricket and movies. The installation was fast and the packaging was robust. The company personnel were supportive. Much better experience over leading brands who charge exorbitant prices.",Best you can get in the price range!!,B07RJQYL97
Very bad experience nobody has returned up for installation after delivery from 3 days,Installation is still pending from 3 days after delivery,B07RJQYL97
"First thing first. The TV has good picture quality and smart features for the money we have paid. It is absolutely a value for money. Sound quality is good and the connectivity features such as 3 HDMI ports, 2 RGB ports etc. are added attraction. Some further points to consider are: the internal memory is less. Also, the Android OS is very old. I am not sure how the TV would work when the OS get automatically updated.",Good value for the money paid...,B07RJQYL97
"Tv installation not done, tv received at 10th august 2019, waste product. Installation is not done. If tomorrow my tv got in problem, I think no response from company.","Waste product, no installation done",B07RJQYL97
"Smart features work, but picture quality is not good, Black is not Black in the picture its show little bit Gray... personally I not like its contrast ratio.....",Don't waste your money.....,B07RJQYL97
"Unabale to give single star.never buy this , very bad quality of product. No service. Trying to return but no response from Amazon.",Disatisfied,B07RJQYL97
"Affordable, overall a good experience. Smart features are average for basic apps, this is not an Android TV. No Bluetooth for headphone or speaker use. Sound is good enough, picture is above average quality. Connectivity options are good enough. Remote control and smart interface identical to Thomson brand made by the same factory. Brightness level is very good.",Overall it is a good experience..,B07RJQYL97
Some time screen goes black,Response,B07RJQYL97
"When I started using the TV it felt off, I've used Mi TVs at friend's place and the picture quality looked very amazing and sound was good too. I used YouTube not so great even though it was playing in Full HD, Tried Netflix the app hanged, Tried Amazon Prime (Had to install seperately) same result of bad picture quality. Then I found out the custom android version this TV is using is really bad, like unimaginably bad. Picture Quality 4.5/5: As soon as I hooked my PS4 to the TV the real picture quality of the TV came to life, all the games, YouTube, Netflix, Prime Video, Crunchyroll everythting looked stunning. Picture Quality, Sharpness, Contrass, Brightness, Color Reproduction everything was just Wow. For me I didn't really saw any difference in picture quality between Mi TV, Vu and Kodak, TCL is very slightly better so slight that it won't be notisable. Don't judge pircure quality of this TV based on the apps installed on TV, try pen drive, laptop, console, ChromeCast or FireTV to see the panel come to life and deliver what's expected. P.S it even supports HDR output from PS4. Sound 4/5: This is where this TV excells, it has Optical Output, ARC, and the build in speakers are a blast(as compared to mediocore speakers on rest of the TVs). Speakers are loud and clear enough to not require a seperate soundbar, obviously there is very little bass but hey did you ever expected bass out of TV speakers Smart Features 1/5 : Smart features of this TV are killing the good picture and sound quality it has. Major cons are Old android version. Custom android which doesn't allow you to install apps on play store and Kodak AppStore doesn't load properly all the time. Old version of apps cannot be updated via Play Store or the Kodak Appstore Home screen is not customizable, neither of screens (Music, video, movie) are. Can change Location (Hydrabad was the default location for wateher services on my TV) YouTube looks mediocre , cannot login into YouTube. Netflix looks mediocre and hangs 80% of the time Prime Video is not available by default but if you manage to install from Kodak Appstore, video is again mediocre , app is bound to hang. All the apps are of mobile version maybe which is the reason video looks crappy on all of them. Only good thing is this is compatible with Keyboard and Mouse kudos to that.",Amazing HDTV but Really! BAD SMART TV,B07RJQYL97
"This LED TV is average in all departments. It does not excel in any particular department, however, considering the selling price, it is worth every rupee spent. It is a feature rich TV. The installation was carried out by the Technician from Jeeves Consumer Services who were appointed by the manufacturer. There was a delay in installing the TV beyond promised 48 Hrs. It was difficult to contact the manufacturer and the installer to schedule the technicians visit. However, after I posted the grievance on Manufacturer's website they contacted me immediately and informed me that they were facing technical difficulties, which led to the delay. It has been a few day since we have been using the TV and have not faced any problems with the product. The TV, pretty much, does everything that is listed in the TV's features.",Worth the money spent,B07RJQYL97
Ok.. Fine.. Kodak led 40 inch overall super... Full hd... Pro... First day only I connected to mob hot spot and watch a movie in you tube... Full clear.. Very happy.. in DTH it's ok... So upgrade to hd channel. Definitely its high resolution in it's cost. Kodak Costomer care also contacted me immediately. Overall good budget tv. We can update apps. In some reviews told update not available but it is ther. In app store we can update,Suuuuper..,B07RJQYL97
Sound not good no quality but value for money in this range of it is better that Kodak have to give a Dolby digital plus sound in TV But all over is good,Waste of money and as quality as money u keep,B07RJQYL97
TV is as good as described on Amazon. Very good features at this price. Picture and Sound quality are good. All features working as promised. Only issue being with the customer care. My TV was delivered on 29-Sep-2019 and I had to chase the customer care every day to get it installed until 07-Oct-2019. The customer care department has no clue about the installation status and it seems to be managed by a person other than the customer care. Very bizarre setup.,"Good product for the price, but issues with customer care",B07RJQYL97
After a nearly a month use it's working just fine but the miracast feature isn't working,Miracast isn't working,B07RJQYL97
This T.V is hanging,My complain,B07RJQYL97
Good picture quality according to mony and sound is more good but Bluetooth speaker is not support in this so this is a good product in this price,Good product,B07RJQYL97
Remort not working and start tv. After 3-4 hours automatically off,Remort not working,B07RJQYL97
Installation not done yet even after two days of delivery,Installation not done yet,B07RJQYL97
"I have done fairly good research on competitive brands and decided on Kodak after concluding it as the most economical and bundled with rich features. In fact in this year this is the third one I am buying for the use of my organization, though I am not using TV by myself!",Very Economical with Rich Features,B07RJQYL97
"No smart features are working on it even no YouTube is paying , each app is chashing while opening..","No smart features are working , even YouTube is crashing before opening",B07RJQYL97
"It's overall a good TV for the the price. The smart features are good, but it would have been better if there was an easier way to access the apps. The main problem is picture optimization. It doesn't readgust the picture to fit the screen properly. U have to go the settings and play around with setting for almost each different video input. Also i did the main installation myself (it's not difficult), as the installation people from the company took a few days to come. Also they have no idea of the settings for the TV which u have to do urself.","Good, only a few minor issues. But Great for Price.",B07RJQYL97
Bought this 32 inch TV 1 month ago and since it is working absolutely fine. No issues at all delivery was quick but installation took 2 days. Actually there is nothing to install u can wall mount it yourself if u have drilling machine. For installation it costs rs 400 more. Bought this for rs 9000 but it's worth every penny. Now in this festival sale it is costing rs 8100. Picture quality is perfect even in non hd channel when using Tata sky. I have posted a pic of the same. Sound quality is ok not that kind which is required to dance in a big hall. Smart TV features are working fine. WiFi detection is good. And downloading apps from play store is flawless. Ab 9000 me aur Kya chayea. MI se to bhaut aacha hai. MI mehenga hai and dusri baat Chinese company hai Kodak ka TV is made in india,Worth each penny. Awesome TV,B07RJQYL97
"We wanted something that is economical yet rich in features and Kodak TV fits the bill perfectly. you will need fast internet to fully enjoy the smart bit of it. Also, it doesn't take much effort to setup support from kodak is available in case you need to wall mount the tv. they call you the same day or the next day of delivery to fix up an appointment with you. you will have to adjust the display settings to your liking to get the best results. Please don't compare it to top-end models of other brands and criticize as it does what it says on the box. my phone camera is not so good hence the blurry image. Movies play nicely from USB and support subtitles as well. I use it with firestick as I have got used to it the onboard smart features are suitable as well.",Best Led at this price point,B07RJQYL97
Mirror cast does not supported at all picture quality is also not very good.,An cheap tv,B07RJQYL97
This is a very cheap quality product. The screen looks to be a recycled one and the body is definitely made of a recycled plastic. It may break if you press it normally. The Kodak company response to the calls wasn't appropriate. Customer communication needs to be evolved. The call center for installation is dubious. Overall I think they will not be in business for long. No process in place. Don't buy it.,Don't buy you will regret,B07RJQYL97
THINK 100 times before by this product. Worst service from brand and amazon home services.,Not worth for single star too.,B07RJQYL97
"Picture quality is not bad,sound is ok overall good experience in this Price range",Good deal for this price,B07RJQYL97
"Pros: Value for money. Found it worth the money spent. Smooth free installation. Great sound and picture quality. App store has most of the popular subscription apps. Cons: Lacks bluetooth connectivity. Have to struggle in some apps with the cursor. Remote lacks the buttons directly for Netflix, Prime, etc.",Value for money !!,B07RJQYL97
It's not upto the mark...plastics r cheap..remote plastic quality also cheap Pay more and buy a better oroduct,Cheap plastics,B07RJQYL97
"Do not buy. Not recommended. It has been more than 15 days i bought the tv, and no response from installation team. I am tired of complaining to their customer care. Even calling the customer care is a hassle, their IVR machine starts talking after connecting the call and either disconnects by itself or does not connect to customer service representative. The tv is still kept in the box. No use",Not recommended. No service at all,B07RJQYL97
picture quality very poor sound quality very good,best of money bad product,B07RJQYL97
it is very very bad smart tv don’t buy any customer,wrong product,B07RJQYL97
Ok ok for the price. installation service will take long time to come.,OK ok tv,B07RJQYL97
"Good TV, can be bought if you are looking for cheaper Smart TV options.",A cheap TV but not very good in Quality,B07RJQYL97
Cool,Awesome product according to price...,B07RJQYL97
"Picture, around is good but cabinet is very low quality, it is cracked at time of mounting.",Ok,B07RJQYL97
Didn't like the product. Not good enough!!,Not worth it,B07RJQYL97
I like the internet features. But I don't like the build quality and picture quality as well,Not Promising,B07RJQYL97
Picture quality was too bad waste of buying,Pictures quality was too day,B07RJQYL97
"Pathetic service by Kodak, even the 7 days paased after the delivery, No installation help was provided by Kodak. I called the helpline number provided on amazon- 18001033036 And 180030002228 Neary thousand times, but no response. They do not pick up the phone, it keeps ringing. If u are lucky enough then only ur call will be picked once after 100 of tries. They provide another number 9711248287 and this person never picks up the phone. After seven days of wait i took the decision to return this rubbish. Now feeling happy after return.",POOREST SERVICE BY KODAK! Never buy!,B07RJQYL97
"Very bad tv, it doesn't support hdmi, returned the tv, moreover if we press on hd channels n get bck to non hd channels the sound goes off, worst.",Very bad tv,B07RJQYL97
Not voice search,Miracast sort distance work,B07RJQYL97
"I have purchased 32 inches LED TV for guest bedroom. - TV is sleek and light weight. - Sound Quality is good. - Processor is slow. It takes 1 minute to boot. - Downloaded apps crashing. I have tried India Today and Fox News apps. - Navigation is bit confusing. - Display of small letters is blurry. - Best customer support. Technician he himself called me and came to my home for installation. - Its MRP was Rs. 21,000. On offer it was priced at Rs. 9,000. I have purchased it with exchange of old LCD with final price of Rs. 6,500. - Value for Money - Good for guest rooms or children bedrooms where there is a limited usage.",Value for Money,B07RJQYL97
Excellent Buy at this price segment I think its the best LED SMART TV. Highly Recommended Good Crisp Display Excellent and vibrant colors Good picture quality Ease of use Good Sound quality Brand Value Wifi Connectivity light weight,Good Buy highly Recommended,B07RJQYL97
"Its my first led tv that too smart led tv. delivery time is long. Easy installation processs. Tv is very light weight. You can hang it on wall and can place it on table. Picture quality is good. But not best as i had experienced in samsung and sony. with hd channels only picture quality is super. Sound is also good. But all sound and picture is dependent on your cable and like media you are using like full hd downloads of high gb. Using smart features needs high speed internet for smooth functioning like for youtube. For hotstar we need to purchase its premium account. Smart features ke liye sabka extra charge h for netflix etc and needs high speed net. Last one month se tv badhiya chal raha h koi dikkat nahi h Hd channels ka print picture quality bahut badhiya h. Sound bhi bahut badhiya h. Mira cast se supporting mobile connect hota h easily but aapko har bar connect karne se pehle we have to remove kodaktv from remembered group in wifi direct option under settings, otherwise it will not connect with your mobile. I purchased it in 15500 with 10% instant discount with sbi card. So overall is rate me best product h. Demo given was not proper and knowledge of demo man was inadequate. He had poor knowledge of connectivity and of screen cast. He advised me to purchase a wifi router for connecting mobile to tv. Didnt give proper demo of all functions of tv. Usb port sab tv ke peeche h ab tv wall pe lag gayi to usb connect karne ki problem h. Otherwise usb connectivity good h. For this u have to purchase wall mount seperately.",Super in this price.,B07RJQYL97
"This is my 1st negative fdbk/ review because I believe in positive karma but I've had enough of ""rules of amazon"" 1. Even after paying in full You can't open the tv til the installation guy opens himself OR THEY WON'T HONOR THE WARRANTY 2. Installation guy didn't Call/Msg For 3days which was Like a nightmare. Wenever I called amazon or kodak, standard predrafted answer was ""sir calmly wait. We will Call You in 48 WORKING hrs(working hrs being d operative word_That can b stretched upto 7days depending on holidays) so u can only curse them but can't kill them 3. There Should a strict policy of nxtday installation or return the tv. Hell yaaaa ! I've paid in full N It's my tv. Y Should I wait at the mecy of some installatiin guy who doesnt bother to Call For 3days ? 4. NOW ABT THE TV_ It's an Avg HD tv. Colors are too vivid so every chnl, u'hv to manually set the color which is too annoying 5. USB slot is totally hidden at the back n 100% unreachable until You take it out of the bracket. So everytime It's the same parade if You wanna insert a pen drive_not atall user freindly :( OVERALL, this time the experience was pathetic",Not happy :(,B07RJQYL97
Speaker are not wonking,Speaker is not working,B07RJQYL97
"Kodak 32 and 2019model""smart TV is excellent with Android everything is excellent picture quality , sound quality and all facilities . Very light weight and easy to carry . And the best of it is ,it's very cheap Brands are just for unnecessary ego of people . People should buy more products like this to get more and more product like this from this manufacturer . Hail Kodak . Thanks a lot .",smart TV is excellent with Android everything,B07RJQYL97
Good,Picture quality average,B07RJQYL97
Very useless product ever I have bought from Amazon this is the waste of time and money very poor customer service ever. I got this product on Friday but not installed yet I got a call from installation agent on Saturday I told him to come on Sunday he said we are not working on Sunday I will come on Monday he didn't come on monday as well I call him again he said I will come on Tuesday morning he never comes I caol him again today he said I am not able to come today I saw d I am going to cancel this tv so d you can do whatever you want you can go for the cancellation no problem. Useless service After taking the money they are not responding call on customer care number as well they are disconnecting again and again I have tried with the different different phone multiple numbers of time but they are not responding. Now I am going to return this useless product. Guys never buy this tv very bad customer service,Very poor customer service ever,B07RJQYL97
Received the product in good condition and timely manner. Stand legs were easily screwed in and right away was able to connect to WiFi and start watching YouTube content right. Later tried casting from smartphone which also worked. Follow up service for installation by technician was declined by me as it was not needed. Trying to key in search items laborious with TV controller but text prediction helps. Yet to try watching Amazon Prime content on this device. Volume of speakers and surprisingly loud but controllable with clear sound quality. Would recommend this to other potential buyers.,Easy installation and great for watching internet content.,B07RJQYL97
Product seems fine,Fine,B07RJQYL97
Picture qualtey is very good,This item is hd,B07RJQYL97
There is no VGA option,VGA option,B07RJQYL97
The TV is actually ruined the Kodak brand. The picture quality is ok. Smart features are not user friendly and have to configure the mirroring option everytime which is really time consuming. It is not supporting voice command at all which is a basic thing in any smart TV. You can not write the content every time you are searching for and voice command would have helped this TV at least. Overall so so TV but good but at 7000/-.,"Kodak 32"" HD smart tv .. So so ok but good buy at 7k",B07RJQYL97
"I never expected such a great and smart TV in this price. Amazing picture quality with various mode like vivid, soft and many more. You can download many apps as it has inbuilt memory. YouTube is preinstalled. Beautiful HD quality picture. It can give competition to many costly brands.",In this budget go for it,B07RJQYL97
"Too good product at a steal! I can't really believe this 32"" Smart HD LED TV came for only 9k at Diwali sale Picture quality excellent Sound Quality and clarity excellent User friendly interface, even the elderly members of our family have learnt to switch between cable TV and Wifi streaming quite easily and quickly. and Search has brought about a mini revolution in the way we watch TV.","Super Led tv, Value for money",B07RJQYL97
"Reviewing after 3months usage. Total failure as a smart TV. If you just want this as a TV with a light smart feature you can go for it. Pros- 1. The UI interface for smartTV is simple to understand and navigate. 2. Sound and picture quality is good. 3. Good for Youtube/Netflix/hotstar/jio movie 4. Has inbuilt Miracast but can only be used if u have a local wifi network. I tried with mobile hotspot and it didn't work. 5. Connects fast to saved wifi when power on. But after some months usage connection seems glitchy( connects n disconnects etc) Cons- It's all about the smart feature 1. Does not have Google play store installed. Even if you try to install via play store in browser , install stalls. I had to download app every time and install manually. Really a pain. But the TV has its own app store which has very minimal useful apps. So every time u have to rely on download app n install. 2. The default browser Is a disaster (scroll issue)and u can't change the default. Downloaded Firefox for Android TV which is good. 3. The smartTv Settings has limited functions and does not give the full power for Android TV usage like in other smart TVs 4. YouTube voice search crashes every time and u r stuck with typing for every YouTube search. 5. The TV has scroll issues. Better to use a wireless mouse. 6. Connected my mobile using usb and it didn't detect. Only pendrive works. Final verdict- This TV is good for anyone looking for a normal tv and an entry level smart TV experience.",Disappointing SmartTv features,B07RJQYL97
It's an excellent TV which great picture and sound quality. I had some queries about TV but thanks to Mr Shohrab who listen to my queries patiently and rectified them.,Excellent TV,B07RJQYL97
TV came without any wall. Mounting. I was charged Rs 1000 extra by the Kodak TV installation team. Kodak helpline was unavailable. When I complained to Amazon they gave an email address for Kodak which was also not working. Pathetic service by amazon when they have committed to facilitating instalation on the products description. Amazon executives in chat are even hesitant to give out their full names or email. Really hard to communicate with Amazon for this kind of a product and its installation.,TV came without wall mount. Customer care numbers are wrong.,B07RJQYL97
Based on budget it is good Sound quality not that much better,Good,B07RJQYL97
I am not happy with this product as i got few color dots on display and black spots in display. I know for this price we cannot expect perfect but not the compromised display. Happily amazon did refund in few days after TV pickup.. Since amazon are great and number 1 in ECommerce.. I order so many in amazon weekly 2 or 3 items...,Kodak 80 cm (32 inches) HD Ready LED Smart TV 32HDXSMART,B07RJQYL97
