reviews_text,reviews_header,Asin
"True Android TV running smoothly on Android 9.0. Pros - Total value for money, way ahead of Mi Tv or any other low budget buy in this price range Android 9.0 and all featured apps working like a charm Decent looks and premium remote Cons- Sound quality, picture clarity is slightly under par when compared to LGs, Sony, and Samsungs but hey you are paying way less for it. **Prime Videos were not working initially but after an OS update and restart, it is working seamlessly.",Amazon Prime now working !!,B07XK9JSGY
"Picture quality and sound quality is very good in this price range. Apps are working fine. Build and look is classy. Another master piece from VU brand. This is value for money deal as other brands smart tv are overpriced in this category. I bought this in sale so received good discount. This is my second review for TV. After my first review, VU customer care proactively contacted me and did the installation on committed date. So no problem with VU. Excellent service. I will add more detailed review after using TV for 2 months. But Amazon and VECare need to improve their service and professionalism.",Amazing Smart TV from VU brand,B07XK9JSGY
"Sound and pocture is very awesome. All apps is working fine like..youtube , netflex,primevedio. Even we can install external apps via Downloading apk in google crome. If anyone want to buy it go for it.",Very Nice TV,B07XK9JSGY
"Thanks to the recent update, amazon prime app is working fine now, satisfied with the product.",No prime video support,B07XK9JSGY
Amazon prime video works after factory reset and setting it up once again. The update resolves the issue of prime not working. All other features are superb. Picture quality is one of the best. Sound is superb,Amazon prime works after update,B07XK9JSGY
"Honest Review. *Price- I got this with exchange and card discounts at 12k.. Without exchange u can het this around 17k. *Display - I am a marvel fan, i like to watch super heroes movies and this TV is a treat. Good clarity, color reproduction. No complaints from my end on this.. Yes i have observed that when we see from side closely we see little negative images maybe because of big screen to believe me this won't be a problem as i never had.. We see movies from from not from completely edge side of tv right.. *Sound - Sound is decent don't expect to work like soundbar.. I had LG tv earlier and comparing that with this sound is 40% better louder and clear.. But if u wish to have home theatre experience get home theater.. *Processor- To be honest i dont have any technical info on this but yes i download 1080p HD BluRay Movies in HEVC (Highly compress) format. My LG TV never read this format but this TV play smoothly without any glitches.. I have also downloaded MX player (as this is android tv). *Casting- Yes this is where i removed one star.. Casting need Internet connection unlike other Mi smart tv which works directly without Internet. Was very difficult for me to cast mobile to TV, at the end i used my mobile hot-spot to do so. This can be resolved with firestick (i had this earliesr to make my normal LG TV smart) or any other smart casting device which normally cost 1k. If anyone knows how to cast offline in this TV pls let me know. *Connectivity - No problem here.. It has Bluetooth, wifi, 3.5 jack, HDMI Arc.... Refer my screenshot.. Conclusion : With this said i am happy with my android TV.. I get real Theater experience with big screen watching HD movies.. You would get many reviews here but believe me there is nothing in this TV which may make u regret buying it..",Budget Android TV,B07XK9JSGY
"Plain cheating by Vu - this TV does not support Prime Video and Netflix, although the apps come pre-loaded and the remote comes with dedicated buttons. Secondly, it's got an extremely slow processor. Even YouTube takes a lot of time to load. Lastly, it was a nightmare to return this TV. I must have spent several hours over one week with Amazon customer care, to finally get the return approved. Both Prime Video Customer Care as well as the Vu company's technicians told me that this TV wouldn't run Prime Video and Netflix. It's shocking that Vu is so blatantly misleading their online customers; equally shocking is the fact that Amazon is also not doing anything about it.",Avoid! Don't get carried away by the ad,B07XK9JSGY
"Be careful where you Buy it from, I purchased from cloudtail ltd And the follow up for installation was never ending. However when Vu got involved the matter was resolved very quickly. The product is good and user friendly takes 2 seconds to start up and change between apps but otherwise a lovely product.",Great value,B07XK9JSGY
Got a new update and now TV is good But with all the apps the free space is less,Value for money,B07XK9JSGY
"Extremely happy with the customer first approach taken by VU. Received a call from Prashanth (VU) and all the queries/issues were addressed. Besides, the performance of the TV is as per the expectation. The Amazon Prime Video issue is also fixed now.",Good Product,B07XK9JSGY
Nice TV. Value for money.,Go for it,B07XK9JSGY
"Well for starters the complete playstore is not available. I could not even find Google Chrome but yes the picture quality is excellent and the sound too has become quite good since my first Vu TV. Overall a very good buy. So what exactly did I do for it to work. Firstly stop all updates. Not even system update cause the screen just stays put and nothing gets installed. Next step was to start installing desirable apps & to me the first I needed was a file explorer & a browser I found in playstore by searching just those words. Once that was done I did a system update. Now I can run any App bit Prime Video. When I try to log in it says can't login register on Prime ideo/MyTV. When I give the hashkey provided it says registration successful but on seeing devices registered this TV won't be found. So basically a dead end. Casting is slow but you need to only cast prime video else everything else can be side loaded. That is search for the app on your phone and install it via USB using file explorer. Yes Thope TV, Oreo TV, Typhoon TV, etc will work seamlessly. So basically it is not so simple but once you do everything falls in place. Would I recommend it? Damn well I will for at this price you get an excellent screen, sound again is very good & almost any Android App can be installed. No not Jio TV. I can see only half the screen! Update... Well when folks from VuTv called for feedback I did tell them about the Amazon Prime issue. The caller noted it down and sent me a PDF file containing the solution. It was upgrading OS to a Sep release & doing a reset. Now I had installed Apps & was wary of doing a reset. Now they called again to check if I had done the update or needed help. I said I hadn't done but they said everything would be fine. So I did a reset and was able to login to Amazon Prime & it worked. Also the sluggishness of casting got solved. So I am upgrading the rating to 5 stars from 4...",Thumbs up!! Upgrading to 5 stats,B07XK9JSGY
"Purchased less than a week. Prime video is not working. I buy this from Amazon as a prime member yet prime video doesn't work. I need this to be fixed. Have registered a complaint today. Netflix, Hotstar works well.",Amazon Prime does not work,B07XK9JSGY
"Amazing Build Quality ,picture and sound and software is a little bit messy at first because Amazon Prime will not work ,so what i did was contacted VU Technical Support and they have released an update of 852 mb.Now you should install that update and once again check Amazon Prime,if the problem persists you should factory reset your smart TV.This will automatically updates the old version to new version and Amazon prime will work Flawlessly. Google chromecast works fine nothing to worry about.casted a Amazon prime video (when inbuilt app was not working ) for about 3 hours without issue Need to check Netflix and Kodi and keep you posted.",Amazon Prime will work with an Update,B07XK9JSGY
"1) Color and brightness, overall display is very good 2) Wifi connectivity is excellent 3) If you want to enable 1080p display, you need to turn on both ""Game Mode & PC Mode"" in advanced video option. 4) Sound quality is very good when you turn on ""DTS-StudioSound"" in sound option. 5) Amazon Prime, Hotstar and Netflix can watch without any issues after update of Android. But the wifi net should be high-speed to enjoy the High quality streaming. Overall a very best TV in this price. I give 4.5 star out of 5.",Best TV with 1080p display,B07XK9JSGY
Too much delay in installation It’s been 4days since I purchased the tv and installation is still not done,Too much delay in installation,B07XK9JSGY
Sound & picture quality good.. New brand VU.. Great features in this price range.. Amazon delivery & installation is good (On Time) Competitive quality Against MI TV.,Best on this price,B07XK9JSGY
Bought a 43 inch variant as I needed a secondary tv. It's been a week now and I'm totally satisfied with the purchase. Was a bit disappointed when amazon prime refused to sign me in even after multiple attempts. Did some research and reset the tv from home screen - settings and wolla! Prime works like a charm now. Good buy for the price point. Extended warranty of 2 yrs is available through vu for a very reasonable price!,Good buy,B07XK9JSGY
Amazon and VU trying to fool the customers. The advertisement for this TV having Amazon prime everywhere but it won't work on this TV.,Why Amazon,B07XK9JSGY
Quality of the TV is nice and has very good options in this low cost. I am unable to sign in the pre-installed prime video app and when asked the prime video support team they informed me that currently VU tv is not supported for Prime Video. Then why the amazon advertising the prime video app with the main picture of the tv and with pre-installed app. Useless app finally...,Good Quality and nice options...,B07XK9JSGY
Super sound and picture quality. For install an APK file first download file explorer from play store. Then we install apk like Thop tv and more,Dolby audio super,B07XK9JSGY
"Avoid buying from amazon Vu 43"" ultra android tv is a good buy at 21k and value for money, the picture quality and sound quality are good at this price. Also it comes with stock Android 9. The only issue which I have faced is prime video not working properly (which resolved through an update by proactive support from vu customer care) though has separate option in remote and mentioned in offering. It also sometimes responds a bit slow to remote actions. Unless you are ok with spending hours explaining issues to Amazon customer care executives one after another don't buy it from amazon, supposedly there is a large appliance customer care team which, as per my experience, is pathetic. Sharing the issues I have faced so that you are well aware of challenges when you buy any large appliance from Amazon: Installation: The installation guy has not come at the scheduled slot with no information. I was supposed to keep waiting for him. Once the waiting time (1.5 hours) is over I had to spend 3 hours explaining the issue to Amazon customer care, with no resolution. Supposedly there are different teams and call will get transferred to different executives and keep waiting on music (you would be asked to receive a call back from chat executive) and explaining the issue again and again. Finally, they told me they are unable to help. Installation guy came to my place 10 days after the tv delivery. Warranty: Though there was free extended warranty from acko as per the offer when I bought the tv. I have not recieved any information regarding the same. I had contacted Amazon customer care regarding the same and again faced the same pattern. After spending one hour ten mins explaining the issue to different executives I was asked to call again after few hours. Knowing the final response and the hastle I have to go though with Amazon large appliance customer care, I have decided to forget about the extended warranty. I believe a good number of frustrated customers may not follow up for warranty.",Vu ultra Android TV is good but don't buy from amazon,B07XK9JSGY
"Very happy to see its performance. Trust me it has Outstanding picture quality and inbuilt surround sound. Highly recommend to new buyer. This was 2nd time i purchase vu. 1st one is 3yr old and this recently in oct'19. Reviewed after 4day usage. New buyer don't worry if sound seems echo, pls change setting & u'll get clear sound from speaker. Installation service is pathetic. The service person make me fool nd asked to reschedule installation 1 week later. Lets see when he will come.",10 out of 10,B07XK9JSGY
Ultra Android VU TV newly lauched is ultra bad. Remote has dedicated prime button but prime not supported. Google assistant app present in the TV...no voice support on remote. Service engineer has no knowledge. Unable to explain any features. TVS e service providers should train n update the engineers. 24*7 Amazon prime customer service is unable to resolve the issues. Overall don't buy. Atrocious buy.,Pathetic buy,B07XK9JSGY
"Purchased during recent Great Indian Sale (40 Inches), Pros: 1. Excellent Picture Quality with Full HD. 2. Sound Quality is quite sufficient for a large living room. 3. Wide viewing angle. 4. 5 Start Power consumption. 5. Most of the paid subscription Apps works after the initial firm ware upgrade. 6. Built-in dedicated Keys helps in switching to apps with ease. Cons: 1. Remote or TV doesn't support voice commands, requires an additional device. 2. Typing with remote is a bit awkward, QWERTY keypad on remote would help a lot.",Excellent Choice,B07XK9JSGY
"Nice product with low price. Sound and picture quality are awesome. Looks better than any other 40"" Inch TV.",Awesome product,B07XK9JSGY
"Best High end android TV in this range. Android 9 OS Hotkeys for Netfix, prime, YouTube & Google Play (though Amazon prime is having login issue). Picture quality is very good even without 4K screen. Sound quality is also good. No issue faced till now in connectivity ( WiFi, Bluetooth or USB all works absolutely fine). Absolutely flawless screen cast from mobile. Patch wall is simple and easy to use. Around 5GB free internal memory. So far so Good.. Customer case is little slow but OK. No smart remote. Difficult to insert USB. Overall very impressive product. #Edit1 : Amazon prime is working fine now after software upgrade. Now it is perfect.","High End TV, Best in the range. 👍👍 Prime is working after software OTA upgrade",B07XK9JSGY
"prime video and hotstar not working,why they are given dedicated buttons...???",Not working,B07XK9JSGY
"Remote has a dedicated amazon prime button, but videos are not playing. Responding very slow to remote commands, some apps are crashing, we need to reset every time if an app crashes. remote is not Bluetooth based, remote has so many dedicated buttons but mic is not there to give voice commends. It’s better to tell normal tv than smart tv.",Not ultra smart tv but a worst tv.,B07XK9JSGY
The TV is came on oct 3rd and the installation date is 4th.. still now the installation person is not came.. Then The installation person is properly not response with us... So I was not happy with buying this... But the led TV product is good... I was complaint in only installation person..,Installation person carelessness,B07XK9JSGY
After update the Tv has come up with Amazon prime and is working as expected...,Best Tv in its price range,B07XK9JSGY
It is my first experience of VU tv and i wanted to say that i donot know how is the picture quality and etc because there is no installation happened from 2nd Oct. I never thought buying a TV would be so painful. I repent I would have purchased Other renowned brands like Sony or Samsung for that matter. I donot when will the installation happen neither Amazon is able to help. Real bad experience. Complete disappointment.,No review because installation has not happened since many a days now,B07XK9JSGY
"I'll address the Amazon PrimeVideo problem first and it's solution. Initially the registration of device was not happening it's a software issue. Solution: Update the TV software. Settings-Device Preferences-About-System update. After its done prime video will work for most but I had trouble even after update. Then I did a reset (last option in Device Preferences) and it solved my issue. Hope this will help others. Picture, Audio and overall performance is great and great value for money. The customer care side of VuTv needs improvement.",Amazon Prime Video Solution,B07XK9JSGY
Sound quality is not good,It’s ok,B07XK9JSGY
Bought this TV for my parents (mainly). Best Display in this segment (for those who watch SD channels) Speakers are good (no need to buy external sound system unless you are sound freak) Only 45 watts of power (energy saving) Android 9 (for my use) (Note : i am writing this on installation day. I will review after 4 months of use),This product is for those who know exactly what they want in TV,B07XK9JSGY
"Initially i had problem with prime video but now its working like everything. For users having issue with amazon prime, they need to reset their tv.... Thats all. After trying all methods available, customer service asked me to reset the tv and its worked. Just go to setting------device preference-----reset. Remember do not signin with your Google account ( you can do later after prime registration done successfully). Picture quality is superp and videos are sharp and well balanced. Dolby atmos really works and sound is loud enough for my room. Sound is enough even at at 25 - 30 percentage. Impressed with the built quality, easy to setup. Best tv in this budget with Android 9 and with amazon prime support. Customer support is also very quick. I opted this against mi tv and i am happy with my decision.",Promising product from VU.,B07XK9JSGY
Amazing picture and sound quality for the price however Prime Video does not work Yes it does not work. Returned after breaking my head on how to run Prime Video even after the TV has dedicated button on the remote and it's a preloaded app. What a time waste.,Prime Video does not work,B07XK9JSGY
"For all those whose in built Ch'cast isn't working just change country from USA to India. About the tv. At third of a price compared to known brands with similar features, you simply get what you pay for. Absence of a voice remote irks but considering the performance of the Google app you might as well not have it. Picture is blindingly super bright. I have no idea why the emphasis on bright by all brands. You aren't going to use this in sunlight ... Duh On the brighter side (no pun there lol) the colours produced are very accurate. A piece of advice. Don't judge it by the dth performance. Judge it by playing some good online content. Colours are generally warm and well, getting adjusted from a pana tv the motion seems jerky to me. Sound is loud enough but at times the speakers can't handle the bass and distortion is more than evident. OS is stock android. And well, stock Android always works best, in my opinion that is. Looks... Really nice. It looks really nice, for the price , yes pretty much. Quality... For starters have a look at the picture shared there is something actually sticking out on the left bottom part of the screen ROFL. Although if this tv lasts 4-5 years I'll feel I have my money's worth.",Learn to fix chr'cast issue,B07XK9JSGY
Worst product,Vu tv,B07XK9JSGY
"Amazon and installation team did a good job in delivering(10th) and installing the TV as per schedule on 11-10-2019.Thanks. Coming to performance of the tv, it coonected well with WiFi. Not yet tried other smart TV features The picture quality is not good for a FHD TV. Color reproduction is not good with pink skin tone, smudged picture, no sharp pictures. Quite surprised to note that It is like a early vintage CRT TV. Not able to identify distant objects in the screen. Sound is good with stereo and surround sound working well. But, loud annoying sound alerts while scrolling down any menu items in picture modes, sound styles and other settings is a cause of concern. It's only one day after delivery. Watch for 2/3 days and if the performance of the tv doesn't improve, think of returning for exchange. Now after checking it's is found that it's resolution is not 1920X1080. It's only 1280X720p. Not Full HD. Any takers.","Vu 40"" ultraandroid LED TV Average quality not Full HD. It's 720p.",B07XK9JSGY
"Nice TV with Android 9 out of the box.Netflix,Hot star & YouTube are working fine, however struggling with Amazon prime... Able To cast however the inbuilt app doesn't work. Awesome Display with good brightness and clarity. Placed as second TV in bedroom and it has very nice stereo speakers with awesome sound and watching movies was fun with clear dialogues. First VU TV and its very impressive. As Usual amazon is the best when it comes to delivery and products. Box contains wall mount as well as stand. The Display panel is what impress me the most. The panel used is definately of high grade with awesome clarity. Let's see how VU perform in long run.",Awesome TV with Great Display.,B07XK9JSGY
"Firstly the installation team sucks. No one came for installation until 4 days after the delivery. I would give zero stars for installation. The product is amazing, it's pure androidTV and like everyone else,i too got trouble with Amazon prime video. I just called VU support and their executive came to my home and upated the tv software. Now prime video is working perfectly fine. Inbuilt Chromecast, Bluetooth and all other features are working well. Overall a good value for money.",Worth the money you spent,B07XK9JSGY
"it's working fine, nice product,",picture quality is good. sound too,B07XK9JSGY
It's too early to comment.. Android being top cader on OS could improvised even better.. looking forward as future software upgrades TV is sleek and simple Overall a good price for 40 inch models with other competitors Will be sharing more detailed updates after usage ... As of now it's worth a buy,Too early to comment 40Inch,B07XK9JSGY
Best tv quality and amazon service,Best service,B07XK9JSGY
Prime is not working in this TV Customer care is also not supporting All athoer apps are working Delivered very late and installation not done yet.. I couldn't experience the product,Prime is not working but hotkey is present Installation did not happen,B07XK9JSGY
Guys go for it.worth of your money,Excellent,B07XK9JSGY
Seems i got a defected piece.. A rupture sound is coming and very slow in reacting to apps after our click.,Bad Prodcut,B07XK9JSGY
"(2days usage)TV as such has everything working out of the box. Android smart it is ! with good audio (not excellent) and video quality .All streaming services app,playstore etc work as expected once you connect to internet and logins provided . Can't side load apps (i didn't find options yet ) . At this price range what you expect ;). *The biggest spoiler for VU is that Amazon handles the install services very poorly ,it took a week to get this installed (since DIY install void warranty) .At first it was Amazon app giving error to book slots,afterthat It takes 48+hrs fot site visit.*",Value for money but poor Amazon install service,B07XK9JSGY
"Primevideo app started working only after a software upgrade by VU engineer. Netflix, youtube and hotstar are ok. Zee5 was also not working even after upgrade. After a day, update from google play store made the app work. Kodi also pre installed is still not working. Sunnxt installed from google play is ok. Hungama preinstalled is ok.",VU32GA apps performance,B07XK9JSGY
"Very bad installation, he doesn't even have basic knowledge about fixing it, he damaged my furniture and he is in a hurry of going away, really disappointed, I am shocked to see the same kind of review by others too, before but had a good service team.",Unprofessional service person,B07XK9JSGY
"Product is ok but installation is worse, we have waited for more then 20 days but still installation hasn't been done. Amazon is also washing there hands by saying to contact vendor. Atlast we need to do it myself.",Worse installation,B07XK9JSGY
This is an Amazon flagship product but dorsnt support Amazon prime video login and could see white clouding on the edges of the screen..,Low quality LED tv..,B07XK9JSGY
Good according to its price...but software is laggy...takes a lot of time to start,Just average,B07XK9JSGY
"Well good picture quality... And it comes with Android 9... Connectivity is OK.. Remote is not upto mark.. Volume is awesome AND clear... Supports HD channels with clear revolution... Gaming on this TV really awesome.. And interface is cool.. Supports playstore, apps as like mobile... In my words it's not just a TV it's like 32inch smart mobile... Whatever I'm using stabilizer due to in my area power cuts are more frequently happens... All are working fine.. Well time decides about the product...",Budget friendly,B07XK9JSGY
"TV is exceptionally good. The picture clarity is excellent. I have one issue though, and that is if sound. The spoken voices in movies are very less audible and the background music is almost twice loud at same volume. If i want to hear the dialogues properly, then the music score blasts through the TV. Can someone help me with this ? Tried almost all settings. Will give 5 star if problem is solved.",VU TV Review,B07XK9JSGY
"Pro 1.Sound volume is good but quality is not. 2.Ease of Connectivity is good. 3. Picture Brightness and Contrast are good when viewed right from front (90deg) 4. Composite ports and USB ports responding well but USB 1 is not recognised. Cons 1. Disappointing point is the picture quality when vied from an angle.Against claims of 178deg viewing angle, the quality goes on deteriorating as the angle increases and at 178deg it is bad. 2.The operating Manual is too concise. Just passing mention about Chromecast, Bluetooth etc and if one is not already some sort of an expert, it will be difficult. Overall Fair quality. Value for money.",Overall good,B07XK9JSGY
"This review is edited after about a week of use. Good picture quality, decent sound quality. Best of all, excellent value for money esp with the exchange of my old TV. Earlier, I had Netflix, YouTube working fine but I had mentioned that Amazon Prime I wasn't able to sign in, due to some bug. I got an email from Vu detailing the procedure to ensure that Amazon Prime also works. I had to reset to default settings, but after that Amazon Prime has also started working. So all is fine now The delivery was on time, but the installation was delayed by about a week and took several follow ups. But was finally done well.",Very good,B07XK9JSGY
Good picture quality & fast installation,Wealth of mony,B07XK9JSGY
"The TV is competitively priced with attention to detail in design. An example is during the installation, I noticed that they have taken good care that in a case of wall mount, the mount does not damage the wall & hence some cushion has been provided along. The only which could be improved is the speed. I felt the TV was a bit slower as compared to my other TV although this does not affect the viewing experience & Hotstar takes a long time to load. I am not sure if this is specific to my TV but nothing major as well. Overall a good product in affordable price. I had issues with the installation from Amazon & after escalation, VU themselves made sure the TV is installed on time & checked with me if I am satisfied with the service. That is a really great after sales experience not so common across other brands I use. The person from VU who did the installation was also extremely good & had a good understanding with the installation. The Picture & sound quality is no doubt good for the price. Overall a very pleasant experience so far.",A TV worth the money,B07XK9JSGY
"The amazon prime issue is solved by doing a factory reset of the tv. This Tv has decent build quality, picture quality and most of the features you would require factoring in the price you pay. However, what bothers me the most is the poor sound quality. It distorts with a jarring effect whenever there is any sound with bass in it, for example background music, loud noises etc. This happens not only on high volume but on low volume as well as well. The sound comes off as boxy and annoying. Have tried different sound setting as well but can't seem to resolve the issue. Not sure if this problem is being faced by everyone or for my tv alone hence am going to ask for a replacement. Update 1: The Technician that Amazon sent to check the TV has now confirmed that there is a functional problem with the sound of the TV and it needs to be replaced. However, after many phone calls with Amazon customer care they are now telling me that the option to replace the TV is not appearing in their backend system and there is only an option for initiating a refund. However, a refund is not the solution for me as the price for the same model has now gone up by 1500/- on Amazon (from the same seller, Cloudtail), so I can't repurchase the same model at the price I paid. All this while they were assuring me that the TV would be replaced if a fault was found but are now saying that they can only refund the amount paid as the TV is not in stock with the vendor. This is not true as it is still available on the Amazon site through the same vendor albeit at a higher price i.e. 19999/- (instead of 18499/-, which is the amount I paid for it). Since all of this is no fault of mine I do hope they are able to resolve this issue amicably without further delay Update 2: Finally received a replacement for the TV a few days back. But was suspicious as it did not come in the type of packaging as the first TV I received (no protective plastic covering on the outside of the box). Once the technician opened the box to install the same we found out it was a used TV as there was no protective plastic covering the TV inside the box as well, the TV was just placed inside the box with the accessories. The remote batteries were already inside the remote and once the TV was switched on it went directly to the viewing screen without going through any setup. Add to all this the sound issue persisted in this TV as well so had no option but to return the same for a refund. Please be aware that Amazon is recirculating these TVs and hence their customers must make sure that they are infact receiving a new/unused piece. This has been one of the few times I've had a bad experience with Amazon but hopefully they look into the matter.",Very poor sound quality and used TV given as replacement,B07XK9JSGY
Totally satisfied with the product and service. Will recommend it.,Totally Satisfied with the product,B07XK9JSGY
"The product is very good ... delivery was prompt by Amazon as usual !! The picture quality as well as sound quality is pretty good for the price and the Smart TV features work well !! The latest Android pie as the OS delivered a smooth experience, the TV remote is responsive and having direct buttons for Netflix, Prime Video, YouTube, Hotstar as well as Google Play helps immensely. Bluetooth connectivity is a boon for connecting wireless headphones etc, Casting your phone works pretty well ... etc. etc. Lot of good features that I found useful. I did compare many similar TV's before buying this one, and am not at all disappointed with my decision till date. I would have loved to have 3 HDMI connections, but that is only a minor miss I would say. This is not my main TV (that is a bigger and high-end TV) so I am not comparing the two, I have a fair understanding and appreciation of AV, hence in my judgement this is a very good TV at this price point (maybe better than some products at a little higher price points than this. I would recommend !!",Very good quality and feature rich TV for the price !,B07XK9JSGY
"vu smart tv best hain 12500 rs kay reng main,picture quality best hain,sound bhi acha hain , wifi connection bhi perfect hain,jada time nahi leta connect hone main through hotspot of any device like mobile. cons- sirf ek cons hain( iska mirror cast function ko internet lagta hain) ,(play store main google home app hain uskey through aap mirror cast function use kar sakte ho,ye app say speed match hota hain video or sound ka ),aur mirrror cast kay liye internet speed jada chahiye,main jio 4g network use karta hu.kabhi kabhi aap tv main same mobile say wifi use kar rahe ho aap same mobile se mirror cast use karna chahate ho to connect nahi hota ,behtar hain aap do device use karo mirror cast kay liye.",best tv only one problem?,B07XK9JSGY
"The whole experience with the TV is really good. Amazing picture clarity and sound output is commendable. All the apps works perfectly except Prime Video which is a bummer. Amazon says that the TV is not supported. Not sure why they advertise that it support Prime Video. VFM product if you don't mind the issue with Prime Video. *****Edit***** Changing my rating to 5 Stars. Prashanth from VU called me up and said that the issue should be fixed by updating the software to the latest version. I updated to the latest one (Sept 16th release). It still didn't work. Prashanth asked me to factory reset once. After doing a factory reset, Prime Video started working. Happy with the service and happy with the product. :)",Amazon Prime Video doesn't work. *Edit* It worked after a factory reset,B07XK9JSGY
"When I purchased it, I was facing trouble in casting tv with my phone, and zee5 was not working properly, But both problems resolved with first software update. + video quality is good, the sound is loud and clear. UI is good. The problems I can see now is: Half star lost here. 1. The missing feature is: no mic/ voice button on remote + voice feature does not work, you can only type key by key using remote which is very hectic thing, when you could just speak and get things types on screen. Below mentioned 2 points are negligible and can be ignored or might be fixed in upcoming releases. 2. amazon prime not working, but this is working in the Casting feature. 3. sound is a little distorted when we surf/move between apps, only that sound is distorted, tv sound is awesome. Build quality- half star lost here. 4. The screen is not 100% fit and taped on corner boundary, I can see light coming out at some places standing parellet to screen, this point I am not considering since we have paid half the price of LG/ Samsung haha. I got this 40-inch device in 18500, 1000 amazon pay cashback I got and 1850 I will get in SBI bank account cashback, So I got it for 15650 :) + plus point is, got both stands with TV, MItv does not wall mount stand, so save of 400 Rs again. + got Acko 1 year extra warranty from Amazon because of Big festival Sale. Earlier I was confused because of a few above points, but casting resolved half of my doubts :) You can buy it without much doubt.",only voice button mic feature is missing in remote,B07XK9JSGY
"I'm buying tv 21 0ct19, installation complete 01nov19 ,and after 21 day tv picture not working, only sound coming very cheep quality please don't buy the Tv I'm contact Amazon customer services is saying please contact #VU customer care only I'm not responsible! Is given a VU customer service number now I'm trying to VU customer care","TV not working, working only 20 days",B07XK9JSGY
