reviews_text,reviews_header,Asin
"From delivery by Amazon to installation support from Panasonic/Sanyo, the experience was truly great. The product is sleek and well crafted. Come to think of it: an Android TV at this price and specifications is a real bargain.",Good Job!,B07X413J1G
This product is value for money with very good picture and sound quality. Above all it comes from the traditional brand SANYO.,Quality product in affordable price.,B07X413J1G
"I wanted to connect my Anazon 4K firestick however, I have realized that it does not support HDCP 2.2 which is mandatory to play 4k content from external devices. HDCP 2.2 is there from the last 10 years or so and they did not include in it. You can't play Blu-ray movies or 4k movies on USB/Hard drive without HDCP 2.2 and its not upgradable either. Waste of money will return it.",DOES NOT SUPPORT HDCP 2.2 FOR 4K Content DO NOT BUY!,B07X413J1G
"So i ordered sanyo smart tv. It works so smoothly, like there is no lag while switching apps or anything. Nice sound and picture quality. Easy to use. Best part i got this tv in 2 days. Installation was done the same day. Everything was hassle free. Anybody who’s looking for a nice smart tv in a affordable budget should surely go for this one",Amazing deal for 13k,B07X413J1G
"This Smart LED TV running on Android is an excellent general purpose TV. Installation and wall mounting was done smoothly by service engineer sent by Panasonic / Sanyo. Most popular OTTs come preloaded as apps - Prime Video, Netflix, Sony Liv, Hotstar, Zee5. YouTube is available as well. We are using mobile hotspot for feeding internet, it works fine without any glitches. Haven't used the TV as a web browser so not sure whether that can be done. Picture quality and viewing angles are good for the price level. Sound quality and clarity should have been better. There is digital audio out available so external speakers can be used. Overall, except for the average sound quality, an excellent deal in 13,000 Rs!",Great value for money!,B07X413J1G
"Good quality product with latest technology. Good picture quality. Prime, Netflix, Google Play Store app. paisa vasool product.",Latest technology in affordable price,B07X413J1G
SPECTACULAR... This is all I can probably define its quality by.. awesome picture quality assisted with great customer service and the price is amazing... Made with Japanese technology... Must Buy.. you ll forget Sony or Samsung the other brand... Chinese brands don't even stand against it,GO FOR IT,B07X413J1G
"Bought this one with high expectations, unfortunately it didn't work. First of all the HDR badge of this tv is a gimmick I guess. It doesn't play HDR for YouTube only 4K. Voice search in YouTube doesn't work. Amazon prime is unavailable so HDR playability of that is also questionable. videos from usb doesn't play in HDR. Sound out put through HDMI provides only stereo output no 5.1 channel. And the worst thing with my unit is screen bleeding. It's horrible. Raised a request for replacement but haven't got any confirmation. Even the energy star sticker was also missing. Now I feel like going for Mi or Motorola tv would had been a good choice. The only plus is normal 4k content looks good specially with thin bezels it gives a cinematic experience. So think twice before going for this.",Don't keep your expectations high,B07X413J1G
"Amazon prime is not working, rest all features looks fine",Prime app not working,B07X413J1G
After replacement of tv . Again same issue found as I found in earlier as I mentioned on word I f Quality is so poor .Sanyo Technion also come to verified and found tv was defective. He committeed that tv internal board is faulted. So I surprised and said is it sanyo quality. ?It did not run up to one hour after installtion . So I advised don't buy this product .,After replacement of tv found not working . Within one hour Tv got faulted and it's not working,B07X413J1G
It's totally a value product i liked its smart features and super sound quality..... Its superb.....,Superb... i love its sound quality,B07X413J1G
Tv is very good in all manner and updated also m not talking about features and software....i am talking about hardware quality specially screen which is very bad sanyo u need to improve regarding screen fitting which is need to fitted proper in bezel corners in total frame...and my experience is very bad....i have replace tv 4 times but same issue with adding another issues of screen which white dot arise on screen when tv is on and light shows from bezzels....i am returning this TV also 4th time and now never buy...i had complaints to amazon and also sanyo but everytime they sent me the defective piece of tv.,Not suggest to anyone my experience is very bad,B07X413J1G
Delivered on 02 oct. The panasonic guy came on the same day and was reasonably okay. The tv seems okay. Can give an honest feedback only a fter i use it for a couple of months. But the immediate pronlem is is that prime videos is not working on this t.v. Amazon customer care has informed me that it is a software issue and they will try to sort this out in 24 hours. Lers hope it starts working after they resolve the isuue. Will keep postong updates.,Device not getting registering on Amazon Prime videos.,B07X413J1G
Great sound quality. Is is amazing to watch hd channels with 5.1 experience,Better than expected,B07X413J1G
"UPDATE 4-Nov The Sanyo customer service engineers worked with me to resolve the issue. The Prime Video account now stays connected. Super CS team. Thanks Ashish ----------- I bought this TV during the sale and the transaction, delivery and installation was VERY smooth. One reason I bought this TV was for Prime Video. The TV comes with a built in app but that app fails to stay logged in. Every time one has to sign in and verify account using keyboard on TV remote. This happens every single day. After spending a few hours with Amazon tech support I am told that this TV and a bunch of others like Mi and Vu are 'presently' not compatible. The issue has been escalated and the app will be fixed. But there is no fixed timeline. So till then login Everytime.",Works very well Great Customer Service,B07X413J1G
"I chose this over MI TV and Motorola Tv. There are few glaring issues: 1. The screen works fine when movie is playing (see pics, one black n white movie and one colour movie) , but when we operate menu or in some display screen, the screen is very uneven. I have attached 4 pics, you can see the uneveness. I am not sure if this is defective, or this is how it is supposed to work. But, while playing movies, it has no issues. May be backlight issue? 2. Installation I had no issues. But wall mount is pretty basic, but it is going to be very difficult to remove once placed. Very bad quality wall mount 3. Sound is loud. I like it, I hardly go above 25% and it is enough for my room. Better than MI TV 4. I don't use the inbuilt Netflix and prime. I have prime stick, and I use it. No issues so far For given the price, it's good. But if given a choice again, I would have chose MI TV, which was around 1k cheaper. Also this unevenness during display irritating me. I don't know if it is a defect or not. Pls coment below with your views",Not sure if to return or keep it,B07X413J1G
"I m very happy with this product. Screen quality is awesome. Audio is very good. Viewing angles are great. I connected it with my Portable HDD. It is working flawlessly without any lag. It has one usb 3.0 jack and another one normal. I tried connecting Bluetooth headphone with it and it works nice too. Android experience is great. I connected it with dth thru HDMI port(total-3) and it's working superb and also connected it to my PC and tried playing games and again superb results when you see the gameplay in 4k but my rig was like ""I was bought for a 1080p monitor"" need to upgrade graphics card. Very happy with my purchase and believe me this is a great TV and you can trust this Japanese brand without any second thought. Amazon delivered it very next day. They only raised a call with the company to install it and within 48 hrs Panasonic dealer came with his mechanic and they mounted it. No problem at all. Very happy with Amazon and Sanyo(Panasonic) service.",Sanyo is the best.,B07X413J1G
"Basic features of 43 inches Model- 1) Excellent in Dolby sound & Superb IPS Bright LED display with Full HD. 2) in smart viewing experience- equipped with latest Android-9.0, google assistance & inbuilt Chromecast is best in service; 3) in last: as a Japanese Brand- gives A complete value for Money product which gives satisfaction",as a Japanese Brand- gives A complete value for Money product which gives satisfaction,B07X413J1G
"It's just wow, 43inch 4k HDR clarity it's just awesome.",Awesome till now.,B07X413J1G
"It is not working with Fire Stick. Panel has Black Shadow on Left side. Defective panel which will go-off very soon. Installation persons non-technicians only interested in Selling Extended Warranty at Exhorbitant Rates. Gap in Frame & Glass fixed. Very poor built it seems,",Amazon to sell only Tested products & depute Well trained Technicians.,B07X413J1G
"Bought this tv to watch amazon prime videos but it failed. As per their customer service team this tv is not compatible with amazon prime. Misleading claims on amazon site,sanyo site and the box packaging that this supports amazon prime.",Misleading product specification,B07X413J1G
"The TV is advertised as being able to play Amazon prime video. In fact the picture of the product has a prime video app shown prominently. Surprisingly I tried to login to prime video first thing today when I got the TV and was unable to login after repeated attempts. Talking to prime video support I was informed that sanyo is not authorized to stream prime video content and so I cannot watch prime video content on this TV, although I have a prime subscription. Update: i got a call from sanyo rep who walked me through registering for prime video, and after doing a reset prime seems to be working for me now (registration needs to be done on a desktop browser rather than mobile).",Prime works after help from support,B07X413J1G
Pros: TV Looks good Picture quality is awesome 3 HDMI Ports is a plus YouTube Streaming is very smooth and seamless. Sound quality is decent enough. Cons: So far None. Will add more details after 2-3 months of usage. Adding more details after 1month usage: 1. More booting time🕒 2. No bass but sound is clear enough.,Good Deal for the Price,B07X413J1G
"TV got delivered and installed in time. The person could not complete demonstration due to power failure. Thereafter again and again I am trying for their support but there is no response. The person came for installation is disconnecting my calls....... Before purchasing and installing I was been told over phone that this TV model supports prime video. Also one of the customer's review says so, for which the customer has uploaded the screenshot with prime video icon. For two three days I tried my best to install this app, but couldn't do. There is no support from Sanyo / Panasonic technicians. Its disappointing.",Prime Video App not available.,B07X413J1G
"Mind boggling stunning picture quality. Easy and intuitive Google andeoid TV user interface that is extreamly simple to setup, essentially requiring no input if you plug in network cable into it - otherwise just the WiFi setup is all that is required to get this smart TV up.",Highly recommended,B07X413J1G
Almost a week since we got this TV..Got it at a very good price with exchange... Pros latest Android Simple and easy set up Good pic quality Good sound quality No connectivity problems..rind very smooth Have been watching Netflix amaxom prime you tube and lots more..without any issues Cons... initially to start amaxom prime was a issuse..got the app updated through play store and it got resolved.. but the only problem is every time I need to watch prime.need to log in again and again..hope this gets resolved in the next update. If you are planning to get your first smart TV ..go gor it..,Excellent product at the price range,B07X413J1G
"I have been using the 32 inch model TV for about 3 days now. Very happy so far.... This tv is available for 11.5k plus an additional 10pct discount on credit cards. Great bang for the buck! Pros #Android tv...so there's a whole world of apps, you tube movies, games etc that you can install. Also to play movies from your home library (by connecting hard drive or pen drive into USB port), you can install VLC media player app which is better than the default movie player app that comes pre-installed. VLC plays almost any movie format and will also display subtitles properly. #Great LED panel with good viewing angles, decent contrast and brightness. The IPS panel is almost 80% as good as a Samsung....don't expect the same quality as this is a budget tv. #Digital audio out (optical) in addition to the HDMI return port so that you can connect your home theatre system. #remote and menu is very easy to operate, being android OS #very thin bezels... Looks sleek Cons #Only 1 year warranty on the panel #Speaker sound is very tinny... It's ok for general purposes, bit if you want to enjoy a movie it will be good to buy a standalone music system which will do a better job than a TV speaker regardless of which brand you buy. TV speakers have a tiny form factor so that constraints the performance. #slight delay while switching between apps... Which is not a big deal really... This is not a phone after all # there is cheap plastic cladding around the bezels... High end TVs have metal which looks more classy # even though the Amazon prime app is installed, you cannot use it to play videos... Amazon for some reason doesn't register the tv as a device. I think Amazon wants people to pay an extra 3k for their fire stick. But there is an easy work around... Since the tv comes with built-in Chromecast, you can cast any thing on the phone to the TV (provided you have an Android phone and there's a home WiFi connection that both your tv and phone can connect to). So open up prime video on the phone and simply cast it to your tv.... Works like a charm.",Perfect for the price!,B07X413J1G
"Sorry Sanyo for writing this review after so many days, as i didn't have the word's to express my feelings and views about this Tv. Before buying this Tv i just checked , it's a #japanese Tv, #latest Stock Android and cheaper in its segment compared to its Chinese counter parts. My first impressions is #WTF, i don't know may be i was shifting from CRT Tv ,where you don't find graining as it is common in LCD and lED panels. the best viewing distance for this 32 inch tv is beyond 8 feet or you will see the graining in pictures. Pros :- pricing - cheaper in its segment Features - stock android, cromecast support, ips led, wide range of app support. Os- Latest android OS and Google play store support with all the present day necessary entertainment app support (youtube, Netflix, prime video, sonyliv, voot, zee5 etc). with stock Android you will get limitless possibilities. Remote - A combination of old and modern type, so its easy to understand for every age group like your parents and grand parents. build quality is also good. Free wall mount - free wall mounting kit is available in the box not like chinese counter parts(Mi, tcl, iffalcon etc) where you have to pay extra 400- 500 more for it. Picture Quality- not great but 4.5 out of 5 as its a budget Tv and its competitors have little bit of poor quality than it, which i can bet. it can be enjoyed in HD channels and HD contents, else it is crap in SD connection so, don't blame Sanyo for your connection type. i got a new Airtel HD connection but somtimes that setup box transmit so bad colors that its looks completely crap apart drom that all online content like youtube, netflix etc have good color Quality. Brand Value - if you can think to buy cheap chinese crap like (Mi, Tcl, iffalcon etc) which have a experience of only 5- 6 years and doesn't manufacture panels just assemble the tv buying panel from Lg, Sony, Samsung and panasonic then you shouldn't hesitate to buy Sanyo as it is a #72 years old Japanese brand not only that its is backed by two companies as Sanyo got incorporated to Panasonic(101 year old) in 2009 and these companies are panel manufacturers and not only Tv assemblers like Chinese brands. so you are buying a Tv from a brand which has 173 years of experince in Tv manufacturing in total. Audio - Audio quality is good but Bluetooth audio is not that loud, if you connect your bluetooth speakers then make sure your Bluetooth speakers output is more that TV speakers i.e 20 watts. Service - i din't use their service as it's a 20 day old TV but from their installation service i can say that the after sales service is great, as i didn't called them for installation which is free, they called me from their end within 24 hrs of delivery and technician visited my house with in 12 hrs of that call, mounted my Tv , described its functionality, has a very polite behavior and Didn't even ask for #Tips like others do Airtel guy asked for extra #Tip after Installation. Not only that Panasonic guys called me @ times more to install the same Tv. from this i can say their after sells service will be great. Cons - Only two 1 - Picture quality is little bit of whitish and i believe all its chinese counterparts have worse than it not #Mototrola. but Motorola is costlier than Sanyo by 2000 usually and 4000 during Amazon great Indian sale. 2 - bezel less display - actually its not bezel less completely as the panel have 1/2 inch of border all around it you can see it in the picture where Sanyo could have added a frame covering the panel rather than leaving it just like that and saying it bezel less display as it is dangerous to small accident or little water splash as it can go easily inside the panel damaging the whole panel. if Sanyo you are reading it then please add a outer casing to protect the panel edges rather than leaving it just like that and saying it bezel less. And at-last its a great value for money even though Oneplus tv which costs some much didn't have #Netflix support in its Tv but this budget Tv has all in it. so, don't be fool buying chinese crap (Mi, tcl, iffalcon etc) just go for this Solid Japanese Built Sanyo Kaizen series andriod smart tv without any hesitation. with larger screen size you will get more features. i know nobody is going to read that much big review as i also didn't buy this Tv reading reviews but i youtubed it and luckily found one video about this TV which is great enough to convince me to buy this TV as the youtube is completely biased with chinese cheap crap TV's review. So, i am going to make a youtube review video very soon and i will update its link in this review.",The Best Budget Android Tv of 2019,B07X413J1G
"Superb smart tv, with good picture and sound quality for the price. Earlier I had some issues with registration on prime video, but I contacted the Amazon customer care they told me to factory reset the TV and then try to register, and now it is working fine. Sound requires some personal setting to tune it perfectly and picture quality is best in standard settings. All in all it is a good deal.",Excellent deal,B07X413J1G
Now almost all video streaming apps on Android can cast to Android TV which makes it an awesome choice. Value for money.,Awesome. Value for money,B07X413J1G
The TV is excellent value for money. The inbuilt chromecast does a wonderful job. WiFi streaming is absolutely flawless. The 4gb memory is more than enough for your TV apps from the play store. The highlight is the Sound Output from this Android TV. It's surprisingly good and loud!! Panasonic has done a wonderful job!,Value for Money! Better than Chinese products!,B07X413J1G
"I have bought the 43 inch 4k variant 1. The picture quality is quite impressive and deliveres 4k HDR as promised at 60 fps. 2. This is only TV in this price range with IPS display with high viewing angle. This pretty much sealed the deal for me. 3. The sound is loud and clear.Its pretty loud even at low volumes. I wouldn't say it the best sound but you always buy an soundbar to go with your TV. 4. Since it runs android pie its clean and has google play store to install many apps and games. Just a pair a bluetooth joystick an you can play games on big screen. The OS is little buggy though, it didn't recognise my wifi at first and had some initial trouble in connecting my phone. 5. Most of the apps like Netflix, Youtube and Hotstar are available except for Amazon Prime but thanks to built-in chromecast you can stream it from your mobile swiftly. Eagerly waiting for the OTA to provide the Prime video app. 6. The google assistant works ok. Although the microphone could have been better.",Best Smart TV in this price range,B07X413J1G
"Product purchased: Sanyo 43"" Kaizen 4K UHD TV Mode: XT-43A082U Review feedback: I'm one who do not use Set-top box, Cable TV or Satellite dish. I use internet to watch online videos, movies. My review is based on that. Good points: Picture quality, IPS display is good. Tried with 4K resolution video. Looking Beautiful. Youtube, Hotstar works flawlessly. Netflix shutsdown automatically multiple times. Built-in chrome cast works for casting from mobile and cast from Google chrome browser from Windows PC. Voice recognition is also good. Major disappointments are - Pathetic audio quality. Audio is loud but not a quality sound. Sanyo claims Box speaker. I feel it is not designed for good acoustic. Sound response is very flat. - in internet/online mode, not possible to make any TV settings (like setting brightness, contrast, colour, Bass, Treble, etc..) - TV settings are available only for AV mode and HDMI mode. Since i don't have cable TV or Set-top box don't have option to change other than what is factory set. (refer picture attached. Only factory preset video and audio modes are possible to make) - Since TV settings are not possible in online mode - factory set backlight is eye irritating, especially watching during night without lights. Most surprising was : when called Sanyo service helpdesk they provided local service support contact number. And the person who visited home says, that is the TV limitations. And he commented that I should have bought after verifying in showroom. Unfortunately Sanyo is sold only online. :-( Overall, this is not a fault. It is a design overlook by Sanyo. Sanyo would have assumed customers will always use TV connection and less internet users. It may be a simple firmware upgrade Sanyo must do to address this issue.",Sanyo need more attention to details in design,B07X413J1G
"Got delivery on time. The Sanyo 'engineer', with a co-worker, showed up for installation the next day. He struggled to boot the tv on,...and the tv just did not relent! He gave up saying, 'Android tv pehle kabhi install nahin kiya hai. Kal, kisi Android TV wale saathi ko bhejunga!"" (and he left). 'Am keeping my fingers crossed in the hope that 'next day', i.e. tomorrow (Oct 15, 2019), a more competent 'engineer' shows up (although, with my vast experience of working with Android devices; I am 'sure' that the tv is meant to boot up on its own, once the power is switched on, without any help from any engineer. My gut feeling: the tv is defective). The Sanyo (Panasonic) engineer came the next day again, with another engineer colleague. They struggled again, but the tv didn't start working. Eventually, they phoned their 'Trainer', who, after listening to the issues, advised them to install some software first, which he was to send. The next day, the engineer came with the software, installed it, and the tv got 'installed' and started working. I was relieved, but all this was not a happy experience. Performance? Haven't spent much time with the tv yet. The SD channels aren't much good to watch. I guess there is no 'upscaling' mechanism in this tv. The sound is also not to my satisfaction (a bit squeaky), but online purchases carry all these 'risks', plus, I have paid only Rs 25000 for this tv. One thing: the Panasonic/Sanyo team was always instantly responsive!",Preliminary reaction: Don't have high expectations!,B07X413J1G
"Don't buy this TV, Service of SANYO is very bad, Remote control of 32 "" tv Kizen series is not working right from the day of installation. Contacted customer service number of times, but nobody is responding or taking cognizance of my complaint from last 7 days SANYO is it a reliable brand ?",SANYO service is very bad,B07X413J1G
Very good tv at this price range..great picture quality and sound.easy connectivity.believe me you will not regret on your decision if you buy this smart tv,Great one from Sanyo!!!!,B07X413J1G
"Tv remote was not working within a month, this remote was only function with Bluetooth pairing only so it get disconnected simultaneously pairing was complicated , no proper response from service There is no faith of this tv my request is pls return my money only one month was i use tis tv, MI tv is better than tis tv ...don't buy this model, KAIZEN means Think different , but it is not use for tis model",Poor performance,B07X413J1G
Wow what an Come back Sanyo... Extra ordinary Tv at this Price range. instead of going for popular brands at far higher price blindly go for this TV and save 10-15k of your money. Awesome display and clear & Loud sound. Smart Features are too good.,Extra oridinary Android tv at this price...,B07X413J1G
I am.a tad disappointed that product did not meet the spefications. Reasons as below 1 * power rating Poor quality wall fixture - just two clamps Sound quality does not compare to DTS quality Lack of support for Prime Video app as per Amazon site. At this price is just about covers the value for decent picture quality and smart features. Panasonic have compromised on this price point so not worth it if you ask me.,Average product and very basic,B07X413J1G
TV is not working from the next few hours of installation. amazon need a job sheet report from brand tv. but they are denied. i ordered 29 SEP 2019 and till no response to replacement. after replacement i will post again how the tv is. very Disappointed. : ( today is 07/10/2019 - Tv is not replaced YET!!! : (,Tv is not working after few hours of installation! Waiting for Replacement...,B07X413J1G
"Sanyo Kaizen tv is the best smart tv available in this price range, the Bezel-less Design its super Bright LED IPS Display and yes it runs on Android 9.0 comes with Bluetooth remote for voice search at google assistant, for watching Amazon Prime you need to install it in your smartphone because due security restriction you can only cast amazon prime from your smart phone directly to app in tv and it works flawlessly. We also get a chrome-cast inbuilt so you get plethora of world class photographs as screensaver, its Just outstanding as i also played android games and used several news watching apps, its the best.",Best Smart TV in budget,B07X413J1G
Everything is great about this TV. But one complaint - I bought at 29k now it is 24k😭😭😭,Value for money,B07X413J1G
"Wonderful Series from Sanyo..It's Japan Picture Quality is Very Good and Sound Quality is very Clear , Value for the Money.",Kaizen has Raisen Good.,B07X413J1G
The picture quality is good but the smart features are very bad. I can't cast my mobile screen through chromecast. It could cast only one or two time then it stopped screen mirroring. I tried with two phones but I couldn't mirror the screen. I can't log in into Amazon Prime Video either. It gives a code and asks you to register your device on Amazon but even after registration through code I can't log in. Better buy a non-smart TV because this TV has very useless smart features. I wish I could return it.,Amazon Prime video and chromecast don't work,B07X413J1G
"Voice recognition is absolutely poor and doesn't work if you pair through a mobile account Long delays in applications opening up and extremely poor UI for navigation Sound quality feels like a 3rd grade TV, even a 12 yr Sony LCD has better sound than this Video quality and refresh rate is pathetic and doesnt feel like a UHD TV. I have previously used a Micromax UHD and a Sony UHD and this is absolutely nonsense TV Very disappointed with Amazon also to list such products and promote them",Defect surfaced within 20 days of purchase,B07X413J1G
"Dissatisfied with the customer service and the TV's internal hardware strength. Pros: - Good picture quality, but it dulls colours in darker shots. - Good and loud sound. - All ports work (3 ports in total) - Good build quality considering the price. Cons: - Installation person didn't understand Android OS that much. If something doesn't works, he would reset the whole TV and start again! - After sale support staff doesn't accept TV's flaws. Instead blames on the router. Also, when proved that it was TV's fault, they tried to misexplain us with wrong technical explanation. We had the technical know-how so could catch their deceit. - Remote has too many buttons for our use, and most of them will stay useless for our normal Android TV or set-top-box TV use. - Port placement is awkward if TV is wall-mounted. - Frame around the screen is of poor quality. Easily damageable. - Voice recognition on the remote is very poor. Have to speak very loudly and even then it doesn't translate properly. There's no visible mic hole on the remote. - 1.5GB RAM is not enough. The TV is slow. Takes almost a minute to start-up. Response time is very slow. - TV's WiFi range is very less. Can only work with same room routers or at high-speed bandwidth. Ours didn't work at 20 Mbps from different room. Had to change router position in same room as TV. - TV doesn't keep apps open after screensaver. RAM not enough. - App loading and internet content loading speed is less. Due to less RAM.","Disappointed with the service, there are better options at this price.",B07X413J1G
1. Today the product is delivered at my home and within 6 hrs free installation done by company ...thanks to Panasonic 2. High resolution picture quality & Sound is enough 3. I have purchased this product only Rs.24999/- I think it is very chepest to compare with product quality. 4. At the end thanks to Panasonic and your brand name SANYO ... great product ..chepest price .. High quality resolution.. Enough sound...,Best Quality and Chepest price,B07X413J1G
"Never expected that this product will be this superb quality, Bezel less design awesome, best TV at best price, no color change no whiteness appearance from side angle too, it's similar to Panasonic Bezel less tv which cost you 18k, I recommend this TV regarding built quality,TV display as well as great sound and Android usage too","Don't think just buy, you will surely love this tv",B07X413J1G
"Very satisfied with sayno led tv, everything is as it's described. Value for money fast service, after delivery same day installation no need to wait.",Fully satisfied,B07X413J1G
Too good smart features ...Best picture quality sound superb 👌,All in one best android tv,B07X413J1G
"If you are looking for a 4k uhd tv at a budget price, this TV is a good choice. It comes with android pie ootb, has netflix preinstalled, sound quality is good, picture quality is also appreciable with a good screen to body ratio. However, there is an however ofcourse.. You have to compromise on the system performance. There is only around 2 gb available for you to install additional apps and with the amount of ram its got, browsing through some apps (e. g. sony liv) is choppy. You dont get amazon prime and its not available on the play store either. You cannot adjust thr TV settings from the home screen for some reason, you can only do it from the screensaver screen which is very odd. But after all is said and done, you must realize that its a smart tv at a budget price and weigh in on its positive aspects.",A decent product.,B07X413J1G
"This is a complete smart TV powered by Android P. Besides a world class, smooth, intuitive Android-based smart TV experience this Sanyo 32"" LED TV has a picture perfect display & amazing sound quality, ideal for the bedroom. The remote is also high class, feels solid and premium in hand and has built-in mic to hear your voice commands for the Google Assistant which is integrated into the ecosystem. Voice input is universal. Works perfectly with YouTube as well and, I am sure with all other voice based apps. Voice input takes away the pain of typing. I would say, its the best Android TV and that too very reasonably priced. It's cheaper than a decent mid-range Android phone. Go for it, without a slight hesitation.",An all inclusive package - can't get better than this 😊,B07X413J1G
