reviews_text,reviews_header,Asin
Very good VV standards not upto Samsung or Sony but it is very decent picture quality worth buying in this price range it is very cheap and best to HDMI to USB making this very good deal while buying buying in big sale make you under 10000,Value for money,B07DTSCMMB
"I had ordered this TV for my grandfather and when the service engineer opened the box, it's screen was broken so I returned it back.",screen was broken at the time of delivery,B07DTSCMMB
"The product is not upto mark, after 6 months display start giving issue in the form of line. Worst service center support for this product. After raising the TV issue one guy came to check. He said i will come next day after that no response for months. After 3 months they were called and ask they can'y do it now and need money for the repair. I will suggest this product if any one want to wast their money.","One of the worst service i found in industry,",B07DTSCMMB
"TV is working well but after 8 months display turns fade and black and white it better to go with Mi smart TV. Display becomes black and white and you will have to chase like idiot for service with non responding people. My TV is not having a single scratch and this bad quality display is gone. No Service centre ,No After Sales service",Do Buy this .Not for Long term.,B07DTSCMMB
Pros 32 inches large display. Low price. All accessories included in the package except wall mount. Wall mount brought by the installation Engineer. table top wall mountable. Sufficient sound for medium sized halls. Fully functional remote. Nice design. Cons Installation personnel lately installed. Customer care and after sales services are not upto the mark. No smart features. You must use stabilizer,Low priced high quality product. But Costomer care is poor. Compulsory use stabilizer.,B07DTSCMMB
I have raised a ticket at TCL regarding no audio issue it's not resolved after 14 days. Poor support.,Poor support,B07DTSCMMB
Just within 14 months tv motherboard is gone. Warranty is only for 12 months.,Dony buy it,B07DTSCMMB
Brakage on screen.,TV is broken.,B07DTSCMMB
Tcl company not good .money of waste. Never purchase this product. 6 month under tv display gone. Services also bad.next time i never purchase any think amozon sit,Not good product,B07DTSCMMB
The product is good but the service from both Amazon and TCL are pathetic. I called three times to the TCL customer service but they just postponed my TV installation. Till now after one week of delivery there is no response from either of them.,Pathetic service,B07DTSCMMB
Thrid class product very very cheap quality product please dont any product from Amazon they are not providing customer service we have very bad experience. My 12000 rupees is totally waste.,Why you are not providing customer service properly,B07DTSCMMB
"Worst customer service ever,please don't buy ..the product is a waste of money .Just in five months the panel is not working.from one month following up for replacement still problem is unresolved.",Worst customer service,B07DTSCMMB
"The TV with respect to its price can be categorised as a good one. The picture quality is decent. The sound quality is also up to the mark but could have been better. The build quality is also appropriate but use of better quality plastic could have made the feel of the TV even better. In all, the TV lives up to expectations and performs appropriately.","A good television, but could have been better.",B07DTSCMMB
Screen goes complete red and is continuing very regularly. Trying to find customer service,Screen issues goes red,B07DTSCMMB
"This TV supports most of the Video formats like MKV, FLV, HEVC (these are personally checked on usb drive) and supports many other commonly used video formats. Sound is loud and clear. Picture quality is good (for the price your paying) Build quality is good. Also you are getting the same warranty as other higher price products are getting. Make sure you use any branded LED Stabilizer like Vguard for led to prevent from lighting/ voltage fluctuations.","TV supports most of the Video formats like MKV, FLV, HEVC formats.",B07DTSCMMB
"DelIvery was excellent by Amazon but TCL installtion support is so pathetic. It has been more than 4 days since it delivered but no representative comes from TCL to install it on home, despite having called on toll free number multiple times.",TCL installtion support is pathetic,B07DTSCMMB
"Please don't buy TCL TV , I got display problem and raised complaint. However they are not responsible to solve the issue. They will take 50 days of time period to take resolve.",Worst TCL Support,B07DTSCMMB
Worst product and worst services centre. Product with no service centre. It totally waste of money.,Bad product bad service.,B07DTSCMMB
Was planning for a small HT so first needed a good TV and this one sealed it.. Moreover got cash backs and finally it was really at a very reasonable price. Still working great after more than a year and overall a great experience as of now.,Great product at a very reasonable price,B07DTSCMMB
If you compare with any reputed brand its average.,Its average Television,B07DTSCMMB
After 3 years usage running like its brand new. I took a chance when TCL started selling in India after long time. Paid off well so far. Very good sound and picture quality. Prices have come down now. Still a very reliable brand for those people who cannot afford Big boys.,Best bang for the buck,B07DTSCMMB
Got it for my father-in-law and its been working since last 1 month without any issue. Excellent quality as well for the price. Gr8 delivery by Amazon and return of old TV as well.... :),Good TV and value for Money...,B07DTSCMMB
Value for money if work for atleast 5 years,One Star,B07DTSCMMB
Doesn’t seems to be soo good innterms of pictures quality even the color and brightness options seems to be desabled in the tv .. in. Short just basic tv,Just a basic tv not recommended at all,B07DTSCMMB
"Delivery person mentioned I'll get a call for installation within 24 hours but nothing till now (after 15 days). Trying to call somebody to help for installation as TV box doesn't have wall mount set, just the support to put it on a table. TV's overall performance is decent. Decent picture quality, more than expected sound quality and output.",Require somebody to come for installation.,B07DTSCMMB
The TV has black lines after a year of usage. Lodged a complaint. TCL support seems to be clueless and team doesn't know steps to resolve. Communication gap unbridgeable between service centre and support team. Called hundred times with no resolution in sight.,Not worth the risk...Support / repair worst,B07DTSCMMB
"Worth for money, I have been using this TV for more than 3 year. Sound quality is also good Picture quality is ok",Worth for money,B07DTSCMMB
poor quality tv.. after my return period over tv goes showing error and blank out many times automatically.. very disappointing from Amazon and TCL,tv blank many times,B07DTSCMMB
"i want use home theatre,is it compatible with dvd players?im not getting connection with onida dvd player.",onida dvd player compatible with this tcl,B07DTSCMMB
"No support from TCL ,and do not buy this product at all .",Worst support,B07DTSCMMB
My parents were using an old CRT tv for a very long time. Since that stopped working I made this purchase. Was delivered within 2 days. A quality product within the budget range. The picture is quite clear and the sound is adequate. I connected the set-top box with an HDMI cable for better output. A nice product to use for sure.,A happy purchase!,B07DTSCMMB
This is not working long time. It has gone in poor condition since last month. Picture and whole screen has been blank. It's need to be replace. This is very poor quality products.,This very poor quality products.,B07DTSCMMB
"Have been using the TV since 1 year, very nice quality and picture resolution",Worth it,B07DTSCMMB
Don't buy this product after sales tcl is not provide any service if issue in warranty periods,"After sales,tcl service is very poor",B07DTSCMMB
"Except for the sound which isn't great, everything else is quite satisfactory. HD channels are quite ok. I would say it's real value for money.",Value for money.,B07DTSCMMB
Awesome TV at this price. But size of the TV is not 32 inches. It's about 28 inches including the Panel. That shocked me a lot.,Size is 28 not 32 inches,B07DTSCMMB
"Pict quality in not good, sound was very worst..",Don't buy,B07DTSCMMB
No installation still 6months worst customer service TCL,Service is worst,B07DTSCMMB
Nice deal with cashback offer.. TV display quality is good.. works well google chromast or HDMI device,TV display quality is good,B07DTSCMMB
not working,One Star,B07DTSCMMB
This tv is worst tv this tv is duplicat tv this tv is not orijinal west and woreast tv,thise tv do not buy,B07DTSCMMB
This TV is not even worth a 1 star. within 4 months display is not working and the customer care is least bothered to get the panel replaced for close to a month,Do not buy TCL TV,B07DTSCMMB
Very good product ...delivered without any damage bt tcl service must improve,Five Stars,B07DTSCMMB
"Deactivate pisces is delivered, horizontal red line coming on display, return processed.",Horizontal red line coming on display,B07DTSCMMB
"Don't buy, No one will respond to u for installation. Worst TCL after sales support.",Worst TCL after sales support,B07DTSCMMB
Not gud service provided by tcl co. I brought tv on 25th sept still nt instead and they giving only promise from last 4 days. I m going to return tv,Poor service,B07DTSCMMB
"Not happy with product and will not recommend Not much feature and can have better option too Headphone jack and usb jack is require ,volume is issue again",Not happy with product and will not recommend Not much feature ...,B07DTSCMMB
A good product altogether at this price. Sound quality is good and it is durable. Picture quality is decent as well.,A decent buy,B07DTSCMMB
Fast delivery from Amazon compare to Filpkart .... Good TV and colors science and service am really surprised from this.....👍👍👍,Good TV & service,B07DTSCMMB
Good Picture and Sound Quality at this price point. Supports most of video formats including mkv files and 1080p videos,Good picture and sound quality,B07DTSCMMB
"I Bought this led TV on 11th jan-2018, but TV display not coming last 2 days.. Any service center in srikakulam-dist ,in Ap Plz help me",Display not working,B07DTSCMMB
I love it. As per the price the quality is fair enough. You should buy it if you have many TV's at home.,Go get it,B07DTSCMMB
"when I purchased this is the cheapest available so, i have done the purchase and its fine for watching and little bit multimedia",ok,B07DTSCMMB
It's bad product not working after 6 month so bad,Picture quality is so bad,B07DTSCMMB
Superb product.. I have been using this since long time. Its very good product.,Value For Money,B07DTSCMMB
product is nice keeping the price point...although you have to compromise with the viewing angles..rest is fine.,Four Stars,B07DTSCMMB
I like the picture quality and sound . It can only play 720 p video. Value for money.,Value for money,B07DTSCMMB
THANKS FOR FAST AND PROMPT DELIVERY. I AM SATISFIED. WORTH BUYING. THANKS,TCL LED TV,B07DTSCMMB
"TV was delivered 5 days ago, still the installation is not completed... the customer care executives are not responding well.","TV was delivered 5 days ago, still the installation ...",B07DTSCMMB
Not good and waste your installation service like a thief,One Star,B07DTSCMMB
Top notch quality. Amazing picture quality and the tv looks very neat and simple.,Top notch quality,B07DTSCMMB
very poor in one year display failed,One Star,B07DTSCMMB
Found left top corner 10*50mm long display showing marks.,Four Stars,B07DTSCMMB
"I have bought this TV , and within 6 months it generated some issue .And despite registering complains 20 days ahve passed till now Zero development on reported issue.Totally fake support service center of TCL.",Very Bad After Sale Service From TCL,B07DTSCMMB
"From the date of installation to till now there are no issues faced in all aspects.. Prompt delivery and installation.. sound quality not at par, but it is ok for this budget..",Good Television at this budget,B07DTSCMMB
Worst tv,Worst,B07DTSCMMB
I completed a year of this I buy this TV on 2017 Nov till The TV running at very good condition TCL is very nice brand without a advertisement,TCL is a best Brand for TV,B07DTSCMMB
After using it 6 months the volume has gone and its sound like awful and really worst ever decision to take this LED,Worst LED,B07DTSCMMB
Awesome experience got a gud product wit no issues and got the product within expectd time thank u amazon for this had a nice experience,Awesome experience got a gud product wit no issues and ...,B07DTSCMMB
The TV freezes every time we switch it on! We have to remove the power plug and re insert it to get it going again... very annoying! Bad decision to get this TV!,TV freezes every time we switch it on!,B07DTSCMMB
Waste product.......Pictures are scattered in the TV.Please don't waste money on this product.,Waste Product,B07DTSCMMB
I brought tv and i am happy with picture & sound quality. I support screen mirroring with proper screen resolutions,Tcl,B07DTSCMMB
Picture quality is not good. Sound is also not up to the mark. Remote is quite hard to play,Not suggested,B07DTSCMMB
"Great value for money tv, picture quality is good, sound quality can be improved.",Value for Money!,B07DTSCMMB
Im writing review after one month.. TV is in good working condition.no issues so far,Worth the cost...,B07DTSCMMB
Got Bpl so I returned this,Nothing,B07DTSCMMB
Best Picture Quality & Sounds Effects. My 1st Tv(Led Tv) and Gift for Mom.,1st Led Tv,B07DTSCMMB
Tv is good but sound is low and I play any program is not to available 178d it so fade every Angel because i am suggested you can not by this tv and you can buy vu's tv its the best budget tv,do not buy,B07DTSCMMB
"As of no one came for installation and demo,no use buying Tcl TV , waste time and money,price also reduce,",No follow up from Amazon and Tcl staff,B07DTSCMMB
USB PORTS NOT WORKING,One Star,B07DTSCMMB
PLEASE - DO NOT BUY IT.,One Star,B07DTSCMMB
1 rating coz the installation though promised to be done within 48 hours has not been done in 10 days !!! The product gets 5 Stars.,1 rating coz the installation though promised to be done ...,B07DTSCMMB
This product very bad,Please help to working condition,B07DTSCMMB
Poor quality.,Poor,B07DTSCMMB
no durability,worst quality,B07DTSCMMB
Quality is bad,One Star,B07DTSCMMB
"Worth of money, working fine",Amazing,B07DTSCMMB
In not more than 1 months time the lcd has stopped working. Please let me know what can be done.,In not more than 1 months time the lcd has ...,B07DTSCMMB
It's good in this price but picture and sound quality is not that good like other tv brands.,Not Good as other brands quality,B07DTSCMMB
I am using this product from 1 year. Everything is perfect.,Very good product,B07DTSCMMB
Ohh Tcl is a good product. Sound is outstanding as well as look. I m happy Thnks Amazon baba. Keep it up,Full to zakaas product,B07DTSCMMB
I gift to my family over all they are happy with this,Buy its good deal,B07DTSCMMB
meets requirements. no complaints,Value for money,B07DTSCMMB
No wall mounted...yet..no c c no. Availability..,Two Stars,B07DTSCMMB
"Good product at great price. Finally it costed me less than Rs. 10,000/-",Five Stars,B07DTSCMMB
Excellent picture clarity and very good LED TV in this price. Thanks to Amazon.in once again.,"Excellent led tv, go for it.",B07DTSCMMB
Wrost product,One Star,B07DTSCMMB
every channel has its own sound i will say its bakwas.,One Star,B07DTSCMMB
Good quality in affordable price. I recommend this TV for everyone,Nice Smart TV,B07DTSCMMB
"Best budget price, timely delivery and installation, good TV, only issue is delivery boy does not have card swipe machine.",Best buy,B07DTSCMMB
Good quality,Best price,B07DTSCMMB
Within 1 yr produce will nt work.. even TCL Customer support will nt respond properly. After 1 month of complain also no respond frm TCL,Waste product,B07DTSCMMB
Good Product in this price range,Competitive price,B07DTSCMMB
works fine as of now,Value for money product,B07DTSCMMB
"Nice product in this price, Strongly recommend to buy.",Nice product,B07DTSCMMB
I want to replace don't like it,One Star,B07DTSCMMB
Good product. Using as cctv screen. Purchased one more.,Nice product,B07DTSCMMB
Dear sir this TV is not working now kindly send Invoice please so I can get warranty repair please,Invoice need for repair,B07DTSCMMB
Please suggest me how it will install..as given no. 180030009027..is displaying wrong no.,Installation problem,B07DTSCMMB
nobody came to install the tv finally got installed from open market,One Star,B07DTSCMMB
"The product was packed neatly and delivered on time, it was brand new, so I am happy and it works fine for now. Thank you.",SATISFIED,B07DTSCMMB
GOOD,GOOD,B07DTSCMMB
"Not worth buying not hd ready, pan drive more then 32 gb not supported.",One Star,B07DTSCMMB
Very poor service my tv LCD GONE BAD DESPITR OF HEST EFFORTS NO ONE ATTENDED,Support,B07DTSCMMB
The TV is not starting at all,Non functional TV sold,B07DTSCMMB
Best price for best TV. I have 3 of them. No problem at all.,Best it the lot,B07DTSCMMB
WIth this price I am very satisfied after using an year or so.,Excellent TV - Quality and Price,B07DTSCMMB
Speakers is low voice and my TV speakers was damaged two months after but tv was good,Speakers is low voice and my TV speakers was damaged ...,B07DTSCMMB
Very GOOD - PEOPLE MAY PURCHASE FOR GOOD LED TV,Three Stars,B07DTSCMMB
It a budget friendly product,Nice tv in such budget if u r not choosing smart tv..,B07DTSCMMB
It's really worst... sometimes it's not at all pictures are really not shown..we have paid around 7000 RS for only changing picture tube.,Worst tv,B07DTSCMMB
"I'm quite satisfied with this TV.. Its a non smart model, but thats what i needed for my father's bedroom.",Excellent TV,B07DTSCMMB
Vg,Vg,B07DTSCMMB
"Good product, working nicely,no issues till now",Good product from TCL,B07DTSCMMB
Waste of money if u want to buy this product just only one year working properly. Customer service talks harshly. Dont say any solution,Dont waste ur money for tcl products. Only 7 months working properly,B07DTSCMMB
good one...,good product 👍,B07DTSCMMB
Very bed installation service,One Star,B07DTSCMMB
Worth for money,good one,B07DTSCMMB
Pen drive is not working...,Pen drive is not working...,B07DTSCMMB
"average,but according to money its good",Two Stars,B07DTSCMMB
Good good,Good good,B07DTSCMMB
nice tv,value for money,B07DTSCMMB
"I have purchase it on nov 2017, and the product is running very smoothlley , value for money.",Good product,B07DTSCMMB
Am writing this review after having used the TV for almost two years. Its still working great. Good value for money.,Very happy with purchase (used for almost two years now),B07DTSCMMB
gud tv gud sound nd picture quality is excllent this product is value for money but the boot up time or stating time is little bit 2or 3 sec more than other brand but over all the product is superb,gud tv gud sound nd picture quality is excllent this ...,B07DTSCMMB
totally worth paying until Mi tv kicks in,Value for money,B07DTSCMMB
"It's been 1Year I'm using ,no complaints. Even installment was fast and professional",Nice quality,B07DTSCMMB
nice,nice,B07DTSCMMB
"One word for the product ""superb"". Will give an depth review after a week of use.",Initial review,B07DTSCMMB
Installation is too late,Installation,B07DTSCMMB
wonderful experience from Amazon Good product and good service. picture quality is good. sound is good. value of money,wonderful product,B07DTSCMMB
Good,Good,B07DTSCMMB
Overall good display,Good display value for money,B07DTSCMMB
Suberb worth for money,Suberb worth for money,B07DTSCMMB
Good,Good,B07DTSCMMB
TV is good...but no one came for installation and for demo purpose. As tcl customer care person has to visit and provide demo for it.,No customer support,B07DTSCMMB
Ok,Ok,B07DTSCMMB
Unable to use extra speaker,Good,B07DTSCMMB
Very good,Very good,B07DTSCMMB
Bought in 2017 october nd still no complaints regarding anything. 1000% satisfaction.,Just around 10k with offers,B07DTSCMMB
Good,Good,B07DTSCMMB
Good picture quality,Awesome,B07DTSCMMB
Good,Good,B07DTSCMMB
"BEST IN THE PRICE CATEGORY....... OVER AND ABOVE, KNOWLEDGEABLE KNOWS WHO TCL. IS....!!",Five Stars,B07DTSCMMB
It's really an amazing TV. Using it for 2 months now. No problems till date.,Value for money,B07DTSCMMB
"TCL TV is good, picture quality is good, sounds is also good, and Amazon installed service is good in Delhi,",This price range TCL TV is good,B07DTSCMMB
TCL people not responding at all. installationis very difficlt process.,TCL not responding at all for installation.,B07DTSCMMB
Good,Good,B07DTSCMMB
Very good,Very good,B07DTSCMMB
Value for money,Value for money,B07DTSCMMB
Good quality,Good quality,B07DTSCMMB
Already stopped working on Day 2. HDMI ports too close. Remote does seem to be extremely flimsy.,Already stopped working - Day 2.,B07DTSCMMB
Velue for mobey,Good,B07DTSCMMB
Excellent,Thank you,B07DTSCMMB
Perfect,Perfect,B07DTSCMMB
This tv was a really good purchase.amazon is awesome,Cool purchase,B07DTSCMMB
VALUE FOR MONEY,Five Stars,B07DTSCMMB
Ok,Two Stars,B07DTSCMMB
I got this TV under exchange for less than 10k. It's a fantastic product.,My TCL TV,B07DTSCMMB
Picture quality is very good.sound better.,Value of money is worth,B07DTSCMMB
Budget TV,Good,B07DTSCMMB
"awesum product at low price.. picture quality, sound quality, build quality all are very good.",build quality all are very good.,B07DTSCMMB
Average,Average,B07DTSCMMB
Good worth buying it nice clarity,Good,B07DTSCMMB
Excellent as per price,Excellent,B07DTSCMMB
Worth buying it.,Worth,B07DTSCMMB
Value for money,Value for money,B07DTSCMMB
Lousy,Two Stars,B07DTSCMMB
Like,Quality 1st class,B07DTSCMMB
Gd ..in this price,Tv...tlc,B07DTSCMMB
Absolutely phenomenal product. Pure value for money,Value for Money,B07DTSCMMB
Overall worth the money,Worth for the money,B07DTSCMMB
Initially for installation faced very difficulty. But now results are satisfactory.,Satisfactory.,B07DTSCMMB
After using more than A year it's working good,Using more than year,B07DTSCMMB
Its a good product overall. I would like to know though if it is compatible with google chromecast.,Satisfied,B07DTSCMMB
Value for money ...,Hi,B07DTSCMMB
Good Value for money,Good,B07DTSCMMB
Great,Great,B07DTSCMMB
"Brighter, smoother, in budget","Brighter, smoother, in budget",B07DTSCMMB
Ok for low budget,Ok...,B07DTSCMMB
Best product in this price range,Paisa Vasool,B07DTSCMMB
Worth for money,Good TV,B07DTSCMMB
Good,Good,B07DTSCMMB
Picture and voice is not clear,Three Stars,B07DTSCMMB
Value for money,Nice product,B07DTSCMMB
TV received but Installation not done. PL INFORM WHERE TO CONTACT.,Three Stars,B07DTSCMMB
Delivery on time. And installation too on time... Now lets c how the tv works.,Five Stars,B07DTSCMMB
Nice TV for the money. Should wait to tell long time review,Best for the bucks,B07DTSCMMB
Very Good for money,Good,B07DTSCMMB
Nice,Nice,B07DTSCMMB
Good TV Working well. Value for the money invested.,Good TV,B07DTSCMMB
Very good clearity,good,B07DTSCMMB
Good in budget,Five Stars,B07DTSCMMB
Average product but received blank warranty/guarantee card. I purchase tcl tv last year 2 Oct 2016 what is it's warranty period. Presently my tv is dead,average,B07DTSCMMB
Service engineere not report as per commented time.Due to this resion installation heldup.,Service is very poor,B07DTSCMMB
"normal sound,picture quality not as expected.","normal sound, picture quality not as expected.",B07DTSCMMB
TV delivery ok but instal over later,Two Stars,B07DTSCMMB
Less price good product,Product is good,B07DTSCMMB
Good,Nice,B07DTSCMMB
sound clarity is bad,Three Stars,B07DTSCMMB
Good,Good,B07DTSCMMB
the product was good. and seal packed the quality of picture is good . sound was good . so i am happy to buy this product. thanks amazon.,the product was good. and seal packed the quality of picture is ...,B07DTSCMMB
Dont expect much .from price point of view it is ok purchase,Average tv,B07DTSCMMB
Good,Good,B07DTSCMMB
Good product for money and quality picture and quality sound,Good product,B07DTSCMMB
best,Five Stars,B07DTSCMMB
"Value for money, picture quality lit bit low",Value for money,B07DTSCMMB
Good,Ok,B07DTSCMMB
"Good product, great warranty Draw back is service time",Good,B07DTSCMMB
Puraa paisa vasool...I loved it.. picture quality is good..sound is mind blowing...I recommend to buy if you going for cheap and best tv...,Awesome TV,B07DTSCMMB
Picture quality is not soo good.Sound is average. Getting shock from the bolts of the back panel.,Not bad,B07DTSCMMB
no installation yet product delivered 4 days back,One Star,B07DTSCMMB
Fungi,Average,B07DTSCMMB
It's wonderful some futures are there in this tv,Low price,B07DTSCMMB
"Good product on the prices available. Not the best of the lot, but Big Value for Money",Five Stars,B07DTSCMMB
Good product. Had been using it for about 6 months now.,"32"" LED",B07DTSCMMB
Super quality,good product,B07DTSCMMB
"You will get ""SMART"" Tv with slightly higher price. Go for it.",Go for SMART TV better than this.,B07DTSCMMB
All seem well. Need to wait and watch.,Wait & watch,B07DTSCMMB
Good,Value for money,B07DTSCMMB
Very nice,Super,B07DTSCMMB
Good,Good,B07DTSCMMB
Ok,Ok,B07DTSCMMB
Nice and premium quality.,Five Stars,B07DTSCMMB
Very nice product picture quality is far goodas compare to micromax tv. Sound quality is also good. Overall in this range. It is best deal,Very nice product picture quality is far goodas compare to micromax ...,B07DTSCMMB
"It's not smart tv when I bought it, it's good for its job",LED tv only not a Smart,B07DTSCMMB
"It is the best quality of picture, sounds,and functions in this TCL TV.",Best TCL TV in this range.,B07DTSCMMB
Excellent,Excellent,B07DTSCMMB
This is not good but poor.,Not good but poor.,B07DTSCMMB
Who will come to Install it,One Star,B07DTSCMMB
Very poor tv,Forgery in mettiriyal,B07DTSCMMB
bad quality,This TCL LED is very very bad bad,B07DTSCMMB
Nice product in this range,Good,B07DTSCMMB
Sound quality is super.,Good products,B07DTSCMMB
"i love this brand, im using last 3 months , experienced good picture and sound.",Five Stars,B07DTSCMMB
Good tv and good picture quality,Four Stars,B07DTSCMMB
tcl - 4308901 ticket issued for wall mounting bracket sice 2 month's. overall tv is good.,overall tv is good.,B07DTSCMMB
Good TV,Good tv,B07DTSCMMB
Everything ok,Not any questions,B07DTSCMMB
Quality is good as compare to cost.,Good quality,B07DTSCMMB
Bad sarvice tcl,Hanging,B07DTSCMMB
Fantastic nice picture quality and sound.,Excellent product,B07DTSCMMB
Worst product. Don't buy,Worst product.don't buy,B07DTSCMMB
Shiva,Shiva,B07DTSCMMB
good product,Four Stars,B07DTSCMMB
Must buy awesome picture quality,Must buy,B07DTSCMMB
Unable to connect with phone. Other than that it's a good TV,Other than that it's a good TV,B07DTSCMMB
Some more less in price,Rate to be lower,B07DTSCMMB
Verry verry bad tcl led,Bad prodouct,B07DTSCMMB
Oly mp4 videos can play and MKV and other videos are unable to support. But TV quality is ok.,Many formats are not working,B07DTSCMMB
"Good but no extra features , design of UI for USB playback is worst , rest all fine for the price.",Good but no extra features,B07DTSCMMB
TCL products very nice.but services very bad.,Very nice,B07DTSCMMB
Sound clarity should be maintain much more.,Good to buy,B07DTSCMMB
Good quality,Value for money,B07DTSCMMB
Good product,Good one,B07DTSCMMB
This item is very good Bluetooth device is required is future,Suggestions,B07DTSCMMB
TV received intime....working good...but wall mount not completed....,wall mount required....,B07DTSCMMB
good,good,B07DTSCMMB
There is no wallmount in the box.,No any wallmount,B07DTSCMMB
"Using since, 18 oct 2016. still goin well...",value for money.,B07DTSCMMB
Great product in this price super clearity and sound,Five Stars,B07DTSCMMB
Is good quality I m lucy,Is better,B07DTSCMMB
Its definitely a thumbs up if you are looking for a budget tv under 15k .,Best Budget TV,B07DTSCMMB
We purchase this product...the main stich on tv to remote not working properly...please advise why this problem,Three Stars,B07DTSCMMB
After using 1 year Good product,Osssm,B07DTSCMMB
It's been 2 year of use.. very nice and awesome quality,After 2 year of use,B07DTSCMMB
Quality of the product is good..,Five Stars,B07DTSCMMB
Good,Good,B07DTSCMMB
Third class tc.its 1 speaker not working.,Not good,B07DTSCMMB
For 10000 can't expect more . It's good overall.,Good,B07DTSCMMB
Very good product on this price,Very good product,B07DTSCMMB
Hey i am unable to connect my PS2 since it does not have a Audio and video ports .,Unable to connect my PS 2,B07DTSCMMB
Super se upar product,Very very happy,B07DTSCMMB
Good..,Good..,B07DTSCMMB
Very good for general public,Excellent,B07DTSCMMB
Nice,Satisfactory,B07DTSCMMB
Value for money,In this price very good option,B07DTSCMMB
Good,Five Stars,B07DTSCMMB
this products is very good from manik haldar noida,Five Stars,B07DTSCMMB
Nice tv,Good wan,B07DTSCMMB
product quality is very good,Good product with price,B07DTSCMMB
Worth every penny very good product by TCL,Awesome product,B07DTSCMMB
Good Product in this price.,Value for money,B07DTSCMMB
Simply good.. no complaints as of now,Five Stars,B07DTSCMMB
good,best tv in this range,B07DTSCMMB
good,good at this price,B07DTSCMMB
Price is Ok,Beautiful,B07DTSCMMB
"BEST IN THE PRICE CATEGORY....... OVER AND ABOVE, KNOWLEDGEABLE KNOWS WHO TCL. IS....!!",Five Stars,B07DTSCMMB
Very good,Quality good,B07DTSCMMB
Product is very good,Two Stars,B07DTSCMMB
Not bad...,Good one for low budget,B07DTSCMMB
Loved,Five Stars,B07DTSCMMB
good product,Three Stars,B07DTSCMMB
Good,Okay,B07DTSCMMB
"Good product, worth for price, picture quality is excellent Amazon deliver also safe.",Worth per price,B07DTSCMMB
