reviews_text,reviews_header,Asin
"The TV is fine. I already have a Sanyo TV in the main hall and I wanted to have a smaller one in the bedroom, so I bought this. The problem was with the installation. I wanted a corner mount, and I told that to the lady who called to set up the installation. She told that it costs 2,500/-, I told her was very costly for a TV that costs 10,000/-. I asked her to send specifications of the mount, which she said she would not do. Also, they don’t keep any in stock and if I wanted one, I would have to book it, without them telling me anything else about it. She was also rude enough to bang the phone when I asked questions about the mount and booked just a normal installation request. She did however tell me that this was a Panasonic brand wall mount before banging the phone. I had to speak with the technician who was kind enough to say that he can come the next day with a corner mount. What I got however is a local mount, which is not able to hold the TV straight, and I have been advised not to move much else the TV would tilt to a side after some time. The mount initially pointed the TV towards the floor. To fix that, the technician made some ad hoc washers and now the TV keeps tilting to the left all the time. The TV is good, but I may not be able to enjoy it much as I guess no one would like watching a tilted TV.",Good Tv. Costly and not so good installation.,B07H7WPV7D
"Good vfm item Sanyo LED TV. Giving it 5 stars for the price i got n same day installation by panasonic,but its 2 early to say abt the long term reliability. Using it for 3 months now no issues.The build quality feels good. The sound is awesome on sd as well as HD pen drive vdo i tried. Back light is bright n clear than major other brands. Compared to sony picture quality is less but compared to lg picture quality even better. Remote control is good n easy to operate menus. Only grime is that its not a smart TV and hdmi, usb ports are difficult to acess once installed as flexi wall mount not provided, fixed wall mount free. Good viewing angles. Thanx Amazon.",Best classy vfm product,B07H7WPV7D
"I had purchased this with an intention to use this TV as an additional monitor for my laptop. and as a TV whenever I wanted. When I tried to connect to laptop via HDMI cable, No signal found message in TV. I can confirm the HDMI cable works fine by connecting the same to another tv or monitor that I have. Also, the color is not matching at all if I connect to tv via VGA cable even after adjusting brightness, contrast etc. If you want to use it as a TV, then full paisa vasool. Go for it without checking further. Strongly recommended. You can play MP3 songs, video files, photos from your pen drive as well.","Worth for the money if you use as a TV, but not as a computer monitor",B07H7WPV7D
"I have purchased two tv , and i would say the quAlity is quite good.",Most recommended,B07H7WPV7D
excellent product. no issues. working well,Five Stars,B07H7WPV7D
"2. dt05/03/2019 21-30 pm further to my review on 1stmarch 2019, I went away on pilgrimage returned today 05/03/19. at 4.15pm I switched on sanyo tv I bought from amazon and regrettably no picture no audioand hence I am reporting to amazon for their decision as to what to do now",smeary/double/jumping muffled picture/ audio more often mono/with coarseness,B07H7WPV7D
Good for this price,Good,B07H7WPV7D
"Model number Sanyo 24S7000F. This is high resolution led bulb not a Led TV, amazon refused to return this Led TV. So think twice before ordering this TV. Features and function are good, sound is also good but picture quality is very bad. there is missing of HDR technology, so you cannot adjust white balance, it affects all over screen. My great mistake to choose this full HD led TV from amazon. Pros : 1. It's a full HD led TV under Rs-6300 2. It's manufactured by Panasonic. 3. Excellent sound clarity. 4. Provide music mode, so you can listen music without turning on the display. 5. It's smart remote control comes with media player buttons. Cons:- 1. Narrow viewing angle 60 degree,more than 60 colour faded and negative picture . 2. Not proper balance of white, no HDR, sometimes white colour affects all over screen like over exposed Picture and also white portion more white and dark portion more dark, like cheap Chinese TV. 3. Wrost colour reproduction. Overall I can give 2 🌟 out of 5 🌟 considering resolution and other features. If you want better picture You can go LG or Panasonic IPS LED TV for better pictures, Don't impress it's full HD feature",Picture Quality very very poor,B07H7WPV7D
"Reasonably satisfied with the performance of this TV though I feel most TVs at this price range would be near about similar in features and performance. So nothing exceptional about the brand or this TV. The sound quality isn't great. Picture quality is good but not sharp. The response time is poor as there's a noticeable gap between command and execution using the remote. The installation was swift within 48 hours. It comes with the wall mount. The remote looks and feels primitive but does its job. In case a different brand is available with better sound even at a slightly higher price, I would recommend that. But overall this TV seems to be a safe bet and value for money",Good without being anything exceptional,B07H7WPV7D
I have puchased the sanyo television. it very poor quality product. its display and picture quality is very bad and Amazon service is also very bad.,Product Quality very very poor,B07H7WPV7D
sound quality is very very poor because myTV set(parches on amazon) sound are gul. we compliat in sanyo(painasony)call center. but any respons not givan to panasonic delar. zso ple help me.,ple. my T V set replace urgently,B07H7WPV7D
This tv is gud for computer monitor and to watch content from usb but dont buy it for watching tv from SD set top box.. picture quality is not satisfactory.. dont know about HD set top box . Tv is liteweight and connectivity options are gud. Sound is loud and remote is gud,"Dont buy for SD set top box dish, otherwise ok",B07H7WPV7D
Very good picture quality,Very good product in this price range,B07H7WPV7D
Nice,Nice,B07H7WPV7D
Superb deal......unbelievable unbeatable... Value for money best ..picture quality A-1👍sound A class....***** good quality..... And one of the best part customer support fabuless im take my LED to my home In Himachal when im reached my home location call sanyo customer care just in 2 hours my near sanyo engineer hang the led on wall .....very quickly thanks sanyo and thanks alot Amazone this kind of support this kind of delivery.... Best......services.. By amazon... Lots of love ...,Unbeatable deal unbelievable price..... Unbelievable fast delivery....best support by sanyo,B07H7WPV7D
Must buy if price constraint,Worth it,B07H7WPV7D
"The screen suddenly developed a black patch which is increasing ever since. There has been no response in changing it or repairing it from the customer service, Sanyo. They insist that it is broken, even though the screen does not show any mark. The cost of changing the screen is much more than the cost of the tv. Kindly replace the tv , as it is of sub standard quality.",Visibility lost on screen.,B07H7WPV7D
i like and service also,nice tv,B07H7WPV7D
So far so gud.. Nothing to complain.. Does te job like a boss.. Value + for money paid.,Gud stuff. Great video quality,B07H7WPV7D
good n cheap product from sanyo,Three Stars,B07H7WPV7D
"All is well!!!!!☺☺☺☺☺ U will never get attractive product in lucrative price range. Don't think about so so so big brand name. Just go for ""SANYO"" it's like ""Dhakad"" who can defeat anyone.",Just go for purchase without any hesitations,B07H7WPV7D
Good,Good. Value for money,B07H7WPV7D
Good picture quality. But it is notsuitable for 178 degree viewing. If we wiew from sides picture is not clear . Sound ok.,A value for money,B07H7WPV7D
Very good picture and sound quality at a low price. Good value for money.,Five Stars,B07H7WPV7D
i didnt like the product. not great colour quality. unfortunately i was travelling all these days otherwise i would hev preferred to return get a better product fom Amazon,bad colour quality.not a great product.,B07H7WPV7D
Good tv ..,Worth money,B07H7WPV7D
Nice tv in this price range.,Very good tv....,B07H7WPV7D
"It has HDMI, USB, VGA, AV... works well for me. I have integrated it with my Tata sky, DVD player and AV Receiver. Picture quality is good with no apparent colour bleeding and decent blacks. Sound adequate for the size and price. The remote is old fashioned, but does the job, could have been sleeker (and black, instead of silver)!",Does a great job for it's price,B07H7WPV7D
How do you expect us to write a review within one month of usage for TV's. Review should be after atleast 2 years. On the face of it TV looks reasonably ok without too much of fanfare and value for money. Lets see how it works in long term.,Too early to write a honest review,B07H7WPV7D
Japan good,Good,B07H7WPV7D
"pros: 1. great picture quality 2. good ergonomics, very thin bezel 3. multiple connectivity options - hdmi, a/v cable, usb etc 4. super fast delivery and super fast installation/demo cons: 1. sound quality is below par 2. absolutely basic feature set, no frills, no exciting features 3. no wireless connectivity, expected bluetooth at least",value for money tv,B07H7WPV7D
"Review written after 2 days of 4 hrs usage each Model: 24 inch FHD Environment: Moderately lit room without sunrays. Panel type: Not A+/Achromatic, has a reddish tint, found while colour calibration on Windows. Switching technology: IPS or VA.. couldn't verify, wide angle of view is there, can't measure response time Settings: Backlight set low for less eye strain Sharpness set low to avoid grainy image quality Contrast set low Colour and brightness set medium Noise filter set High Pros: Very thin bezel, good picture quality after tweaking settings. USB supports FAT as well as upto 2TB NTFS Hard drive, 1080p@60Hz supported over VGA, Speakers are good Cons: Probably specific to my unit, but Audio Out has a slight buzzing noise, independent of TV volume (Solution: Set Speaker volume low, TV volume high), TV back gets warm after prolonged use, PC audio in is a bit noisy, Unable to adjust tilt (obviously), Only h264 video codec supported, h265 is not supported on usb, very few audio codecs supported. Advice: Spend some time with the colour calibration. It's better if you have MI remote because the provided remote buttons will get worn if used repetitively. Overall, an excellent Monitor/TV","Awesome Monitor, OKish USB Player",B07H7WPV7D
"Best product at this price range . This is my second Sanyo TV , already using a 43 inches since last 2 years . Have not got any issues so far . Only the sound quality could have been better . Lacking in Bass and depth of sound . Other wise excellent value for money . The delivery and installation was smooth and as per the mentioned schedule .","Good Value for Money , excellent delivery and installation services",B07H7WPV7D
"This is the very good deal for its price. I have been using this TV for over a month now and have not noticed any issues. Overall a good product . However I have faced problem during installation, installation was done after a week of delivery. When contacted Amazon they said it's a thier process and time taken to install is normal.",Price justify,B07H7WPV7D
"A month since purchased the TV. Installation was done on the same day as delivery (for quicker installation, call the Sanyo service centre directly once delivery is done instead of waiting for Amazon notification for delivery.) Both delivery and installation was smooth. Picture quality is good, not great. Sound levels are good enough. As of now impressed with the Sanyo brand and can be considered for future purchases as well. Recommended at the price point.",Attractive buy at the price of Rs 9000-Rs 10000,B07H7WPV7D
I really loved the TV its sound and picture quality. Quality is at par with the big players.,Good TV inn the price range,B07H7WPV7D
"Wall mount was not there in the carton box, Panasonic visit engg. Refused to install, told me to lodge complaint. I installed myself, picture quality is OK but sound quality is poor.",wall mount was not there in the carton box,B07H7WPV7D
Got delivery today (26-3-2019) and speakers weren’t working. Sanyo engineer confirmed this but amazon wants to check 2 days later and then process replacement. Terrible quality and pathetic service from Amazon,Faulty product delivered,B07H7WPV7D
working fine till today . More than an year . On throughout the year . good product,good product,B07H7WPV7D
No audio after 5 days. Now running after service center for repairing. Tv at table. Not working. I made a mistake by purchasing it. Don't know when those service people will repair it. Bad choice. No option for minus star. So gave 1,Not working,B07H7WPV7D
"Worth buying the product, no complaints to post.",Good,B07H7WPV7D
Nice tv. Picture quality is very good. Speaker should have been some good quality.,Nice,B07H7WPV7D
I bought this TV last week at INR9999/- getting an exchange value of INR1999 for my old 24 inch TV.Sanyo product is very good in terms of picture quality and sound.The installation was also very quick and the customer service of Sanyo is impeccable.Overall very good shopping experience from Sanyo and Amazon. Will recommend Sanyo as it is a Japanese product at a very good value.,Great value for money 32 inch TV,B07H7WPV7D
Do not buy it....Picture quality is very bad.They are simply saying that it is Full HD.Its a normal tv with very bad quality pictures.The seller cloudtail is pakka fruad.,Its my request...Do not buy it,B07H7WPV7D
Good TV but first set sound gone off within 5 mins . Panadonic quick response and assured for replacement.Amaxon inspection also cooperative. Replaced TV is good and working well.,Support and service by Panasonic and Amazon.,B07H7WPV7D
"Very impressive and easy to use. It was delivered on 20th.Sept.2019 and thanks to Panasonic, who completed its installation on 20th. itself by 6.00 p.m. Since then it is working nicely , today it is 20th.Nov. Thanks to Sanyo TV. and Amazon for its timely delivery.",Very Good SANYO TV in budget money.,B07H7WPV7D
"In just one year of sparing usage the TV shows one strong horizontal line.in the lower half of the TV. Now it's post warranty. Pathetic product by Sanyo. Being backed by Panasonic I was of the believe this is a good brand but in vain, crap product & crap company.",Complete waste,B07H7WPV7D
Ok product,Ok product,B07H7WPV7D
I purchased this 3 months ago initially only on the basis of low cost compare it to their competitors. As usual Amazon deliver was on time and installation also had gone good. I am having Airtel HD set top box connection. Both Airtel HD settop box + Sanyo TV combination is too good. Also sometimes i use to connect my laptop with this TV to use as desktop through hdmi port. This TV really serves my purpose. i recommend this TV whoever is having the requirement of a basic LED TV. Thumps up Sanyo aka Panasonic.,Worth for Money,B07H7WPV7D
"A nice TV with a good price. Picture & Sound quality is good and since sanyo is under Panasonic in India , we will get a good service also...",A nice TV set,B07H7WPV7D
Better to buy a monitor with speaker available at same price n much better resolution,Picture and Sound below par,B07H7WPV7D
Sanyo 80 cm (32 inches) XT-32S7000H HD Ready LED TV (Black) NICE!,NICE!,B07H7WPV7D
"I wanted a small screen, FHD, USB and HDMI at this price and got it. Picture and sound quality are decent. Installation was easy. Good one",This is what I was looking for,B07H7WPV7D
"Everything’s good, but Can’t connect External Speakers, there’s only headphone jack given which is not supporting the high volume, I mean not even medium sound it give’s radio like disturbance in sound if connected the speakers on headphone Jack. But I took it as a replacement to my computer monitor, so I am directly connecting the speakers to PC. Hence no issues and I am happy with it.",Great Picture clarity and built quality.,B07H7WPV7D
"A good TV under 10000. Ofcourse, we can't compare it with Sony or Samsung. Using it in office as a computer screen and CCTV screen. Satisfied for both these purposes.",One of the best under 10K,B07H7WPV7D
Panasonic service response was very good i love Panasonic i have 2 Panasonic tv's and 1 mobile their build quality is awesome Coming to product it is good but hd tv in 32 inch is not good decision because picture quality was not up to the mark if it is full hd it will reach it's expectations,Good quality,B07H7WPV7D
Value for money product,Five Stars,B07H7WPV7D
Value for money,Value for money,B07H7WPV7D
Cheap and Best.. Worth for money spent.. Good product and I purchased one for me 2 years ago and felt one of the best Indian product and purchased one for my sister last month.. no problem faced so far..,Worthy product for Money spent..,B07H7WPV7D
Awesome tv I ever saw picture quality is mind blowing super tv buy it with with no doubt thanks awemzon for a superb product,Awesome,B07H7WPV7D
worth this purchase,nice purchase,B07H7WPV7D
"Review after 5 days of usage. Picture quality is excellent. However prospective buyers, please note that the sound quality is below par. I use Tata sky HD stb as well as Amazon Firestick and on both sound quality was bad. My expectation is not much but We were just not able to hear the dialogues. After two days, I had to buy a sound bar to overcome the sound problem of the TV. But otherwise, I feel the product is Value for Money. Durability is something I can't comment right now.",Good Picture Quality but terrible Sound quality,B07H7WPV7D
good enough for the price. in time deleivery,good enough,B07H7WPV7D
"I am using another 43 inch Sanyo TV for 2 years and I found this 32 inch TV has a little better sound in comparison to the 1st one, picture is good I can't say much about the picture quality I am yet to check HD quality as I am using standard set top box.",Steal deal for such a quality TV.,B07H7WPV7D
BEST LED TV considering the price range.Many are not aware of this since its sold only online. Just blindly go for it.,BEST !!,B07H7WPV7D
Display Bad within an year of purchase. There are 4-5 horizontal black lines in display always. Disturbing the viewing of TV.,Display issue within an year of purchase,B07H7WPV7D
It’s somewhat a fair product. Picture quality is fair only compared to competing brands in the Same price range.,Fair,B07H7WPV7D
"Very good for the price,it works well as a second tv. Set up was done quickly and professionally.",Value for money,B07H7WPV7D
"Good TV in the price range. I never got the free annually movie offer from amazon (promotion during diwali) but rest was good. Timely delivery, product is good.",Good TV in the price range,B07H7WPV7D
Good quality product with an affordable price. Picture and sound quality is above average in this price range. you will get much more than you pay.,Good product... go for it,B07H7WPV7D
Good,Good,B07H7WPV7D
Worst tv Mother board short circuited in 3days,Cheap and low quality,B07H7WPV7D
OK. Nothing special.to mention,Customer.,B07H7WPV7D
Very good feature led 📺 and make entertainment. Budget led TV and it's made in India.,Budget Led TV at this price with good quality picture and sound,B07H7WPV7D
Excellent product,Excellent,B07H7WPV7D
The television set stopped working in 1months,Bad product,B07H7WPV7D
Worthy super clarity.light weight. Easy to install.,Very good product,B07H7WPV7D
Bad experience!! Purchased it 2 weeks ago and suddenly display picture of TV has gone.,Display issue within 1 month !!!!!,B07H7WPV7D
Awesome purchase.Prompt delivery as promised within 3-5 days.True value for money product.Ease of usage & specs as mentioned.,Terrific purchase,B07H7WPV7D
Good,Good,B07H7WPV7D
Excellent product in this price tag.,Excellen valu for money product.,B07H7WPV7D
Picture blurring at edges and disfigure at centre,Incompatible for monitor applications,B07H7WPV7D
"Serves the purpose well. Image quality is good. Not HD. Controls help in matching the colour to that on DSLR display. Remote is a bit sticky, reponce of buttons is not uniform.",Good performer,B07H7WPV7D
Good quality at best price,Service is also best,B07H7WPV7D
After the first delivery the replacement TV that wS sent had a blank screen problem. Waste of time and the most irritating and incompetent customer service. Regret having bought the TV. No one seems to take responsibility,Waste of time and money,B07H7WPV7D
Excellent..had doubts while buying online ..great features..great deal and value for money,Value for money..satisfied,B07H7WPV7D
best deal,good,B07H7WPV7D
Bought it few months back and it's worth the money,Value for money and pic quality is good,B07H7WPV7D
Picture clarity is good plus all standard features. Sound quality satisfactory but could have been better. VFM when purchased during sale and with exchange.,Good,B07H7WPV7D
TV quality very good but sounds very bad And TV stand very bad quality & Remote Quality vear bad. Picture quality veary good,Thanks sir,B07H7WPV7D
Product defective for second time again and trying to return the same. The installation engineer confirmed the defect and recommended return,A line appears in screen,B07H7WPV7D
"A reasonably priced television which comes with a sharp picture quality, amazing sound output and a greater overall side view. You can never get a better deal than this.",Best television prices reasonably,B07H7WPV7D
Picture quality is awesome. Can’t compare with sony but in this price range it’s superb..Voice quality is too good..Remote is so simple.,Superb,B07H7WPV7D
The brackets and stands that come with the TV are very low quality and not strong enough to support the TV. The installation guy brings a good one that u have to buy for 1750 additionally. No invoice is issued for the same. TV is value for money. Multiple modes on remote for sound and picture but the setting has to be done everytime u switch on the TV.,Value for money but will need to spend additional money for wall bracket.,B07H7WPV7D
Very nice TV....very durable and reliable.....been using it since 2017......Till date no any problem occurred.....worth every penny,Honest reviews using since 2017,B07H7WPV7D
Excellent,Excellent,B07H7WPV7D
the tv is not working fine display is not good as well as picture quality is very poor suddenly the display is getting on and off .,Product is not good,B07H7WPV7D
Very good,Good,B07H7WPV7D
Power cable slot is not tight hence cable comes out somtimes.,Does not have wifi or bluetooth.,B07H7WPV7D
Nice,All over nice,B07H7WPV7D
