reviews_text,reviews_header,Asin
TV ok. But this TV continue 2 hours running and then automatically switch off,Not satisfied,B07GTD1LHY
Very good product,Very good product.,B07GTD1LHY
Before two weak purchased cheap rate & better quality but picture is small also the plastic stand is worst not quality accord to TV weight but best TV,Ok,B07GTD1LHY
Product is top notch,Worth every penny,B07GTD1LHY
Nice tv at an affordable price,"Smart features, best tv at an affordable price",B07GTD1LHY
Overall good viewing experience with TCL Android Smart TV. Value for money product.,Good product and build quality...,B07GTD1LHY
Simple super Low cost best product,Nice,B07GTD1LHY
"Sofar,no one turned down for installation.",Installation not done so far.,B07GTD1LHY
GOOD,GOOD,B07GTD1LHY
5 days passed nobody came for installation... Called many times to amazon customer care as well as TCL...what to do now??,No installations,B07GTD1LHY
Screan damaged of TCL 43 in smart led. I would like to replace the same with new one. Kindly do the need full as soon as possible,Product found damage in the box,B07GTD1LHY
Excellent product,Smart purchase,B07GTD1LHY
Nice,Good all,B07GTD1LHY
Very good,Very good product,B07GTD1LHY
Purxhased TV some.times it was automatically stopped sound and display Pls give replay what we do Thanking You.,Product was in problem,B07GTD1LHY
Awesome 👍,Nyc product,B07GTD1LHY
2 or 3 houer countiewing tv off,Off,B07GTD1LHY
I like,Good,B07GTD1LHY
Great tv for this amount good picture quality and smart features,Nice buy,B07GTD1LHY
Very poor,Don't purchase,B07GTD1LHY
Cbi,Chhoo,B07GTD1LHY
Good quality 👍 10/10,Full marks,B07GTD1LHY
Not so good product,Waste of money,B07GTD1LHY
Great TV with excellent features,"Value for money, worth buying.",B07GTD1LHY
A great product is the full money collection Just a problem their engineers don't even know about,ਫੁੱਲ ਪੈਸਾ ਵਸੂਲ,B07GTD1LHY
Installation when,Installation,B07GTD1LHY
"Picture quality is very good,&there are software bugs like remote stops working sometimes.",Good,B07GTD1LHY
Not good in quality,Please get it checked,B07GTD1LHY
Very good,Nice,B07GTD1LHY
Switch on problem,Problem this iteam,B07GTD1LHY
Tv picture quality good but apps not working properly amazon prime video not working..,Good,B07GTD1LHY
Very poor quality,Quality,B07GTD1LHY
Cast facility is worst not work smooth.,Casting switching is not worked frequently.!,B07GTD1LHY
Good for that money,Good,B07GTD1LHY
TV no Dout Good.. But I think Audio is good but not Assume.,No Dout .. Nice TV in very low renge..,B07GTD1LHY
good,good product not HD tv,B07GTD1LHY
Wrost tv,Wrost TV,B07GTD1LHY
"This product is not full android TV ,and not support other apps",Good,B07GTD1LHY
Good product for the price. I recommend,TCL TV,B07GTD1LHY
Great smart features and good picture quality voice recognition is also well,best price and good quality,B07GTD1LHY
Frod,Waste tv,B07GTD1LHY
Good,Overall good TV,B07GTD1LHY
Good i like future of tv,Good,B07GTD1LHY
Good buy at this price,Gr8,B07GTD1LHY
No,No,B07GTD1LHY
Superb Product ! Worth the money !,Awesome,B07GTD1LHY
Highly recommend this product very nice and quality brand. Thanks amazon.,Very good product,B07GTD1LHY
Poor,Wrong,B07GTD1LHY
It is not up to the mark what I expect.,Waste of money,B07GTD1LHY
Good product..but hangs sometimes,Good Product,B07GTD1LHY
"Worst product,very poor delivery by gati courier","पूर्णत: घटिया , बकवास डिलीवरी",B07GTD1LHY
Not compatible with Amazon prime,Average Product,B07GTD1LHY
Google is,Good,B07GTD1LHY
No complints against that TCL HD Tv am asking can i exchange this tv,Enquiry,B07GTD1LHY
Finding problem with this product. TV is switching automatically.,Tv has the issues,B07GTD1LHY
Its worst a brand product pls dont buy this tv. Waste of money.,Dont buy this tv,B07GTD1LHY
Thanks amazon.nice product.your service is best.,Thanks Amazon.,B07GTD1LHY
"Nice TV. Good audio & video quality, feeling happy.",About TCL 32 inch android tv,B07GTD1LHY
Excellent features and sound quality super,Good tv,B07GTD1LHY
Bed quality,Bed quality,B07GTD1LHY
Gud,Smart,B07GTD1LHY
Android Smart TV has better HD quality,HD Quality,B07GTD1LHY
from the very 1st day there is a problem in the screen,screen promblem,B07GTD1LHY
The future or quality not good,Good,B07GTD1LHY
Super quality and best TV than mi TV.,Best TV to buy,B07GTD1LHY
Very good sound & picture quality then other products,TCL led TV,B07GTD1LHY
Did not received standard wall mount,Did not received standard wall mount,B07GTD1LHY
After 4 hours automatic stop reason we don't know,Good,B07GTD1LHY
Product is received but installation is not done,My product is received but Installation is not done,B07GTD1LHY
I didn’t received the wall mount,Wall mount,B07GTD1LHY
It's good,Good for the price with brand,B07GTD1LHY
Excellent product for reasonable price,Excellent product,B07GTD1LHY
Picture quality is not good.,Not so good,B07GTD1LHY
Good,Worth to buy,B07GTD1LHY
It's good!,Value for money,B07GTD1LHY
Paid 1800 extra for mounting plate .. 😟,Why,B07GTD1LHY
Ok,Ok,B07GTD1LHY
It good product....very nic manufacture,Good,B07GTD1LHY
voice off in more hours in wacthing tv,good tv but voice problem,B07GTD1LHY
I founs best television ever,BEST TELEVISION,B07GTD1LHY
Best smart android TV in low prices,Best Smart tv,B07GTD1LHY
Best tv in this range. Better than mi tv.,Value for money,B07GTD1LHY
verry good product.,good,B07GTD1LHY
Good quality,Nice product,B07GTD1LHY
Just Buy it. Worth buying ;),Impressive,B07GTD1LHY
Excellent Product,Value for money,B07GTD1LHY
Best Android Tv Ever TCL,Good,B07GTD1LHY
When the tv will be installed ?,Tv installation,B07GTD1LHY
Super,Super,B07GTD1LHY
Super,Nice,B07GTD1LHY
Nice product in the segment.,Good TV in this budget!!,B07GTD1LHY
TCL product is good,TCl Smart Tv,B07GTD1LHY
All features are excellent,I am happy,B07GTD1LHY
Picture quality not better,Picture quality not good,B07GTD1LHY
Good smart Android,Good,B07GTD1LHY
Very good product,Good quality,B07GTD1LHY
Superior quality,Superior quality,B07GTD1LHY
Amazing product,Perfect television,B07GTD1LHY
Awesome,Best buy product,B07GTD1LHY
Very good experience.,Worth the money.,B07GTD1LHY
Very nice T V,Super T V,B07GTD1LHY
Good product,Happy,B07GTD1LHY
Ok,Ok,B07GTD1LHY
Coliearanc,Super,B07GTD1LHY
IT'S GOOD,GOOD QUALITY,B07GTD1LHY
Very nice product,Worth buying,B07GTD1LHY
Frequently repair,Repair,B07GTD1LHY
Not interested,No,B07GTD1LHY
Good for home,"Good, value for money",B07GTD1LHY
ooosam LED TV,oosam LED TV,B07GTD1LHY
Vidio quality,Good tv,B07GTD1LHY
Super,Super,B07GTD1LHY
Good,Very good,B07GTD1LHY
Nice,Awsome product,B07GTD1LHY
Nice,Nice,B07GTD1LHY
Super,Nice,B07GTD1LHY
It's good,very helpful,B07GTD1LHY
Putting this after 10 days of regular use. Had a tough time finding a good TV. Ordered IFALCON from Flipkart but they cheated by sending different model. Then I decided never to buy from Flipkart and IFALCON product. Found a budget deal for LED 43 inch in Amazon in terms of TCL. Second day delivery the same guys did wall mount. Amazing experience. Superb HD quality Details are great Easy to use No problem in connectivity so far Beautiful remote Volume is sufficient Little disappointed with the sound quality... Not much details and bass..... Sports mode is great though... They can improve .. But better than MI at least... Go for it at a price of 23k with 18 months warranty.. trust worthy brand,Nice deal... Satisfied.,B07GTD1LHY
Pros-superb picture quality Google approved android tv with all mordern apps No lag in switching apps Quick installation by service engineer. Cons-sound could be better Amazon prime video app missing.,Best 32 inch android TV under 15000,B07GTD1LHY
Tcl service is very very bad,Low quliti,B07GTD1LHY
"Amazon prime video isn't on TV's playstore so I side loaded the app using APK and it only plays trail for full movie/episodes it syas ""We're unable to play your video at this time. Please try again in a few minutes or contact Amazon Customer Service at amazon.com/videohelp."" So I contacted Amazon service about this they say it can't play prime video because of DRM support. But you play tailer because it's not restricted to DRM",Doesn't support Amazon prime video,B07GTD1LHY
"Plus: voice search, Google Play Store, youtubeChromecast, WiFi, android, good sound, easy operation, free wall mount and installation. --ve: picture quality Experience: Value for money, features are superb, Google voice search is excellent. We are using from 2 months, very good for the price.",Value for price,B07GTD1LHY
This tcl tv is exactly same as iffalcon F2A only diffrence is the logo. Recently on my iffalcon tv i got some motherboard issue and the technician changed the board now my tv boots up with tcl logo and everything remains same even the motherboard was identical. I dont why tcl’s price is higher than that of iffalcons,Iffalcon and tcl are same,B07GTD1LHY
Quality is. Not at all good. Within 1 year display of this TV started giving problem. So I changed it in warranty but again in 4 5 months the display again started giving problem,Bad quality,B07GTD1LHY
Dont perches the tv waranty not provide the tcl only write 18month waranty,Waranty not provide tcl,B07GTD1LHY
Picture quality for HD ready is way better than other similar TV and sound clarity is superb. I thought it comes with magic remote but it’s normal voice recognition is ok and may apps are not available and play store also don’t expect many apps,Missing many required Apps remote is not magic remote,B07GTD1LHY
"Detecting sound problem. While watching TV the sound suddenly mute, and working after restarting. Also off the picture and only hearing sound , what can I do ? Please. Reply.",Problem,B07GTD1LHY
This is very good inexpensive tv. I got this for my Mom in India. Works perfectly. Delivery and installation by Amazon was amazing. Voice recognition works perfectly in YouTube.,Best TV FOR THE PRICE,B07GTD1LHY
budet with nice size fit to wall,low budget great product stisfied,B07GTD1LHY
Jhakasssss TV,Ek number guys,B07GTD1LHY
Great TV within this price,I happy with this tv,B07GTD1LHY
good,nice,B07GTD1LHY
Hello,No,B07GTD1LHY
ok,wari.gud,B07GTD1LHY
Prouduct good but service very worst,Superb,B07GTD1LHY
Good quality,Smart one,B07GTD1LHY
It's too much off voice problems we are facing,Voice problems,B07GTD1LHY
Still now not receive A installation persion,Still now not receive A installation,B07GTD1LHY
💯💯💯💯💯💌💌💌💌💌🔝🔝🔝🔝😍😍😍😍💟💟,Supir,B07GTD1LHY
Thanks to Amazon and Tcl best led Android,Excellent and thanks,B07GTD1LHY
I feel very bad I got a complaint tv Frequently its sound getting off I tried to contact manufacture and the reply was not nice,Bad experience which not meet my expectation,B07GTD1LHY
Since on 4th Dec I have received the order a week past by without a problem.,Genuine buyer,B07GTD1LHY
"Excellent features,picture,sound and resolution.",Superb,B07GTD1LHY
overall good,Would suggest TCL to others as this is my 2nd purchase,B07GTD1LHY
Warranty is 18 months whereas it is 3 years when you buy in shop. No need to say it develops repair after warranty period. The paid post warranty is extremely bad.,"BAD SERVICE - only 18 months warranty, 3 years in shop",B07GTD1LHY
