reviews_text,reviews_header,Asin
Hi guys I have purchased MI TV in the month of July it's been 4 months now for the first time now we got crash error ...posted crash pictures ... requesting MI team to check and improve Thier product service ...now there is no chance even to return ..so PPL check and buy ..just don't see cost reduction ...also see reviews peropely and go for it ...o would not recommend ...buried for 22k and now we have issue...BiG no to this MiTv,MI TV crashes after 4months usage ..BIG NO TO MI....WASTE OF MONEY,B07T89Z35Z
"Here is my first week experience! Got the tv on Thursday and the Amazon installation was scheduled for Saturday. The installation happened as scheduled. On the tv, oh it takes ages to load. Mine took 1hr to load only then i realised i had to turn on the power switch. The screen yeah, when i push it... it goes beyond gilgit baltistan and towards Karachi. And then i decided not to push so far. Regarding free content i decided to contact Sundar Pichai to see if MI tv purchasers can be given free access to everything premium. Still waiting for confirmation from him. And besides all the above my MI Android tv works just fine. A brilliant tv for 22k that i paid. Can connect my laptop and mobile device to it. Loading time was not even a minute. Just set it up with your Google account and then navigation is a breeze. This is my bedroom tv and absolutely good looking. Go for it and don't believe the many low ratings as rightly pointed out by one reviewer... they expect 100k performance from a 30k tv.",Works just fine!,B07T89Z35Z
TV is not working even is not restarting. It's being less than 18 hours I have been using it. And have major problem with WiFi it's not reconnecting if once lost connection. Please check the video.,Worst device to purchase .. not working,B07T89Z35Z
"Just unpacked and installed, however much to my dismay brand new remote isn't working! Have raised complaint but no concrete response even after a few days. Quality control looks like suspect as MI scales the Indian markets. Am not sure how durable this one is going to be. 29.10.19 After raising complaint the service partner landed up 5 hours late that too after bailing one day due to weather. Remote was not working and now Amazon has washed it's hand off asking to contact MI directly. Unless you are an extremely lucky person please don't buy this product on amazob",Remote not working and horribly amazing Amazon experience,B07T89Z35Z
"Value for money. Doesn't support Netflix so, you will need a firestick or you can use the built-in Chromecast. The TV ends up freezing at times when connected to Amazon firestick and we have had trouble with the TV not recognising the firestick device. We did the good old restart and it worked. I am sure there are better TVs out there but they are also more expensive so, it is up to you. Voice recognition is decent since it's android based.",Value for money,B07T89Z35Z
"Bought the MiTV 4A PRO 43"" during dussehra sale. I own a Micromax FHD LED tv (not smart TV) & an LG UHD tv. Here is what i felt after using the Mi TV 1. For the discounted price, it's worth the buy! 2. This tv doesn't come close to the LG one. LG costs higher. Both picture & sound quality is much better than MiTV. WebOS, even though has lesser apps than android, is much better designed & responsive than MiTV's OS 3. Patchwall OS that comes with the MiTV is waste. So is the remote, when comparing to LG's magic remote. So far, you might think this is a biased review. When compared to Micromax. 1. The FHD tag on Micromax is a sham. Even my phone screen looks better. MiTv has much superior video & audio than Micromax. 2. Had seen some users reporting about os complaints with the MiTV. I faced no such issue. Os lags alot, snail pace to boot up & update, but never unresponsive. I use only apps that i need, no junk apps are allowed to run. 3. Got the update to Android 9.0, along with Netflix & prime apps. Really worth the update. 4. Patchwall is a sham. Content is waste, not free also. Final verdict: If you are in a budget range, know how to use a smart tv, go ahead. Compared to my Micromax FHD tv, the picture is really superb. Micromax can't even get close to this quality. Compared to my LG, both are inferior in terms of quality, features & performance",A Smart tv worth considering,B07T89Z35Z
"It is very surprising that neither the Warranty card nor the User's manual was found in the box. The delivery boy told that this would be taken care of by Installation person as he had opened the sealed box in my presence. The installation person told that whatever is there in the box are the standard items supplied by the company. I would however like to say that whatever be the cause, I want the User's Manual as well as Warranty Card, which may be got sent to me at the earliest.",Missing User's manual and Warranty Card,B07T89Z35Z
Promptly delivered by amazon. Installation delayed and rescheduled. Awesome picture Quality. Sound very clear. Needs improvement Amazon Prime and Netflix not preloaded. Bluetooth is not capable of connecting beyond 6ft. 4k videos do not play Internet connection should be stronger than 20mbps for a streaming videos.. Overall good set with reasonable price.,Smart tv loaded with good features,B07T89Z35Z
"The TV is good and it has all the features that are needed in a smart tv. But the amazon service is the worst service. The installation services are not at all good. The agents will make up some stories for you to avoid the service. And these amazon people are so much supportive to them. I’ve bought this tv and the installations services are scheduled two days after the purchase. Nobody shown up. It’s better if you order it from flipkart. Amazon is not so trustworthy for large appliances, products are ok. But services are the worst.",Worst service,B07T89Z35Z
The tv is good and you will love it if its your 1st smart tv. But if you have already used some other high brand smart tv then u will find it just an ok type. The picture quality is good and is the only best feature of this tv. The panel looks very mediocre. The processing is slow. Takes longer time to start. Sound quality is good but it could have been better. I won't say its a bad product but at the same time its not that much good either. The price of the product justifies its quality but if can afford a higher priced tv then go for some other higher brand tv.,Price justified TV,B07T89Z35Z
"Some people says installation process is too late but at my time led tv. Is not coming to home, installation person coming at the same day 1hour before the delivery of the led. I am suprising.. 😂😂 This is a awesome product. Picture quality is too good . At this price this product is awesome.",This product is a 7star 🌟,B07T89Z35Z
"My TV arrived 2 weeks back. My installment appointments have been postponed by installer four times. They just give a lame excuse of not finding address, when hundreds of Amazon delivery agents could reach my house with out any problem. No one bothered to even inform me that they are not coming. Their appointments are meaningless. Everytime when I contacted Amazon service centre, they only promptly rescheduled the appointment. When I called them last time, I was told that it is MI TV's responsibility and not Amazon's concern. Further I was told that Amazon neither cares whatever review I submit nor if I stop buying anything from Amazon. Now if I get it installed from a outside technician, the warranty will be worthless.",Installation problems,B07T89Z35Z
"Good TV and I am happy with it. Picture quality is good, sound quality is resonable. Packing and delivry by amazon were as usual good. Voice recognition could have been a bit better but that would be nit picking. For those who have issues with Prime Video and Netflix not being included in the boquet, believe me, casting from the mobile apps for both of them works like a charm, tried it out myself. And for those who feel that casting is not an option, buy an amazon fire stick and you would still be better off from the ""overall dent in the wallet"" standpoit. Update - Nov 3, 2019 - In order to make things complete, Xiaomi has done an Over The Air update of the software which has brought both Netflix and Prime Video as part of the pre-installed apps. The software has also been upgraded to the next version of Android. As such, at this price, this is a steal !!!",You don't need to rob a bank for being smart...,B07T89Z35Z
"I am writing the review after one month. First of all, thanks to Amazon for a early delivery. Delivered on the next day. Both picture and sound quality of the TV are awesome. We can also adjust both sound & display settings manually. Inbuilt chromecast is a bonus. Loved it. Patchwall and voice recognition works fine. Overall a must buy TV in this price range. Highly recommended.",BEST SMART ANDROID TV IN THIS PRICE RANGE,B07T89Z35Z
"Pros: TV video quality is good. Casting worked very good. Cons: Streaming using android apps is not so good as it gets struck at times, but while casting using same apps everything works just perfect. Audio quality does get poor at times when connected to wifi & buletooth speaker at the same time. Overall as tv its good(4.5 out of 5), but as a smart tv it's okay(3 out of 5)",Good TV but need improvement in smart features,B07T89Z35Z
Good android tv in this price but remote is not working properly Amazon service good bcz only remote damage so he said refund amount but after resolve issue so I do cancel my refund status bcz i want smart TV but I suggested don't buy u should go only 4k bcZ only 5000 paid extra but u provide high pixel quality,Average,B07T89Z35Z
"Got a steal deal during offer period, after sbi card discount I got this led in around 18 K. Picture quality is perfect Inbuilt apps are performing absolutely fine Sound output is good. Service & installation :- One of the Most important topic for this TV. I have seen many people are complaining about the installation but trust me the installation team is very professional. They have given proper demo and clearly detailed about merits and demerits of this product. Now the performance, till now it seems like a great device. 4 star out of 5",Nice TV with good installation and demo.,B07T89Z35Z
Picture quality is very good. Audio quality is good. Size is perfect for all occasions. But only drawback is it doesn't support Netflix. Both Netflix and Amazon Prime apps not available to down from App store. So can't say it's a real android tv,Not so smart,B07T89Z35Z
"Very nice experience...we were not sure to buy MI tv but it turned out really good...smart Android TV... You can install apps like zee5, aaj Tak, humgamaplay, YouTube, etc..and enjoy watching movies...also connect amazon fire TV stick and watch prime videos... No need to connect for TV cable or any DTH set top box if you don't watch TV for serials",Very nice,B07T89Z35Z
"Very difficult to connect through Google Cast, Mobile screen cast hangs after every 15 mins. Takes lot of time to load. I was using LCD TV with Firestick and it was working perfectly fine. Whereas at the same location, this TV is not able to load because of Internet connection issue",Not as expected. Wrong chocie !,B07T89Z35Z
I have returned this product within 10 days. I observed black marks on the screen. We must understand that Quality is cost..! You can't get the quality product at this price tag. Now I m using Samsung smart TV and its far better than MI. Thought I paid some extra to get this quality. If you are only focusing on cheap TV then go for it. Or else go for some branded names like LG Samsung Sony etc.,Good at price but poor in quality.,B07T89Z35Z
"Using since 1-2 months. Satisfied with the physical TV, interface, picture quality etc. However be aware of its serious compatibility issues. In short - apps aligned to MI/Android such as Hotstar, ZEE5 etc. work well. Apps not aligned to it such as Netflix, Prime Video, Airtel TV are a struggle: 1. These apps are not pre-installed which is not an issue, but they are also not available on the TV's Google Play Store 2. You therefore have to install them through a process involving a USB stick which again is something I can easily live with - but then they do not function properly. Netflix works but the navigation is slightly sub-par. Prime Video worked for a few weeks now it just hangs, have reinstalled and tried every other fix but it does not work on my TV anymore. Airtel TV is displayed inverted on my TV, not been to fix it no matter what 3. I also feel seriously cheated by the in-built chromecast. In my previous home I used to have an external chromecast device to which I was able to cast Netflix, Prime Video and othe apps from my Apple devices without any hitch whatsoever. You cant do that with MI TV's in-built chromecast - for many apps the cast does not connect at all, for others it casts with a poor picture quality. This has been confirmed to me as normal by MI TV's customer care Overall if you are looking to use the TV for apps such as Netflix, Prime Video, Airtel TV (and maybe more) I do not think this is the right TV - you will have interface, connectivity and compatibility issues. I feel cheated because I bought this TV among others in this budget for its in-built chromecast and similar features. MI TV now tells me that since these are compatibility issues and not defects I just have to live with them :(",Serious Compatibility Issues,B07T89Z35Z
"After installation came to know that Netflix and amazon prime cannot be installed in it. Picture quality is good when compared to prices . Disappointed that Netflix and prime video not working . Amazon should have mentioned in features that Netflix and amazon prime will not work ,",Donot buy if you are using Netflix and amazon prime,B07T89Z35Z
"Pros: It was a good experience to shop with Amazon. As usual, Amazon was very prompt in its delivery service ( Though the delivery date made me wait for long). Thank you Amazon for an extremely lovable deal. Wish to shop with you with such more deals. Tons of thanks!! About TV: After two days of usage, I'm happy with performance of the TV. The picture and sound quality is certainly upto the mark. After few months, I would certainly review the TV once again. The smart features are quite good. So is the case with the voice recognition facility. It's my first android TV and I'm satisfied with its performance. Cons: The demo service was not upto the mark. The technician was considerably negligent about the various features of the TV. I requested for the knowledgeable technician to visit but a teenager looking person was sent. I'd have been happy to know about the features for the expert.",Thank you Amazon and MI! For the happiness in this festive season!!,B07T89Z35Z
"Received mi43 4A Pro one day before expected date of delievery, installation done today on timely , perfect product, running smoothly and value for money..rahi baat amazon prime ki woh bhi install krwa liya. i dont see any negative for this product. Dont think too much go for it......",best tv at reasonable price,B07T89Z35Z
"Pros: It is nice tv in this price, picture quality is good, sound quality is also good. Cons:I am disappointed with the app support.i brought this tv for Netflix and Amazon video but it is not supporting both the app. I am not happy at all with the app support. MI please update your software and provide support for Netflix and Amazon prime video","Reasonable price, but Netflix , Amazon video not supprted",B07T89Z35Z
"2 weeks after we bought it, we got TV remote connectivity issue. Sometimes remote worked sometimes it didn't. Later now , even sound is not coming from the TV. Amazon people washed their hands off the issue. I am calling Mi TV web service multiple times, their ticketing system is pathetic : we have repeat all the details on spite of previous tickets. Still, they sometimes disconnect the call inbetween It's not enough if a product is good, it must good backup service too. Our neighbours, having other brand LED TVs have no issues and we are stuck with this purchase of less than a month",Skip this,B07T89Z35Z
Just Like other chinese product .. Remote is poor quality.. There are connectivity issue with TV . Overall experiance not premium just like ordinary chinese product .. Picture quality is not good. Overall not meeting expeactation ..,Not seams to MI product.,B07T89Z35Z
Don't buy this TV sometimes features not working Screen Casting got connect but not working only single page is visible on the screen Just add some money and buy A new Samsung TV which has best ever Display YouTube videos of 1080p lagging in this TV even it supports full HD resolution of 1080 P How Discusting this TV I'm selling this TV and Buying a Samsung Smart Tv,Don't buy this TV,B07T89Z35Z
Tv is good in terms of smart features and picture quality. 2 problems I faced: 1. Wifi connection is not stable. The speed also varies. 2. No direct installation for prime video and Netflix I wish the remote could have more direct buttons for certain applications and other features since there is a lot of empty space on the remote.,Good,B07T89Z35Z
"Was not very happy with the unit that was sent to me, it was a Made in China unit and I thought MI although Chinese makes their India specific items in India. Also not very happy with warranty options provided by Amazon, should have bought it directly from MI store instead, they provide better extended warranty packages",Average TV for an average price range,B07T89Z35Z
"This led tv does not support amazon prime video app , Net flix app and only support pre loaded app. Audio of tv gone any time and come after restart tv. This led tv does not have option of audio mute. Pls dont by this led tv. And in last but not least i want to give 5 star for amazon delivery .","Pls don,t waste your hard earn mony for this chines tv.",B07T89Z35Z
IT IS VERY USE FULL AND GOOD FOR THE EXPAND AND DESIGN THE MI TV AND LOOK VERY NICE PICTURE IS VERY NICE AND BETTER IMPROVE THE SCREEN RESOLUTION IT IS SO GOOD I LIKE THE MI TV IS VERY NICE AND THE POOR PEOPLE BETTER TO BUY THE LIKE THIS TYPES OF MI BRAND AND GOOD SAFETY HANDLING FROM AMAZON PRODUCT THANK YOU SO MUCH,MI 43 INC LED SMART TV,B07T89Z35Z
"I have ordered Mi TV, after installation works around 30 min, then restart automatically so many times. I have informed to Amazon but still not any action taken. As my opinion never by MI TV. If someone TV works good then they are lucky. My experience from Amazon and Mi is very poor now.",My Experience Product Not Good.,B07T89Z35Z
It's been over 15 days by now *Mi TV takes time to switch on about 30 seconds every time *Patchwall is not that great it is connected with few other apps which needs to be subscribed *Getting spare original remote is difficult. *Mi tv speakers are not good for songs .. speakers are just okay,Okay for home,B07T89Z35Z
"I purchased the TV in Oct 2019. I had a Vu 43' TV earlier, and use a Sony Hometheatre for better sound. The Mi TV is so poor with its sound output, that despite choosing the upper levels of volume on TV & HT, the sounds arent clear in a decent sized hall itself. Very unhappy with this element alone. All other features like Patchwall, picture clarity, build etc are just fine for the price range",Sound is too low,B07T89Z35Z
"Looks - beautiful Value for money Picture quality - maza aa gaya Sound quality - yaar or kya chahiye , pure mohalle me thodi sunana h 20% volume kaafi lagi mujhe Remote- my mom can easily handle kyuki 4-5 buttons h Acha hai yaaro or kya chahiye Installation k liye beekh mangni padegi kyuki festival season h or ye tv bhaut bika h..go for it..",Perfect package,B07T89Z35Z
"Liked...Picture quality is very Good, Sound is Good, Look is alo good Disliked.... every time on start up & on power off taking time & *Mirror casting is not available (without connecting internet)* I Hope we will soon receive updates for that",Viewing experience is good... screen Mirroring not available( without internet),B07T89Z35Z
When I was booking within two days delivery and next day installation done very fast process Amazon. I am buying Dhsara festival session This Tv worth of money I getting special offer ₹17999 Low cost big size (43 inch) TV compare orther company. Tv sounds : good WiFi : Good connect Display. : Normally (not bad average) My opinion : Buying this Tv don't worry,Super Tv,B07T89Z35Z
"Review after usage on 1 month. Great tv from MI. Free contents are limited. MI must add support for amazon prime and netflix. I gave four star instead of five just because its remote control. Its flat small remote with most button having flat surface. Very difficult to operate in low light. MI can add back light to remote for ease of use.. Sound is great, picture quality is super in the price range and voice recognition is slow but accurate.",Great product with requirement of few improvements..,B07T89Z35Z
"Amazing just Amazing.....Wanted to buy a 43"" LED in my budget upto 25K. Came across my office buddies and the reviews they have given me about MI just blown me to buy this. Booked and Surprized my Mom as she does'nt know about this...... It looks really beautiful on my Living room wall. I made my Classy to make it more beautiful. Best buy .....Highly recommended if you are looking for LED under budget.....💓💓💓💓💓😊😊😊😊",MI rocks....Must Buy,B07T89Z35Z
The picture quality is below average. It has extra contrast which makes picture look dull. Also the color is also dull. Installation of applications is also restricted. Netflix is not allowed. Prime doesn't work. Casting doesn't work properly and many other small issues.,"Not so Smart ""Smart TV""",B07T89Z35Z
"After using one month,vI am giving this review....I will rate this 4 out of 5. Picture Quality could be better...overall I am happy and will suggest everyone if you looking for 43inch in low budget, just go for it without hesitation...",Worthy...,B07T89Z35Z
Overall Good product and you get almost all Smart TVs features but doesn't have Amazon prime video or Netflix and both are not available on TV's Play Store . You have to install from third parties app like apptoide which are not stable and lag sometimes,Great budget product considering the price,B07T89Z35Z
"First starts normally and after shutting down we started again and it took 20mins to reach at home screen.. its probably software glitch neither company nor amazon took responsibility. I request return of product in mentioned time period, it’s now 20 days of purchase of this crap still amazon or their delivery service are not coming to take their product. Amazon is not even valuing their own product.",Worst tv and very poor service by amazon,B07T89Z35Z
"This is not a LED tv, its a LCD tv with LED backlit. No AV out. Jio tv - airtel tv apps are not supported. Limited use of youtube. Picture quality is like ok-ok, when you watch it from10ft away. No detailed setup/user manual, not even available on web.",This is Not a LED tv...,B07T89Z35Z
"0 Star for ""Amazon India"" We bought TV on 22 Oct for Diwali occasion but TV we got was defective. We called at least 10 times and chatted 3 times on amazon website, two times inspection was done and reports were sent as defective TV. There has been no action as far as ""return and replacement"" are concerned. Amazon/MI's services are below minimum level of expectations. I hope this review will help others.",No action from MI/Amazon for defective piece,B07T89Z35Z
Third party apps supported. TV hangs while using third party apps (not very often) Edit : After few months the TV hangs very often. Reduced the rating. Less inbuilt memory so you can only have a few apps.,TV starts to freeze and restart in a few months,B07T89Z35Z
"After installing within 2 days it stopped working,don't believe cashback facility of Amazon,after returning this all my cashback facility to other products gone,don't fall into trap of cashback,believe only instant discount",Not good worse,B07T89Z35Z
"My TV is not working...screen is shaking always...I complaint several times , you people are not responding..if you behave like this I'll approach CONSUMER CORT..I put one star because submit button not working..",My serious complaint....,B07T89Z35Z
The picture quality of the product is 5/5- leveraged for playing PS4 games at 60fps and the output was marvelous with the given price range and so is the sound quality. Not disappointed at all.,Value for money,B07T89Z35Z
Very poor..not working..multiple problems in just 15 days ..,Very Bad Product,B07T89Z35Z
All the features I have tested is very good and satisfactory. You can also buy this,Mi TV is good as expected,B07T89Z35Z
"MI as expected delivered best of the features in this product. With the new update where it now has Netflix and amazon prime, there is nothing one can ask more for.",Good product at a great price,B07T89Z35Z
As a Mi fan.. I have blindly went for this tv...but I got a defective remote..it was horrible experience with mi repair request..there was ni updates even after raised a request ..it's almost 10 days now. I can't even return the product. Some how using my mobile and operating the tv but still the remote was a big disappointment,Best TV..worst remote,B07T89Z35Z
Loved every aspect of MI TV... The best part I could personally feel is sound.. Have tried to run amazon prime video just the second the installation was over on this via cast.. Plays without any probe... So was impressed... I would recommend this to all... Give a try... I just loved it..,Go for it... Give a try! You won't regret just like me... MI has pulled me in... In their fan list,B07T89Z35Z
This is a real value for money. Looks great in my drawing room. Google Assistant just works fine. Integrated with OnePlus 5T upon setting up the phone and it was smooth.,Mi LED TV 4A PRO 108 cm (43) Full HD,B07T89Z35Z
What's going on this... TV purchased on 24th August.. Installation is still pending... Now it's final reminder from my side that install the tv on 31st August 11 am morning... Otherwise I'll going to burn this TV at amazon center.,Installation still not completed,B07T89Z35Z
Product is good but amazon customer support system is very poor. Very hard reach to support executive After half hour wait No Direct no. To call for any assistant No contact no. of delievery boy as in flipkart,Poor Customer Support system,B07T89Z35Z
"Worst product ever, after one week of installation TV stopped working, not able to turn on the television. Called Mi customer support and filled complaint form however technician did not turned up during booked slot. I have contacted Mi support multiple times but no response. Mi and Amazon sucks, please dont buy Mi products. Worst customer support.",Worst experience,B07T89Z35Z
It's a big deal from Amazon..and I had really doubt for the quality of product..but I took risk..and bought it..and the results was amazing..it was delivered at home safely..and the person for installation came within time..and it has good features too..,Happy after buying from Amazon,B07T89Z35Z
"Initially TV was good, but after 6 days picture panel got some issue. Returned and got refunded, but all my frnds are using this TV without any issue. So its all your luckk",Mixed review,B07T89Z35Z
For the price the best you can get picture quality os not the best its ok if you go with 32 inches same features some lags when using smart features still no netflix and prime,For the price,B07T89Z35Z
For the product: Mi LED TV 4A PRO 108 cm (43) Full HD Android TV (Black) order placed on 02.10.2019 with free installation and product received at home on 05.10.2019. Till date no installation service provided. The physical verification of TV done and found OK. Till date TV is not installed. Very worst service from amazon. Not happy at all.,No installation service provided till date,B07T89Z35Z
Fantastic TV Now we got Netflix and Amazon Prime too after updating.. Big enough for a small family.. Very happy customer,Fantastic TV,B07T89Z35Z
Just this is worst purchase ever.... At the 11th day tv's display panel not working... And mi support...... just worst......,Just this is worst purchase ever....,B07T89Z35Z
Did not expect this from Mi. Just second day of purchase and there was a lot of hanging problem. And this message appeared on my screen. Worst product.,Worst product. Very disappointed,B07T89Z35Z
The picture quality is good and display is better. The UI of the TV is great and apps work good and connection to both WIFI and HDMI ports are good. Pros:- Best Picture quality at this price. Good Sound Quality. Nice UI Smart TV Cons:- Nothing so far as the tv looks awesome.,Best TV at this price,B07T89Z35Z
Cannot install prime video app. wifi getting disconnected after every 30 minutes. cast screen function is not good. voice quality is very bad. pictures quality is poor.,"Bad smart tv,don't buy",B07T89Z35Z
This product has a wide range of colours and a very nice build quality. Amazing TV experience with this product. First time voice recognition feature I experience in TV and that is very awesome.,My smart TV,B07T89Z35Z
"Remote seems to be little brittle...and picture quality is ok as it is 1080p. Value for money. Bought and used for 1 month and working good no problem. Installation process part is worst, they did not appear at all thats why I am give 4 stars. Rather than that product is good.",Good,B07T89Z35Z
Installation done and they charged 499 Rs for wall mount. Wall mount stand is not as per MI 43 led required. It is totally different from mi site. I think wall stand is ordinary one and not as original mi led 43 as required. Please look into this we paid 499+ 1 rs. They not installed original product. Call please....,Ordinary wall mount installed,B07T89Z35Z
"Does not support Netflix and many apps, it's just not acceptable...",Does not support Netflix,B07T89Z35Z
"I am writing this review after 2 months almost for MI TV 4A PRO 43 inch Android Smart TV. TV picure quality is too good. HD 1080 videos palyed with amazing view. Bluetooth remote is easy to use with any direction. WiFi, patchwal, wireless connectivity is very good. Overall good to purchase from MI.",Smart Android TV with reasonable price,B07T89Z35Z
The TV is not starting right after starting and got hung at the language setting screen! It is not pairing up with the remote neither it is responding or pairing up with the android phone. Nothing happened even after multiple restarts of the TV . IT comes back and gets stuck at the same language setting screen.,TV not pairing or starting right from the first day!,B07T89Z35Z
"Lots of bugs, Lots of setup issues Tv stuck in factory reset broken page which corrects itself by restarting Difficuilt to get screencast working Good picture quality Worth the price",Worth the price but with bugs,B07T89Z35Z
"The best for the amount you pay... Quick delivery and installation... Remember, mi ootb doesn't support prime or Netflix, you have to install on your own using apk . However screen mirroring is always an option to stream content of prime and Netflix(comes with its own advantage and disadvantages).",Worth for the money...,B07T89Z35Z
Average product. voice recognition is poor. Smart features are above average. picture quality could have been better.,OK for the price tag,B07T89Z35Z
The worst product i had ever got from Amazon. I have been waiting for installation since last week.the person came after 1week for installation. And now after installation tv is not working. It is disgusting guys Remote is also not. working,Poor service. Equipment also not working,B07T89Z35Z
when I received the Tv there was a black line in display. later I launched a complain with Amazon. they took a few days for technician to confirm the same. after good no of follow up. I got a replacement. but at the end all well. at this price its worth,had to get it replaced,B07T89Z35Z
Got a damaged product. Display is completely damaged. It's almost 15 days I placed the order and till now I am unable to use it. I could have brought it from the store near my home and would have used it from day 1.,Defective product recieved.,B07T89Z35Z
When I Updated to Xiaomi Mi Patchwall's latest Android 9 Pie then inbuilt Chromecast feature became not usable. Even Xiaomi's official service guy acknowledged this bug & adviced to wait clueless for next update. This bug is irritating so many Xiaomi fans. Very much disappointed.,Disappointed from Xiaomi Mi Patchwall update,B07T89Z35Z
TV is good but does not support amazon prime and Netflix due to android tv version they have,Budget TV,B07T89Z35Z
