reviews_text,reviews_header,Asin
"Defective piece was delivered to me. The features of wireless display from Laptop or Mobile phone is not working properly. My HP laptop is not all able to connect to the TV. Also if I connect my mobile phone, it gets connected but then after 5-10 mins it gets automatically disconnected . The Samsung Technical engineer said that Samsung TV many times does not connect to a HP laptop(I have a brand new HP laptop) through a wireless display feature. The engineer had no answer of why mobile phone is getting disconnect . He tested with his own mobile phone and even that was getting disconnected.",Defective piece,B07NSLTQH6
"I got TV and I requested service support . They allocated a person and sent me his phone number. I called him in morning, he told me he will come soon. We waited full day leaving our work but he not visited us. When I called him at evening he told he didn't get any job order he cannot visit. After I told him everything he told now only I got your job order I will visit after two days.",Worst service support by Samsung,B07NSLTQH6
"No smart remote. Some type of pattern, like a bad CD is playing type, appears when TV is switched on. Sound modes not satisfactory. No Bluetooth. The 60K+ plus titles 90% premium. Free ones are those dubbed from other languages.",Not too smart,B07NSLTQH6
No Bluetooth No Aux output No audio out put only HDMI output Optical audio output available Pic quality ok Screen mirror super Try to buy on sbi card for low money,I like pic quality,B07NSLTQH6
"Bought this in 2019’s Great India Festival. Switching from a 32 inch Vu LED Tv, the experience has been great. Ultra HD 4K TV, that too from Samsung, stands out in picture clarity. Another huge plus is Samsung’s sound quality which you’ll never get from cheaper Chinese/Indian counterparts, although one drawback is the missing dolby config. Picture is great, but a refresh rate of 60 Hz is noticeable when things move fast. But then again, all the TVs in this range come at this frequency. Remote is with a lot of unnecessary keys. I’m still fine with it, but my parents find a hard time trying to find online content like Netflix. To sum up, pros outweigh the cons and, yes, it’s a good call to pick this instead of a 30K Vu TV or an Mi TV.",Good buy at the price,B07NSLTQH6
"Value for money.Superb picture quality.Sound is good ,though the Bass could have been better..The front panel could have been made more attractive which could have given rich look to the overall T.v But for the price ...it's worth",Value for money,B07NSLTQH6
Super picture quality and sound is not bad bt not good as I expected to sumsung ... Anyway product r awesome..,Nice product.,B07NSLTQH6
"What a pity ! Rs 50,000 TV has no bluetooth, wondering how will I connect my blue tooth earphone ? No voice commands in remote. I have done a mistake by buying this. My Rs 11000 MI TV has both",No bluetooth No voice command remote,B07NSLTQH6
"Its the best priced embedded with all new features. Clarity aspect, sound is very good. One back log is no smart remote for a smart TV.",Value for money - Ultra High definition is damn good,B07NSLTQH6
The TV is very good . Most important factor is amazon commitment to install with in 48 hours is maintained . The support from Samsung is also equally good,Good product and good support from Samsung,B07NSLTQH6
I order this tv november 24th build quality is super delivery on time thanks to amazon for that picture quality no doubt its supeer but tv has serious software issue when i watch serial in hotstar the tv is littrelly hang jio cinema has not started if start then u can try switch of fhe tv and launch jio cinema again.i replaced the tv and got new tv after 5days and wonder again same issue on that tv might be samsung 6 series has software issus please check,Worst smart feature of samsung series,B07NSLTQH6
Your Samsung company service is very bad. In future I will take care for this. I fed-up with your installation service,Samsung tv installation,B07NSLTQH6
There is no built in chrome cast,Chrome cast,B07NSLTQH6
I love Samsung product,Awsm,B07NSLTQH6
"Excellent product , meets the expectations!!!","Excellent product , meets the expectations!!!",B07NSLTQH6
excellent product. Almost brought more than 1 lakh rupees item from cloudtail. Expecting some freebee,Excellent product,B07NSLTQH6
Made my hall happy buy gift ting this to hit,"Samsung's afford table 100""-50"" product WITH B+Panel",B07NSLTQH6
I loved everything about the TV. I would recommend this to all.,Great *****,B07NSLTQH6
Excellent buy at decent price. HD and FHD videos are very good but SD is not great. Sound clarity super. Remote is not helpful. Difficult to use.,Excellent buy,B07NSLTQH6
"What works: Best in class display Great pair of speakers Responsive UI Supports all the major streaming services What doesn’t: Voice input is absent Standard, old-school remote No proper Google Cast alternative No India-specific features like Patchwall The Samsung NU6100’s most striking attribute is its 43-inch screen which goes nearly edge-to-edge. The bezels especially disappear when you’re watching a dark-themed piece of content such as Stranger Things on Netflix. Built largely out of plastic, the television has an arched rear that’s thin enough to not stick out if you mount it on a wall. While it’s not as slim or bezel-less as",Compelling almost all the features of a high class premium 4k Smart TV,B07NSLTQH6
"Excellent Tv, great picture quality and good sound. Been using for about a week and a half now and it's working great. Looks like it's got HDR and the contrast is excellent and the blacks are awesome for a standard LED TV. If you're okay with only 2 HDMI and 1 USB port, then it's fine. There's a slight lag sometimes but I'm okay with it.",Brilliant TV,B07NSLTQH6
"Pathetic service by Samsung. The technician forcefully installed the TV at wrong space after 10pm, and is now demanding money to be install it at proper place.",Pathetic service by Samsung,B07NSLTQH6
"This TV has the right balance of price to offerings. The picture quality is just excellent 5/5 as the colour reproduction is spot on also the blacks are perfect, has all the necessary smart features expected from such a TV so in terms of that 4.5/5 and in terms of sound quality bass is moderate so as per myself it gets 4/5.",Great overall package!,B07NSLTQH6
"Pros: 1. Amazing picture quality because of 4k. 2. You can connect your laptop/desktop with hdmi cable for gaming on 60fps 3. Sound quality is also very good, loud and clear. 4. You can download Samsung smart app to use tv very very easily. Cons: 1. No bluetooth. 2. Remote is not good. ALSO DON'T SEE NEGATIVE REVIEWS: ONLINE PRICING IS LESS THAN RETAIL BECAUSE I HAVE ALREADY CONFIRMED THIS AND QUALITY IS ALSO GOOD WITH FAST DELIVERY AND FREE INSTALLATION.",Good Quality with fast delivery!,B07NSLTQH6
"A good economical smart TV with strong sound and great picture quality. Part from Bluetooth other connectivity options are perfect in the TV, using it since 2-3 months now and found it a perfect replacement for my previous 47inch samsung.",Economical with great features especially sound and picture,B07NSLTQH6
Dont buy this tv.....worst customer service in Kochi......even though called for customer care for demo and installation......fake promise given by samsung.....still I dint receive demo and installation...... Better buy Mi or other brands Worst service by samsung Fake promises.....,Dont buy..:-(,B07NSLTQH6
An excellent product with great picture quality. Smart TV interface is slightly cumbersome but with practice easy to handle. Overall a great product and value for money. The service by Samsung is great,Great product,B07NSLTQH6
overall this model tv is very good with affordable price range. very happy all features are excellent..as well as performance. thanks amazon.,Very Smart TV in its price range,B07NSLTQH6
"You tube audio normal /Amazon prime work with dolby atmos/my sony av receiver works perfectly surround sound quality, music comes rich & clear,display quality is 100/80 ,tv sound _ok_ ,I m happy",Tv,B07NSLTQH6
"I have received the defective product and amazon team is not bothered to provide a replacement while I purchased it 3-4 days back and amazon is not at all supportive to help the customer, I have video as well and more over the Samsung guy also confirmed that the screen is defective and even the mother board as it got restarted 2 times automatically.. all in all worst experience and worst customer experience","Defective TV purchased 2/3 days back, worst experience",B07NSLTQH6
"I bought this TV at 50k during Amazon Great India Festival season. It came as value for money product. Going for TV, a very good product by samsung. The picture clarity is brilliant. Smart Features are excellent. A must buy product.",Value for Money at 50k,B07NSLTQH6
"Perfect product. Just what I needed. TV is itself smart enough, that you wont require any other product like Apple TV, etc. Great picture quality obviously, its a SAMSUNG TV. Sound bar not required, as the sound is pretty adequate. Fast installation as the guy from Samsung came on Diwali itself for installation, just when I required my TV to be put to use. Thanks Amazon & Samsung.",SAMSUNG means Perfection. Love it!,B07NSLTQH6
"A pathetic product from Samsung. Sound completely goes blank at times, even after replacing the motherboard the issue persists. This is the case when under warranty, only god knows what would happen when the warranty expires. It is better to purchase a TV from some other lesser known brand as the price would be lot lesser. It doesn't make sense to spend around 50k on this.",Pathetic product and after sales service,B07NSLTQH6
"Great online product from Samsung. Everything is great, go for it, the only thing is that its not android. Other than that its a great buy. Oh and the remote control is aweful and outdated.","Great TV, sad remote controller",B07NSLTQH6
Basic feature is not available like Tv audio/video port. Very worst product and no return policy,"Worst product , very disappoint",B07NSLTQH6
"Not at all satisfied with sound and picture quality. Video playback is a bit fast, i.e. not playing at normal speed.","Video playback is not normal, a bit faster. Not able to enjoy",B07NSLTQH6
Wen I switch on tv after 5hours tv will be on and next with in 10 seconds it will turn off screen and immediately scree will appear....its a default tv purchased through online especially in festival seasons ....I want to replace it immediately ...I need solution I'm uploading video ....afterpurchase of 15 days I'm getting dis,Not genuine product and not original product,B07NSLTQH6
"Only within a month of purchase, tv is geting hanged frequently. Got shut down with a cracking voice twice. Now my running around the customer care will start. Hope the oderal stops in only one visti of technician. Else it will be night mare for the warranty period and will have to again spen for another tv. Very disappointed.",Getting hanged,B07NSLTQH6
i have received a defective piece.. called up Samsung customer service team and they have advised to contact amazon for exchange. now trying to get it exchanged..,received defective piece,B07NSLTQH6
"Product is ok, but Samsung service is very bad. Does not matter how many times you call no accountability and no response",Get it but don’t expect service,B07NSLTQH6
"Samsung service horrible , Amazon does not care once product is sold .","Amazon does not care about product installation , don't purchase Samsung products on Amazon",B07NSLTQH6
Product is defective....and Amazon people are fraud.....not given replacement even in 10 days of purchase,Amazon making people foolish,B07NSLTQH6
"I liked everything about the TV, customer service for installation was immediate.",Superb Smart TV.,B07NSLTQH6
Bang for the buck. Average TV user cannot make out difference between what this offers at this price and higher priced higher spec TV s. Point is we are watching content which itself is not 4k or that high resolution 99% of time. So as long as it can play 4k it's the max you need. Rest depends on budget.,Best TV for the price,B07NSLTQH6
"Firstly, Very quick delivery by amazon... The Picture and sound quality is very good.. The remote is a little drawback but not much of a problem.. i had my doubts about ordering such a costly and big product online but I am very satisfied by the overall result",Go for it,B07NSLTQH6
"World most worse TV. Request u don't buy this TV , TV purchase karne ke 2 mahine ke Baad he uska display ka upar vertical line aa rahehe aur customer care wale se Abhi tak 1 mahine ho Kar bhi Abhi tak display panel change nhi Kia . Abhi main consumer court ja kar case dalne wala hu...😠😠😠",Most worse TV,B07NSLTQH6
Picture quality and sound quality is gud but I'm facing issues with mirror cast with mobile. Live cast is used to connect with higher of Samsung mobile alone. Initially it worked nice aftr that facing lot of issues on casting with both live and mirror cast.,Aftr a 45days review,B07NSLTQH6
I have iPhone which is. It been able to connect with TV.. should have specified before that only android phone can get connected. Also little disappointed with sound quality,Review,B07NSLTQH6
"The name ""Samsung"" speaks for itself. Picture and sound quality No. 1. Satisfied with the product. I would definitely like to suggest this TV to my friends and to the person who is reading this feedback. Writing review for online product for the first time.","Samsung UHD 43"" tv",B07NSLTQH6
"When i watch HD channels. I can see screen blackouts. Discussed with DTH service providers, probably its due to tata sky issue. Though all other services are great in this TV.",Good,B07NSLTQH6
Though the TV is quite good the sound quality is not upto the mark can i get the TV expert to check the same,Superb,B07NSLTQH6
"Met ultimate goals of a UHD LED tv, Good picture and sound quality. absence of Smart remote and bluetooth is not leading me any problem.",Good Picture and sound,B07NSLTQH6
Nice one.,Recommend.,B07NSLTQH6
"Excellent TV, good smart features, picture and sound. Value for money.",Excellent TV...a must buy,B07NSLTQH6
Viewing angles are not good. I would recommend to spend some extra bucks to purchase a better tv. Sony TV is a better alternative. And trust me... You dont need a 4k tv in India yet.,Ok in this price range,B07NSLTQH6
"Amazing picture quality with super smart features, like an all-rounder performance, also comes with a good sound quality. Very happy with the purchase and 4k UHD quality makes the pictures even more sharp and crystal clear. Its worth my money..!",Amazing Quality and Worth for the money you spend.,B07NSLTQH6
So far looks very good. Very good picture. Only issue technician said we cant connect our google chromecast with this TV. Else everything looks great on day 1.,Looks good,B07NSLTQH6
Very good product original and best in class Simply say best good picture quality,Nice product,B07NSLTQH6
Timely delivery by Amazon and quick installation by Samsung. Really impressed.. Awesome picture quality and worth of money.. easy control of remote even can operate while closed eyes.. excellent experience with Samsung and Amazon..,Superb Service and Support with amazing product..,B07NSLTQH6
Worst instalation service provided by Samsung. Its not Samsung i think equally amazon provided bad service. Dont buy Samsung TV. I will communicate to many people. In feuture i will tell many people dont buy Samsung TV.,Dont buy Samsung TV from amazon. Buy MI TV from flipkart.,B07NSLTQH6
I received a remote for an older model with this TV. Please beware and raise a concern/return product if you are not getting the new remote with voice command.,Old remote received with product.,B07NSLTQH6
The tv is not clear in sound and the display was not working from the third day from we purchased it’s a worst product,Not satisfied at all,B07NSLTQH6
Pathetic support even for installation. Unable to watch even on 20th after ordering tv on 4th oct,Don't believe the assurances,B07NSLTQH6
"As earlier discussed with Amazon team that on my new purchased smart 4k 43 inche tv model 6100,I have found to my tv on uper lower sections few lines in sometimes not a regular. So kindly find what are these actually.",Few lines found on my smart 4k Samsung 43 inche 6100 model,B07NSLTQH6
"For installation service engineer mobile number send by sms but he is not lifting call , we need wall mounting for TV","Good , but service engineer for TV installation response is poor",B07NSLTQH6
This TV is total waste of money. It has neither blue tooth nor any sound output. Beside 10 days return is applicable only if you receive a damaged TV. There is nil support from Samsung on technical support.,WASTE OF MONEY,B07NSLTQH6
"Don't buy any product from amazon, the seller is worst here. The product which comes here are poor in quality and it some time get blackout and stop working then we have to restart again.",Don't buy any electronic product from here. Amazon is worst.,B07NSLTQH6
Excellent product,Excellent,B07NSLTQH6
Great product Experience the real 4k with smart features,Must buy,B07NSLTQH6
during installation by Samsung company person found 1 scrach on screen. so delivered me new pack today.,scrach on screen,B07NSLTQH6
It is the best 4k tv i purcahsed with price tag of 35k. I m using Samsung last 10 years nd it has the best smart features across all consumable durable. Soon i m goona buy AC of Samsung,Awesome television,B07NSLTQH6
Good led TV from Samsung. Great purchase.,Wow,B07NSLTQH6
"Product quality is extremely good. No lag, High picture quality, Sound is OK. Smart features are working without delay. Please use good quality HDMI cable for better color quality.",Highly Satisfied,B07NSLTQH6
Satisfactory,Satisfactory,B07NSLTQH6
It's good but sounds not good,Sounds low,B07NSLTQH6
"Dislike this TV boz of hang the TV screen 2 to 5 time in a day, so that I retured this product.",Hang problem arise,B07NSLTQH6
Excellent TV. Surprisingly the audio quality is also very good. Video quality is of course amazing. As expected from a samsung product.,Excellent TV.,B07NSLTQH6
"Excellent LED made by Samsung, good price offer by Amazon. Good picture and Sound Quality.",Samsung LED TV,B07NSLTQH6
Good TV at reasonable price,Good,B07NSLTQH6
"Remote control should be voice control & there should me more inbuilt applications like Airtel Xtreme, ULLU & many more. Picture quality & other features are fantastic.",Overall I will recommend to buy.,B07NSLTQH6
Sound not good,Sound too much disturbance,B07NSLTQH6
Really worth of price,Good,B07NSLTQH6
Appreciated,Samsung 125 cm (50 Inches) Super 6 Series 4K UHD LED Smart TV UA50NU6100 (Black) (2019 model),B07NSLTQH6
Like everything about it,Excellent product,B07NSLTQH6
It is a smart TV in the real sense of smartness. UHD Picture quality is one of the best. Sound quality with featured settings just great. Smart Apps are very responsive.,Smartest value for money TV.,B07NSLTQH6
Amazing TV and superb picture quality. However the smart features and remote control could have been better.,Amazing picture quality and value for money,B07NSLTQH6
"Every time the TV switches on, it FLICKERS ... like it’s about to just blow off!",Flickers when switched on,B07NSLTQH6
Picture and sound quality,Best,B07NSLTQH6
cons : no bluetooth only,must buy in this range 4k,B07NSLTQH6
"Amazing product , Samsung is doing great in terms of products, pricing and after sales service. Keep the good work going.",Must buy product.,B07NSLTQH6
"Picture is not what they claim as UHD, screening is full of lags.",Not really a Samsung Standard,B07NSLTQH6
Superb quality and excellent service by AMAZON,Highly recommend,B07NSLTQH6
Features are good but face hang problems some time. At that time you can't even switch off tv and hence mains have to be switched off,TV FEATURES,B07NSLTQH6
Received as expected,Samsung,B07NSLTQH6
"Good TV, good picture, sound is little low",Price worthy,B07NSLTQH6
I like this item for its HD sound and picture quality for full value of price.,Wonderful Purchase,B07NSLTQH6
THANKS,Good One,B07NSLTQH6
"Loved the product, delivered on time, set up by technician on time. Sound quality was one notch below expectations. Overall great buy at the price.",Great product at the price,B07NSLTQH6
Good product,Good product,B07NSLTQH6
Great picture quality. The installation was done in time. Satisfied with the service.,Wonderful product. Worth the buy.,B07NSLTQH6
"This tv is really good and hd quality is best... And YouTube also works properly... Every is good but when i open Hotstar, the tv stops working...",Tv quality,B07NSLTQH6
TV is better than I expected Picture clarity is excellent Sound performance is vast and crystal clear Overall rating is 10/10 .,Smart TV at its best,B07NSLTQH6
Cons No Bluetooth only one USB Port No Android Function Remote os not Good Pro Picture Quality Good,Samsung Genuine Review Nu6100,B07NSLTQH6
Good deal from Amazon.thanks,"Satisfied,tv is really good",B07NSLTQH6
Picture quality not upto the mark. More expensive than the quality given.,Must buy from showroom after enquiryOnline quality just to drive off old stock on good price.,B07NSLTQH6
Takes time to get on,Remote has a problem,B07NSLTQH6
Overall good tv,"Worth buying, good tv n decent price with exchange offer",B07NSLTQH6
I am writing this review after the usage of this product for one month. It has superb picture quality. Go for this without any doubts.,Worth and preferrable.,B07NSLTQH6
Awesome experience,Awesome experience,B07NSLTQH6
Good buy,Great TV,B07NSLTQH6
Ordered 55 inches tv but got 50 inches tv,Felt cheated,B07NSLTQH6
"Screen is damaged ,side display over focused, wifi is not connected to tv and internet connection not connected",Screen damage,B07NSLTQH6
There is probke with connection of external sound system,Product quality is not upto mark.,B07NSLTQH6
LED backlit bleeding...worst I didn't expect it from Samsung brand,Worst,B07NSLTQH6
No S Voice Control in Remote as claimed in description on Amazon.,Different from description,B07NSLTQH6
Well a good product in this price,Not best but yes a good budget tv,B07NSLTQH6
Picture quality and interface are just awesome Samsung gives what it says. Constantly committed to quality.,Quality and looks thats samsung,B07NSLTQH6
One of the best 4k TV in the market. The looks the quality and overall and excellent. Buy it with no doubts.,Excellent quality product by Samsung,B07NSLTQH6
Gr8 smart tv of gud brand samsung at a great price,Samsung online series vfm,B07NSLTQH6
Happy to buy this for my husband. Excellent features with fantastic sound and picture quality. Highly recommended.,Value for money!,B07NSLTQH6
Fraud By Amazon. Not As Per Said Features. Although Amazon Has Written In Specifications But Not Providing S Voice Remote Control.,Fraud By Amazon. Not As Per Said Features. Not Providing S Voice Remote Control.,B07NSLTQH6
"The panal is amazing, the colours vibrant and the blacks are deep Totally satisfied, WORTH the money",Amazing colours and contrast,B07NSLTQH6
It meets with my requirement.,Good Purchase,B07NSLTQH6
No one will call you for product installation. You have to call the Samsung customer care & even after call keep waiting.,Very poor customer service,B07NSLTQH6
Good,Good,B07NSLTQH6
Good product.value for money,Worth purchase.,B07NSLTQH6
Nice features,Very nice,B07NSLTQH6
"GOOD PICTURE QUALITY, SOUND. IT EVERY THING WHICH I WANT IN SMART TV NEEDS ONLY ONE OR MORE USB SLOT",SAMSUNG ITS NICE,B07NSLTQH6
Smart features and the Picture quality are outstanding. Got the television specially to have these features.,Super !,B07NSLTQH6
Discussed with mobile WiFi ie problem,Discussed problems,B07NSLTQH6
Good one,Good one,B07NSLTQH6
Not working need to replace immediately,Not working,B07NSLTQH6
Picture quality is low,Nice,B07NSLTQH6
Superb,Awesome super smart,B07NSLTQH6
good product,Love it,B07NSLTQH6
I don't know why my tv remote is not working. We are facing an issue since we bought the tv,Tv remote issue,B07NSLTQH6
Another level product Nice delivery And nice features The delivery was on time,Another level,B07NSLTQH6
Excellent Product 👍👍👍👍👍👍,Update the new version Remote features,B07NSLTQH6
Good performance,It is a new generation T.V.,B07NSLTQH6
Good product to buy in this range. Bought a month before and so far it is really good.,Worth Buying,B07NSLTQH6
good,good,B07NSLTQH6
Model is 5 series,Wrong sale,B07NSLTQH6
Fantastic product,Fantastic product,B07NSLTQH6
Good quality of Picture and Sound.Good buy.,Best Buy,B07NSLTQH6
Excellent product as expected,Nice product,B07NSLTQH6
Nice,Good,B07NSLTQH6
Good product value for money,Good product value for money,B07NSLTQH6
"The USB, hdmi connections at the back are not accessible, very tiresome prossess.",Good choice,B07NSLTQH6
Good,Good,B07NSLTQH6
Worth every penny !,Awesome!,B07NSLTQH6
Good product with that much feature available in good price,4/5 to smart function,B07NSLTQH6
Good,Very good,B07NSLTQH6
"All features, sounds &picture quality is good",Thanks,B07NSLTQH6
"Amazon did good job on delivery and return. Product is excellent,",Value for Money,B07NSLTQH6
Osm product,Value of money,B07NSLTQH6
Very difficult to use the remote on the mobile if it isn’t an android phone,Difficult remote on mobile,B07NSLTQH6
Ok,It's good,B07NSLTQH6
Good tv,Smart buy,B07NSLTQH6
best tv in this price picture quality is very good and sound is also very good,Best tv in this price,B07NSLTQH6
Superb product. Liked it.,Superb tv,B07NSLTQH6
Picture quality very poor clarity drops every 5 minutes. Request for a new TV,Poor Picture quality,B07NSLTQH6
What amazing product by samsung good performance thnk u team samsung,Briliant product,B07NSLTQH6
"Thin, looks Premium, good design and less price with amazing picture quality",Great product,B07NSLTQH6
Good,Good,B07NSLTQH6
The picture quality is ok. I have not looked at other features yet,seamless buy and install experience,B07NSLTQH6
Everything as promised in the Amazon site. Delivered and installed in time.,Nice product,B07NSLTQH6
Timely delivery from amazon and good service from samsung.,Nice product.,B07NSLTQH6
Privided Romote could have been smart one.,Very good,B07NSLTQH6
Samsung the name is enough Samsung 43 inch smart tv excellent,Wonderful samsung smart tv,B07NSLTQH6
There should be Bluetooth facility. Rest all thing is best.,Bluetooth required,B07NSLTQH6
