reviews_text,reviews_header,Asin
Extended warranty was also purchased.No document sent about that,Extended Warranty???,B07QB77C92
"Remote control: when you are working with arrow keys, return key is also pressed unknowingly. Sound quality: sounds are god but not loud enough.",Great picture quality but poor remote design and ok sound,B07QB77C92
Picture quality is great. But a man came from sony for installation updates tv's software which makes picture quality bad. After making system restore now its giving good picture again. I recommend not to update tv's pre-installed software. No official software update available from sony online for this television.,Sony bravia 32 inch 1080p hdr tv,B07QB77C92
"I was looking for 32 inch smart tv for 1 month & after good research I finally came across this one. Although the price is a bit higher from other brands, the quality of tv is exceptionally good. I shortlisted some options & experienced them at stores & trust me I was blown away by Sony’s quality. The picture & sound output was just unmatchable if you compare them with other brands eye to eye. I decided to buy it from Amazon as it came for 32K. delivery was super quick. Kudos to Amazon! I’ve been using this TV daily & I’m very happy that I bought it. The picture quality is undoubtedly the best in this price range. Not just picture, sound is something which you’ll be amazed to hear! I thought I would need extra speakers but I was wrong. You don’t need any additional speakers with this TV. I would recommend this to anyone who is looking for a durable product without any compromise on quality in any way.",Simply the best!,B07QB77C92
Value of money is too high ⬆,"""Sony W672G""",B07QB77C92
Wonderful,Thanks,B07QB77C92
Timely delivery by Amazon. 5 star to Amazon delivery service. Product is great in terms of picture and sound quality. Sound Quality is awesome- true bass and crystal clear sound. Screen mirroring compatibility needs to be improved with iphone.,Great product quality with amazing delivery service by Amazon.,B07QB77C92
Very nice TV and Amazon delivered this on the same day of purchased. So thanks to amazon.,Value of. Money,B07QB77C92
Very good,Good product,B07QB77C92
"Hi, I have received fhe TV but the headphone offered not received",Free headphone not received,B07QB77C92
"Sony means Blind Faith. Awesome Picture quality, sound and others features. Value for money product",Sony means Blind Faith,B07QB77C92
Very happy with the performance of the TV... Totally worth it,Awesome product,B07QB77C92
I didn't get Sony headphones supplied with television.,I didn't get Sony headphones supplied with television.,B07QB77C92
Very good product but price is slightly high,Tv is very good but price is slightly high,B07QB77C92
Nice,Nice smart tv,B07QB77C92
Somooth functioning Immersive expirience,Great picture quality,B07QB77C92
Peace of mind with Sony.,Fantastic quality,B07QB77C92
Very good quality product.,Aswaome....,B07QB77C92
I have purchased the TV 15 days ago. Picture quality is good. Audio seems to be not natural and bass feature makes you feel that sound is coming from a low quality speaker.,good quality video,B07QB77C92
Nice pictute quality,Better,B07QB77C92
fantastic product,wonderful,B07QB77C92
Gud product. But less features,Budget TV,B07QB77C92
Good,Good,B07QB77C92
Sony is evergreen superb .. not only picture quality but also sound too,Sony Is Sony.. extra evergreen,B07QB77C92
Nice one,Nice one,B07QB77C92
Superb!!!,Fantastic!!!,B07QB77C92
Good 8000 less when compared to the showroom price.,"Considerably cheaper, Sony",B07QB77C92
If the channels are not HD the picture quality is not at all good...expected better from Sony.,Not value for money,B07QB77C92
awesome picture quality. go for it,Awesome smart TV,B07QB77C92
I didn't receive sony headphones with tv,No free headphones,B07QB77C92
One thing I dont like about this product is it does not have bluetooth conductivity.. which is a big con.,Overall 3.5 out of 5 for this product,B07QB77C92
Very good product,Value for money,B07QB77C92
Picture quality top class,Sony 43 inch 672g,B07QB77C92
Good,Good,B07QB77C92
Good picture and Good Sound,Good quality,B07QB77C92
Awesome... 👍,Awesome,B07QB77C92
A worth deal.,Good product and ontime delivery.,B07QB77C92
Good,Good,B07QB77C92
good,overall,B07QB77C92
Picture quality sound quality excellent and value for money,Excellent,B07QB77C92
For Tv fitting nobody cal for it and nobody come to fix TV,TV fixing,B07QB77C92
Better Picture and Sound Quality,Nice TV,B07QB77C92
I am satisfied with the product.,I am not able to connect screen mirroring of my cellphone ASUS_XOOTD. Pl. do the needful,B07QB77C92
Good Product!,Good Product,B07QB77C92
Great,Great,B07QB77C92
"I purchased 32 in Sony Bravia in 2014 and within 2 years it stopped working and every parts started getting failed. First its screen got off. second time its panel got off. Every time I paid more than 10000 to service center to repair and every time I faced a new challenge. Now, again one more problem raised inside the TV. I would suggest don't go for Sony, they only cost higher but Product is always of less quality. I am really got frustrated with Sony product.",Worst product and service from Sony,B07QB77C92
"After a lot of analysis and comparisons, finally went with this Sony Full HD Earlier I used Philips 29"" FHD Reason, best picture quality. I could feel this Sony HD picture quality is far better than LG, Samsung 4K UHD TV's. Sound quality is really good and very clear. Panasonic and Sony are providing relatively best picture and sound quality. Smart TV options are good and adequate.",Loving it...,B07QB77C92
Now in Sony website it is only MRP Rs 33990 I am purchase in sathiya appliances Rs 31000 in no cost EMI bajaj fenserv Good sound and quality,About this new Sony tv,B07QB77C92
This is my second Sony BRAVIA tv. My old Sony BRAVIA which is 10 year old is still working without any issues. Picture and sound quality of this TV is excellent. Initially I thought i might need sound bar as the inbuilt tv speakers are down firing speakers. But trust me the dynamic drive speakers are awesome. You will get well balanced sound with decent bass and voice is very clear.(Thanks to ClearAudio+ digital sound processing technology). Picture quality is top. Sony’s picture quality is awesome compared to Samsung and LG. The price of Sony BRAVIA is more but you get good picture and sound quality. All the apps are running smoothly without any issues. After software update ZEE5 app is added. Though the TV runs on linux but the UI is smooth like android tv. The TV supports almost all the video formats when playing video files from the USB device. I recommend this Smart TV to everyone. Thanks SONY! ❤️,Excellent!,B07QB77C92
hotstar is not working on it,cant install apps,B07QB77C92
Excellent picture quality and clear sound with deep bass. However the smart functionality could be better in terms of installing other apps. Cannot cast photos and videos from iPhones. Bluetooth functionality for headphones would have been helpful as well. Come on Sony stop being so stingy when u’ll are charging a bomb for your products 😊,Excellent TV. Can be better.,B07QB77C92
"I bought this product for 40k from an offline retailer. I must say I am more than impressed with this product. The colors are very vibrant and the contrast too. Speaking of sound quality, the tv is placed at a distance of 8 feet from my sofa, because the room it's kept in is quite spacious. It's 20W speakers does a brilliant job even in a room of that stature. Crisp, loud, deep bass gives you a home theater feeling. The product might be on the costlier side than other brands as sony never tries to capture the niche market, but you can blindly trust on this product.",Awesomeness at its best,B07QB77C92
"Bought from Shop on onam offer with Head Phones free and 2 year extended Panel warranty at Rs.40,000/- IPS panel with Clear picture and clear sound, Only full HD no 4k, The SD channels clarity is vert good. Sony Full HD picture clarity is more than Budget range 4K. Only con is that no blutooth.",Excellant,B07QB77C92
I love Sony brand. This is 4th Sony tv. This TV is very nice. The sound quality is superb equal to home theater. Best picture quality. Hats off thanks to Sony giving all the features in this cost. It supports all the formats of audio and video. Flac audio file also playable,TV review,B07QB77C92
"A very good product by SONY.Picture quality,Sound quality,is very nice.Even value for mine also satisfied.WiFi connectivity also good. Only thing is no Bluetooth, Remote not pairing with Videocon HD Set top Box Remote,Why?Even Sony service person also trying.Can Sony India able to solve this Issue?So I am giving 4Star.","SONY......NO OTHER OPTION.,....",B07QB77C92
"The MRP shown is wrong.. MRP for this model is Rs. 33,900/- ..",MRP shown is wrong,B07QB77C92
Very good pictur and sound also smat fuature. But no blue tuth.,No 1 quality product.,B07QB77C92
I have sony bravia kdl 32 hx 750 but i want to replace or exchange offer. Please avail exchange offer,8770653182,B07QB77C92
1) Can I play online games? 2) can I install any games in it?,Games ?,B07QB77C92
I will like to return try calling for pass 2 days no one answer the call. Help me how to return or call me back,Not up to price,B07QB77C92
"Hello Amazon, one your close competitor giving Rs.2000 for exchanging old CRT tv.",Very less price for Exchanging old tv,B07QB77C92
Mast,Ausum,B07QB77C92
All over Totally Good,Nice one,B07QB77C92
Without out any thought we can buy,Review,B07QB77C92
Pl. send sony service executive at the earliest.,Lines are seen on the screen since 10 days,B07QB77C92
